"id","orginalWord","lemma","strong","alignmentsForOriginalWord","alignmentFrequency%","alignmentFreq","alignmentFreq-min","alignmentFreq-max","alignmentFreq-mean","alignmentFreq-stddev","alignmentFreq-total","alignmentFreq-meanNormalized","alignmentFreq-stddevNormalized","origWordsCount-min","origWordsCount-max","origWordsCount-mean","origWordsCount-stddev","origWordsCount-total","origWordsCount-meanNormalized","origWordsCount-stddevNormalized","origWordsBetween-min","origWordsBetween-max","origWordsBetween-mean","origWordsBetween-stddev","origWordsBetween-total","origWordsBetween-meanNormalized","origWordsBetween-stddevNormalized","targetWordsCount-min","targetWordsCount-max","targetWordsCount-mean","targetWordsCount-stddev","targetWordsCount-total","targetWordsCount-meanNormalized","targetWordsCount-stddevNormalized","targetWordsBetween-min","targetWordsBetween-max","targetWordsBetween-mean","targetWordsBetween-stddev","targetWordsBetween-total","targetWordsBetween-meanNormalized","targetWordsBetween-stddevNormalized"
"δόξης","δόξης","δόξα","G13910",1,"{'τῆς δόξης = महिमा का': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"δὲ","δὲ","δέ","G11610",11,"{'δὲ = पर': 63.63636363636363, 'δὲ = और': 18.181818181818183, 'δὲ = भी': 9.090909090909092, 'δὲ = उसी प्रकार': 9.090909090909092}","[7, 2, 1, 1]",1,7,2.75,2.48746859276655,11,0.25,0.22613350843332272,1,1,1.0,0.0,11,0.09090909090909091,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.0909090909090908,0.28747978728803447,12,0.0909090909090909,0.023956648940669543,0,0,0.0,0.0,0,0,0
"εἰδέναι","εἰδέναι","εἴδω","G14920",1,"{'εἰδέναι = जानने का': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"εἰδὼς","εἰδὼς","εἴδω","G14920",1,"{'εἰδὼς = यह जानकर': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"εἰρήνη","εἰρήνη","εἰρήνη","G15150",2,"{'εἰρήνη = शान्ति': 50.0, 'εἰρήνη = शान्ति मिलती रहे': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,3,2.0,1.0,4,0.5,0.25,0,0,0.0,0.0,0,0,0
"εἰς","εἰς","εἰς","G15190",3,"{'εἰς = के लिए': 33.33333333333333, 'εἰς = के लिये': 33.33333333333333, 'εἰς = में': 33.33333333333333}","[1, 1, 1]",1,1,1.0,0.0,3,0.3333333333333333,0.0,1,1,1.0,0.0,3,0.3333333333333333,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.6666666666666667,0.4714045207910317,5,0.33333333333333337,0.09428090415820634,0,0,0.0,0.0,0,0,0
"εἰσὶν","εἰσὶν","εἰμί","G15100",2,"{'περιΐστασο εἰσὶν = बचा रह': 50.0, 'εἰσὶν = हैं': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0.0,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0,0
"εἴ","εἴ","εἰ","G14870",1,"{'εἴ = यदि': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εἶναι","εἶναι","εἰμί","G15100",7,"{'εἶναι = रखें': 28.57142857142857, 'εἶναι = हों': 28.57142857142857, 'εἶναι = पर': 14.285714285714285, 'εἶναι = रहने': 14.285714285714285, 'εἶναι = चाहिए': 14.285714285714285}","[2, 2, 1, 1, 1]",1,2,1.4,0.4898979485566356,7,0.19999999999999998,0.06998542122237651,1,1,1.0,0.0,7,0.14285714285714285,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,7,0.14285714285714285,0.0,0,0,0.0,0.0,0,0,0
"εἶπέν","εἶπέν","λέγω","G30040",1,"{'εἶπέν = कहा है': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"εἶχον","εἶχον","ἔχω","G21920",1,"{'εἶχον = मेरे पास': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὐαρέστους","εὐαρέστους","εὐάρεστος","G21010",1,"{'εὐαρέστους = उन्हें प्रसन्न': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὐθέως","εὐθέως","εὐθέως","G21120",1,"{'εὐθέως = शीघ्र': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὐοδοῦσθαι","εὐοδοῦσθαι","εὐοδόω","G21370",1,"{'εὐοδοῦσθαι = उन्नति करे': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὐοδοῦταί","εὐοδοῦταί","εὐοδόω","G21370",1,"{'εὐοδοῦταί = उन्नति कर रहा है': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,4,4,4.0,0.0,4,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὐσέβειαν","εὐσέβειαν","εὐσέβεια","G21500",1,"{'εὐσέβειαν = भक्ति के साथ': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3,3,3.0,0.0,3,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὐσεβῶς","εὐσεβῶς","εὐσεβῶς","G21530",1,"{'εὐσεβῶς = भक्ति से': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὔχομαί","εὔχομαί","εὔχομαι","G21720",1,"{'εὔχομαί = मैं प्रार्थना करता हूँ': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,4,4,4.0,0.0,4,1.0,0.0,0,0,0.0,0.0,0,0,0
"ζήσωμεν","ζήσωμεν","ζάω","G21980",1,"{'ζήσωμεν = जीवन बिताएँ': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"ζηλωτὴν","ζηλωτὴν","ζηλωτής","G22070",2,"{'ζηλωτὴν = सरगर्म हो': 50.0, 'ζηλωτὴν = जो': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0,0
"ζητήσεις","ζητήσεις","ζήτησις","G22140",1,"{'ζητήσεις = विवादों': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ζωῆς","ζωῆς","ζωή","G22220",3,"{'ζωῆς = जीवन की': 66.66666666666666, 'ζωῆς = उस': 33.33333333333333}","[2, 1]",1,2,1.5,0.5,3,0.5,0.16666666666666666,1,1,1.0,0.0,3,0.3333333333333333,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.6666666666666667,0.4714045207910317,5,0.33333333333333337,0.09428090415820634,0,0,0.0,0.0,0,0,0
"θέλω","θέλω","θέλω","G23090",1,"{'θέλω = चाहता': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"θηρία","θηρία","θηρίον","G23420",1,"{'θηρία = जानवर': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"κέκρικα","κέκρικα","κρίνω","G29190",2,"{'κέκρικα = निश्चय किया है': 50.0, 'κέκρικα = मैंने': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,3,2.0,1.0,4,0.5,0.25,0,0,0.0,0.0,0,0,0
"κέρδους","κέρδους","κέρδος","G27710",1,"{'κέρδους = कमाई': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"καθαρίσῃ","καθαρίσῃ","καθαρίζω","G25110",1,"{'καθαρίσῃ = शुद्ध करके': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"καθαροῖς","καθαροῖς","καθαρός","G25130",1,"{'καθαροῖς = शुद्ध लोगों': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"καθαρόν","καθαρόν","καθαρός","G25130",1,"{'καθαρόν = शुद्ध': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"καθαρὰ","καθαρὰ","καθαρός","G25130",1,"{'καθαρὰ = शुद्ध हैं': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"καθὼς","καθὼς","καθώς","G25310",3,"{'καθὼς = जैसे': 66.66666666666666, 'καθὼς = वैसे ही': 33.33333333333333}","[2, 1]",1,2,1.5,0.5,3,0.5,0.16666666666666666,1,1,1.0,0.0,3,0.3333333333333333,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.3333333333333333,0.4714045207910317,4,0.3333333333333333,0.11785113019775792,0,0,0.0,0.0,0,0,0
"καιροῖς","καιροῖς","καιρός","G25400",1,"{'καιροῖς = ठीक समय पर': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3,3,3.0,0.0,3,1.0,0.0,0,0,0.0,0.0,0,0,0
"κακίᾳ","κακίᾳ","κακία","G25490",1,"{'κακίᾳ = बैर भाव': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"κακοποιῶν","κακοποιῶν","κακοποιέω","G25540",1,"{'κακοποιῶν = बुराई करता है': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3,3,3.0,0.0,3,1.0,0.0,0,0,0.0,0.0,0,0,0
"κακὰ","κακὰ","κακός","G25560",1,"{'κακὰ = दुष्ट': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"κακὸν","κακὸν","κακός","G25560",1,"{'τὸ κακὸν = बुराई के': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"καλάμου","καλάμου","κάλαμος","G25630",1,"{'καλάμου = कलम': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"καλοδιδασκάλους","καλοδιδασκάλους","καλοδιδάσκαλος","G25670",1,"{'καλοδιδασκάλους = पर अच्छी बातें सिखानेवाली हों': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,5,5,5.0,0.0,5,1.0,0.0,0,0,0.0,0.0,0,0,0
"καλὰ","καλὰ","καλός","G25700",1,"{'καλὰ = भली': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"καλῶν","καλῶν","καλός","G25700",4,"{'καλῶν = अच्छे': 50.0, 'καλῶν = भले': 50.0}","[2, 2]",2,2,2.0,0.0,4,0.5,0.0,1,1,1.0,0.0,4,0.25,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,4,0.25,0.0,0,0,0.0,0.0,0,0,0
"καλῶς","καλῶς","καλῶς","G25730",1,"{'καλῶς = भली': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"καταστήματι","καταστήματι","κατάστημα","G26880",1,"{'καταστήματι = चालचलन': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"καταστήσῃς","καταστήσῃς","καθίστημι","G25250",1,"{'καταστήσῃς = नियुक्त करे': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"κατηγορίᾳ","κατηγορίᾳ","κατηγορία","G27240",2,"{'κατηγορίᾳ = हो': 50.0, 'κατηγορίᾳ = दोष': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"κατὰ","κατὰ","κατά","G25960",6,"{'κατὰ = में': 33.33333333333333, 'κατὰ = लिए': 16.666666666666664, 'κατὰ = जो': 16.666666666666664, 'κατὰ = से': 16.666666666666664, 'κατὰ = अनुसार है': 16.666666666666664}","[2, 1, 1, 1, 1]",1,2,1.2,0.4000000000000001,6,0.19999999999999998,0.06666666666666667,1,1,1.0,0.0,6,0.16666666666666666,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.1666666666666667,0.37267799624996495,7,0.16666666666666669,0.053239713749995,0,0,0.0,0.0,0,0,0
"κατ’","κατ’","κατά","G25960",4,"{'κατ’ = के अनुसार': 50.0, 'κατ’ = लेकर': 25.0, 'κατ’ = सहमत है': 25.0}","[2, 1, 1]",1,2,1.3333333333333333,0.4714045207910317,4,0.3333333333333333,0.11785113019775792,1,1,1.0,0.0,4,0.25,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.75,0.4330127018922193,7,0.25,0.06185895741317419,0,0,0.0,0.0,0,0,0
"καὶ","καὶ","καί","G25320",47,"{'καὶ = और': 87.2340425531915, 'καὶ = भी': 6.382978723404255, 'καὶ = दो चीजें': 2.127659574468085, 'καὶ ἀνυπότακτοι = विद्रोही लोग': 2.127659574468085, 'καὶ = दोनों': 2.127659574468085}","[41, 3, 1, 1, 1]",1,41,9.4,15.81897594662815,47,0.2,0.3365739563112373,1,2,1.0212765957446808,0.14430489325798448,48,0.02127659574468085,0.003006351942874675,0,0,0.0,0.0,0,0.0,0.0,1,2,1.0425531914893618,0.20184751022351366,49,0.021276595744680854,0.004119336943337016,0,0,0.0,0.0,0,0,0
"κηρύγματι","κηρύγματι","κήρυγμα","G27820",1,"{'ἐν κηρύγματι = उस प्रचार के द्वारा': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,4,4,4.0,0.0,4,1.0,0.0,0,0,0.0,0.0,0,0,0
"κληρονόμοι","κληρονόμοι","κληρονόμος","G28180",1,"{'κληρονόμοι = वारिस': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"κοινὴν","κοινὴν","κοινός","G28390",2,"{'κοινὴν = सहभागिता': 50.0, 'κοινὴν = हमारे': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"κοσμικὰς","κοσμικὰς","κοσμικός","G28860",1,"{'τὰς κοσμικὰς = सांसारिक': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"κοσμῶσιν","κοσμῶσιν","κοσμέω","G28850",1,"{'κοσμῶσιν = श्रेय दे सकें': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3,3,3.0,0.0,3,1.0,0.0,0,0,0.0,0.0,0,0,0
"κωλύει","κωλύει","κωλύω","G29670",1,"{'κωλύει = उन्\u200dहें रोकता': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"λάλει","λάλει","λαλέω","G29800",2,"{'λάλει = बोल': 50.0, 'λάλει = ऐसी बातें कहा कर': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,4,2.5,1.5,5,0.5,0.3,0,0,0.0,0.0,0,0,0
"λέγειν","λέγειν","λέγω","G30040",1,"{'λέγειν = बोलने का अवसर': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3,3,3.0,0.0,3,1.0,0.0,0,0,0.0,0.0,0,0,0
"λαλήσομεν","λαλήσομεν","λαλέω","G29800",2,"{'λαλήσομεν = हम': 50.0, 'λαλήσομεν = बात करेंगे': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0,0
"λαμβάνοντες","λαμβάνοντες","λαμβάνω","G29830",1,"{'λαμβάνοντες = लेते': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"λαὸν","λαὸν","λαός","G29920",2,"{'λαὸν = जाति बना ले': 50.0, 'λαὸν = एक': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,3,2.0,1.0,4,0.5,0.25,0,0,0.0,0.0,0,0,0
"λείαν","λείαν","λείαν","G30290",1,"{'λείαν = बहुत': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"λείποντα","λείποντα","λείπω","G30070",1,"{'τὰ λείποντα = शेष रही हुई बातों को': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,5,5,5.0,0.0,5,1.0,0.0,0,0,0.0,0.0,0,0,0
"λείπῃ","λείπῃ","λείπω","G30070",1,"{'λείπῃ = किसी वस्तु की घटी': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,4,4,4.0,0.0,4,1.0,0.0,0,0,0.0,0.0,0,0,0
"λουτροῦ","λουτροῦ","λουτρόν","G30670",1,"{'λουτροῦ = स्नान': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"λυτρώσηται","λυτρώσηται","λυτρόω","G30840",1,"{'λυτρώσηται = छुड़ा ले': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"λόγοις","λόγοις","λόγος","G30560",1,"{'λόγοις = बातों से': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"λόγον","λόγον","λόγος","G30560",3,"{'λόγον = और': 33.33333333333333, 'λόγον = संदेश': 33.33333333333333, 'τὸν λόγον = वचन को': 33.33333333333333}","[1, 1, 1]",1,1,1.0,0.0,3,0.3333333333333333,0.0,1,2,1.3333333333333333,0.4714045207910317,4,0.3333333333333333,0.11785113019775792,0,0,0.0,0.0,0,0.0,0.0,1,2,1.3333333333333333,0.4714045207910317,4,0.3333333333333333,0.11785113019775792,0,0,0.0,0.0,0,0,0
"λόγος","λόγος","λόγος","G30560",2,"{'ὁ λόγος = यह सन्देश': 50.0, 'ὁ λόγος = वचन की': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,2,2,2.0,0.0,4,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,4,0.5,0.0,0,0,0.0,0.0,0,0,0
"λόγου","λόγου","λόγος","G30560",1,"{'λόγου = सन्देश को': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"μάλιστα","μάλιστα","μάλιστα","G31220",1,"{'μάλιστα = विशेष करके': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"μάταιοι","μάταιοι","μάταιος","G31520",2,"{'μάταιοι = व्यर्थ हैं': 50.0, 'μάταιοι = वे': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0,0
"μάχας","μάχας","μάχη","G31630",1,"{'μάχας = उन झगड़ों से': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3,3,3.0,0.0,3,1.0,0.0,0,0,0.0,0.0,0,0,0
"μέλανος","μέλανος","μέλας","G31890",1,"{'μέλανος = स्याही': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"μίαν","μίαν","εἷς","G15200",1,"{'μίαν = एक': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"μακαρίαν","μακαρίαν","μακάριος","G31070",1,"{'τὴν μακαρίαν = उस धन्य': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"μανθανέτωσαν","μανθανέτωσαν","μανθάνω","G31290",1,"{'μανθανέτωσαν = सीखें': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"μαρτυρία","μαρτυρία","μαρτυρία","G31410",2,"{'ἡ μαρτυρία = गवाही': 100.0}","[2]",2,2,2.0,0.0,2,1.0,0.0,2,2,2.0,0.0,4,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"μαρτυρούντων","μαρτυρούντων","μαρτυρέω","G31400",1,"{'μαρτυρούντων = गवाही दी': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
