"book_id","chapter","verse","alignment_num","origWordsText","origWordsCount","origWordsBetween","targetWordsText","targetWordsCount","targetWordsBetween","alignmentText","alignmentTxtFrequency","originalWord","lemma","strong","alignmentsTotal","alignmentsTextFreqPeak","frequencyWarning","originalWordsCountWarning","targetWordsCountWarning","originalWordsBetweenWarning","targetWordsBetweenWarning"
"1th","2","16","12","αὐτῶν",1,0,"own",1,0,"αὐτῶν = own",0.5357142857142857,"αὐτῶν","αὐτός","G08460",560,52.142857142857146,"For αὐτῶν - Specific alignment ""αὐτῶν = own"" used infrequently: 0.5% out of 560 total alignments, threshold 2.6% (5.0% of peak 52%)","","","",""
"1th","2","16","17","ἐπ’ αὐτοὺς",2,0,"them",1,0,"ἐπ’ αὐτοὺς = them",0.46511627906976744,"αὐτοὺς","αὐτός","G08460",215,80.0,"For αὐτοὺς - Specific alignment ""ἐπ’ αὐτοὺς = them"" used infrequently: 0.5% out of 215 total alignments, threshold 4.0% (5.0% of peak 80%)","","","",""
"1th","2","19","15","τῇ αὐτοῦ",2,0,"his",1,0,"τῇ αὐτοῦ = his",0.0706713780918728,"αὐτοῦ","αὐτός","G08460",1415,67.42049469964664,"For αὐτοῦ - Specific alignment ""τῇ αὐτοῦ = his"" used infrequently: 0.1% out of 1415 total alignments, threshold 3.4% (5.0% of peak 67%)","","","",""
"1th","2","4","11","ὡς",1,0,"to",1,0,"ὡς = to",0.19646365422396855,"ὡς","ὡς","G56130",509,39.09626719056975,"For ὡς - Specific alignment ""ὡς = to"" used infrequently: 0.2% out of 509 total alignments, threshold 2.0% (5.0% of peak 39%)","","","",""
"1th","3","10","15","τῆς πίστεως",2,0,"in",1,0,"τῆς πίστεως = in",0.9523809523809524,"πίστεως","πίστις","G41020",105,52.38095238095239,"For πίστεως - Specific alignment ""τῆς πίστεως = in"" used infrequently: 1.0% out of 105 total alignments, threshold 2.6% (5.0% of peak 52%)","","","",""
"1th","3","10","8","τὸ ἰδεῖν",2,0,"see",1,0,"τὸ ἰδεῖν = see",2.5,"ἰδεῖν","ὁράω","G37080",40,72.5,"For ἰδεῖν - Specific alignment ""τὸ ἰδεῖν = see"" used infrequently: 2.5% out of 40 total alignments, threshold 3.6% (5.0% of peak 72%)","","","",""
"1th","3","11","1","ὁ Θεὸς",2,0,"may",1,0,"ὁ Θεὸς = may",0.41841004184100417,"Θεὸς","θεός","G23160",239,71.1297071129707,"For Θεὸς - Specific alignment ""ὁ Θεὸς = may"" used infrequently: 0.4% out of 239 total alignments, threshold 3.6% (5.0% of peak 71%)","","","",""
"1th","3","13","22","τῶν ἁγίων",2,0,"saints",1,0,"τῶν ἁγίων = saints",2.4390243902439024,"ἁγίων","ἅγιος","G00400",41,58.536585365853654,"For ἁγίων - Specific alignment ""τῶν ἁγίων = saints"" used infrequently: 2.4% out of 41 total alignments, threshold 2.9% (5.0% of peak 59%)","","","",""
"1th","3","4","14","καθὼς",1,0,"just so",2,0,"καθὼς = just so",0.5714285714285714,"καθὼς","καθώς","G25310",175,46.85714285714286,"For καθὼς - Specific alignment ""καθὼς = just so"" used infrequently: 0.6% out of 175 total alignments, threshold 2.3% (5.0% of peak 47%)","","","",""
"1th","4","1","23","καθὼς",1,0,"in this way",3,0,"καθὼς = in this way",0.5714285714285714,"καθὼς","καθώς","G25310",175,46.85714285714286,"For καθὼς - Specific alignment ""καθὼς = in this way"" used infrequently: 0.6% out of 175 total alignments, threshold 2.3% (5.0% of peak 47%)","","","",""
"1th","4","12","4","τοὺς ἔξω",2,0,"outsiders",1,0,"τοὺς ἔξω = outsiders",1.5873015873015872,"ἔξω","ἔξω","G18540",63,44.44444444444444,"For ἔξω - Specific alignment ""τοὺς ἔξω = outsiders"" used infrequently: 1.6% out of 63 total alignments, threshold 2.2% (5.0% of peak 44%)","","","",""
"1th","4","13","13","καθὼς",1,0,"like",1,0,"καθὼς = like",0.5714285714285714,"καθὼς","καθώς","G25310",175,46.85714285714286,"For καθὼς - Specific alignment ""καθὼς = like"" used infrequently: 0.6% out of 175 total alignments, threshold 2.3% (5.0% of peak 47%)","","","",""
"1th","4","14","13","αὐτῷ",1,0,"Jesus",1,0,"αὐτῷ = Jesus",1.053864168618267,"αὐτῷ","αὐτός","G08460",854,41.92037470725995,"For αὐτῷ - Specific alignment ""αὐτῷ = Jesus"" used infrequently: 1.1% out of 854 total alignments, threshold 2.1% (5.0% of peak 42%)","","","",""
"1th","4","14","16","τοῦ Ἰησοῦ",2,0,"him",1,0,"τοῦ Ἰησοῦ = him",0.3003003003003003,"Ἰησοῦ","Ἰησοῦς","G24240",333,63.66366366366366,"For Ἰησοῦ - Specific alignment ""τοῦ Ἰησοῦ = him"" used infrequently: 0.3% out of 333 total alignments, threshold 3.2% (5.0% of peak 64%)","","","",""
"1th","4","16","10","φωνῇ",1,0,"the voice",2,0,"φωνῇ = the voice",1.5625,"φωνῇ","φωνή","G54560",64,48.4375,"For φωνῇ - Specific alignment ""φωνῇ = the voice"" used infrequently: 1.6% out of 64 total alignments, threshold 2.4% (5.0% of peak 48%)","","","",""
"1th","4","8","10","τὸ Πνεῦμα",2,0,"Spirit",1,0,"τὸ Πνεῦμα = Spirit",0.9090909090909091,"Πνεῦμα","πνεῦμα","G41510",110,80.0,"For Πνεῦμα - Specific alignment ""τὸ Πνεῦμα = Spirit"" used infrequently: 0.9% out of 110 total alignments, threshold 4.0% (5.0% of peak 80%)","","","",""
"1th","5","11","5","εἷς",1,0,"each",1,0,"εἷς = each",1.0416666666666665,"εἷς","εἷς","G15200",96,64.58333333333334,"For εἷς - Specific alignment ""εἷς = each"" used infrequently: 1.0% out of 96 total alignments, threshold 3.2% (5.0% of peak 65%)","","","",""
"1th","5","11","6","τὸν ἕνα",2,0,"other",1,0,"τὸν ἕνα = other",2.3255813953488373,"ἕνα","εἷς","G15200",43,76.74418604651163,"For ἕνα - Specific alignment ""τὸν ἕνα = other"" used infrequently: 2.3% out of 43 total alignments, threshold 3.8% (5.0% of peak 77%)","","","",""
"1th","5","21","4","καλὸν",1,0,"what is good",3,0,"καλὸν = what is good",2.272727272727273,"καλὸν","καλός","G25700",44,61.36363636363637,"For καλὸν - Specific alignment ""καλὸν = what is good"" used infrequently: 2.3% out of 44 total alignments, threshold 3.1% (5.0% of peak 61%)","","","",""
"1th","5","23","4","αὐτὸς δὲ",2,0,"himself",1,0,"αὐτὸς δὲ = himself",0.6756756756756757,"αὐτὸς","αὐτός","G08460",148,45.94594594594595,"For αὐτὸς - Specific alignment ""αὐτὸς δὲ = himself"" used infrequently: 0.7% out of 148 total alignments, threshold 2.3% (5.0% of peak 46%)","","","",""
"1th","5","3","9","αὐτοῖς",1,0,"on them",2,0,"αὐτοῖς = on them",0.7207207207207207,"αὐτοῖς","αὐτός","G08460",555,57.117117117117125,"For αὐτοῖς - Specific alignment ""αὐτοῖς = on them"" used infrequently: 0.7% out of 555 total alignments, threshold 2.9% (5.0% of peak 57%)","","","",""
"1th","5","5","8","ἡμέρας",1,0,"of the day",3,0,"ἡμέρας = of the day",1.3888888888888888,"ἡμέρας","ἡμέρα","G22500",144,40.97222222222222,"For ἡμέρας - Specific alignment ""ἡμέρας = of the day"" used infrequently: 1.4% out of 144 total alignments, threshold 2.0% (5.0% of peak 41%)","","","",""
"1th","5","8","3","ἡμέρας",1,0,"to the day",3,0,"ἡμέρας = to the day",0.6944444444444444,"ἡμέρας","ἡμέρα","G22500",144,40.97222222222222,"For ἡμέρας - Specific alignment ""ἡμέρας = to the day"" used infrequently: 0.7% out of 144 total alignments, threshold 2.0% (5.0% of peak 41%)","","","",""
"1ti","1","14","8","πίστεως",1,0,"the faith",2,0,"πίστεως = the faith",1.9047619047619049,"πίστεως","πίστις","G41020",105,52.38095238095239,"For πίστεως - Specific alignment ""πίστεως = the faith"" used infrequently: 1.9% out of 105 total alignments, threshold 2.6% (5.0% of peak 52%)","","","",""
"1ti","1","5","17","πίστεως",1,0,"a",1,0,"πίστεως = a",0.9523809523809524,"πίστεως","πίστις","G41020",105,52.38095238095239,"For πίστεως - Specific alignment ""πίστεως = a"" used infrequently: 1.0% out of 105 total alignments, threshold 2.6% (5.0% of peak 52%)","","","",""
"1ti","2","3","5","τοῦ Θεοῦ",2,2,"God",1,0,"τοῦ Θεοῦ = God",14.04494382022472,"Θεοῦ","θεός","G23160",712,41.99438202247191,"","","","For Θεοῦ - Discontiguous original language alignment, extra words: 2, threshold 1",""
"1ti","2","7","7","λέγω",1,0,"I am speaking",3,0,"λέγω = I am speaking",2.2222222222222223,"λέγω","λέγω","G30040",225,66.22222222222223,"For λέγω - Specific alignment ""λέγω = I am speaking"" used infrequently: 2.2% out of 225 total alignments, threshold 3.3% (5.0% of peak 66%)","","","",""
"1ti","3","15","14","Θεοῦ",1,0,"of the",2,0,"Θεοῦ = of the",0.7022471910112359,"Θεοῦ","θεός","G23160",712,41.99438202247191,"For Θεοῦ - Specific alignment ""Θεοῦ = of the"" used infrequently: 0.7% out of 712 total alignments, threshold 2.1% (5.0% of peak 42%)","","","",""
"1ti","3","15","6","δεῖ",1,0,"one ought",2,0,"δεῖ = one ought",1.2658227848101267,"δεῖ","δέω","G12100",79,58.22784810126582,"For δεῖ - Specific alignment ""δεῖ = one ought"" used infrequently: 1.3% out of 79 total alignments, threshold 2.9% (5.0% of peak 58%)","","","",""
"1ti","3","7","1","δεῖ",1,0,"he must",2,0,"δεῖ = he must",1.2658227848101267,"δεῖ","δέω","G12100",79,58.22784810126582,"For δεῖ - Specific alignment ""δεῖ = he must"" used infrequently: 1.3% out of 79 total alignments, threshold 2.9% (5.0% of peak 58%)","","","",""
"1ti","4","16","7","αὐτοῖς",1,0,"in these things",3,0,"αὐτοῖς = in these things",0.18018018018018017,"αὐτοῖς","αὐτός","G08460",555,57.117117117117125,"For αὐτοῖς - Specific alignment ""αὐτοῖς = in these things"" used infrequently: 0.2% out of 555 total alignments, threshold 2.9% (5.0% of peak 57%)","","","",""
"1ti","4","6","9","Ἰησοῦ",1,0,"of",1,0,"Ἰησοῦ = of",0.3003003003003003,"Ἰησοῦ","Ἰησοῦς","G24240",333,63.66366366366366,"For Ἰησοῦ - Specific alignment ""Ἰησοῦ = of"" used infrequently: 0.3% out of 333 total alignments, threshold 3.2% (5.0% of peak 64%)","","","",""
"1ti","5","10","10","πόδας",1,0,"the feet",2,0,"πόδας = the feet",1.8181818181818181,"πόδας","πούς","G42280",55,60.0,"For πόδας - Specific alignment ""πόδας = the feet"" used infrequently: 1.8% out of 55 total alignments, threshold 3.0% (5.0% of peak 60%)","","","",""
"1ti","5","11","7","τοῦ Χριστοῦ",2,0,"Christ",1,0,"τοῦ Χριστοῦ = Christ",2.7450980392156863,"Χριστοῦ","χριστός","G55470",255,57.647058823529406,"For Χριστοῦ - Specific alignment ""τοῦ Χριστοῦ = Christ"" used infrequently: 2.7% out of 255 total alignments, threshold 2.9% (5.0% of peak 58%)","","","",""
"1ti","5","12","6","πίστιν",1,0,"pledge",1,0,"πίστιν = pledge",1.7857142857142856,"πίστιν","πίστις","G41020",56,58.92857142857143,"For πίστιν - Specific alignment ""πίστιν = pledge"" used infrequently: 1.8% out of 56 total alignments, threshold 2.9% (5.0% of peak 59%)","","","",""
"1ti","5","4","12","τὸν οἶκον",2,1,"household",1,0,"τὸν οἶκον = household",4.25531914893617,"οἶκον","οἶκος","G36240",47,48.93617021276596,"","","","For οἶκον - Discontiguous original language alignment, extra words: 1, threshold 1",""
"1ti","6","12","9","τῆς ζωῆς",2,1,"life",1,0,"τῆς ζωῆς = life",7.6923076923076925,"ζωῆς","ζωή","G22220",52,21.153846153846153,"","","","For ζωῆς - Discontiguous original language alignment, extra words: 1, threshold 1",""
"1ti","6","19","11","τῆς ζωῆς",2,1,"life",1,0,"τῆς ζωῆς = life",7.6923076923076925,"ζωῆς","ζωή","G22220",52,21.153846153846153,"","","","For ζωῆς - Discontiguous original language alignment, extra words: 1, threshold 1",""
"2co","1","12","18","τοῦ Θεοῦ",2,0,"godly",1,0,"τοῦ Θεοῦ = godly",0.1404494382022472,"Θεοῦ","θεός","G23160",712,41.99438202247191,"For Θεοῦ - Specific alignment ""τοῦ Θεοῦ = godly"" used infrequently: 0.1% out of 712 total alignments, threshold 2.1% (5.0% of peak 42%)","","","",""
"2co","1","15","10","χάριν",1,0,"a",1,0,"χάριν = a",1.8867924528301887,"χάριν","χάρις","G54850",53,49.056603773584904,"For χάριν - Specific alignment ""χάριν = a"" used infrequently: 1.9% out of 53 total alignments, threshold 2.5% (5.0% of peak 49%)","","","",""
"2co","1","20","19","δόξαν",1,0,"his glory",2,0,"δόξαν = his glory",1.7241379310344827,"δόξαν","δόξα","G13910",58,55.172413793103445,"For δόξαν - Specific alignment ""δόξαν = his glory"" used infrequently: 1.7% out of 58 total alignments, threshold 2.8% (5.0% of peak 55%)","","","",""
"2co","1","3","15","Θεὸς",1,0,"the God",2,0,"Θεὸς = the God",2.092050209205021,"Θεὸς","θεός","G23160",239,71.1297071129707,"For Θεὸς - Specific alignment ""Θεὸς = the God"" used infrequently: 2.1% out of 239 total alignments, threshold 3.6% (5.0% of peak 71%)","","","",""
"2co","1","5","14","τοῦ Χριστοῦ",2,0,"Christ",1,0,"τοῦ Χριστοῦ = Christ",2.7450980392156863,"Χριστοῦ","χριστός","G55470",255,57.647058823529406,"For Χριστοῦ - Specific alignment ""τοῦ Χριστοῦ = Christ"" used infrequently: 2.7% out of 255 total alignments, threshold 2.9% (5.0% of peak 58%)","","","",""
"2co","1","6","15","αὐτῶν",1,0,"same",1,0,"αὐτῶν = same",0.35714285714285715,"αὐτῶν","αὐτός","G08460",560,52.142857142857146,"For αὐτῶν - Specific alignment ""αὐτῶν = same"" used infrequently: 0.4% out of 560 total alignments, threshold 2.6% (5.0% of peak 52%)","","","",""
"2co","10","1","12","μὲν ταπεινὸς",2,0,"I",1,0,"μὲν ταπεινὸς = I",0.7936507936507936,"μὲν","μέν","G33030",126,26.190476190476193,"For μὲν - Specific alignment ""μὲν ταπεινὸς = I"" used infrequently: 0.8% out of 126 total alignments, threshold 1.3% (5.0% of peak 26%)","","","",""
"2co","10","1","14","μὲν ταπεινὸς",2,0,"am meek",2,0,"μὲν ταπεινὸς = am meek",0.7936507936507936,"μὲν","μέν","G33030",126,26.190476190476193,"For μὲν - Specific alignment ""μὲν ταπεινὸς = am meek"" used infrequently: 0.8% out of 126 total alignments, threshold 1.3% (5.0% of peak 26%)","","","",""
"2co","10","10","14","λόγος",1,0,"speech",1,0,"λόγος = speech",1.4285714285714286,"λόγος","λόγος","G30560",70,42.857142857142854,"For λόγος - Specific alignment ""λόγος = speech"" used infrequently: 1.4% out of 70 total alignments, threshold 2.1% (5.0% of peak 43%)","","","",""
"2co","10","14","5","ὡς",1,0,"as though",2,0,"ὡς = as though",1.5717092337917484,"ὡς","ὡς","G56130",509,39.09626719056975,"For ὡς - Specific alignment ""ὡς = as though"" used infrequently: 1.6% out of 509 total alignments, threshold 2.0% (5.0% of peak 39%)","","","",""
"2co","10","4","10","τῷ Θεῷ",2,0,"divinely",1,0,"τῷ Θεῷ = divinely",0.5847953216374269,"Θεῷ","θεός","G23160",171,28.07017543859649,"For Θεῷ - Specific alignment ""τῷ Θεῷ = divinely"" used infrequently: 0.6% out of 171 total alignments, threshold 1.4% (5.0% of peak 28%)","","","",""
"2co","10","5","15","τοῦ Χριστοῦ",2,0,"to Christ",2,0,"τοῦ Χριστοῦ = to Christ",0.7843137254901961,"Χριστοῦ","χριστός","G55470",255,57.647058823529406,"For Χριστοῦ - Specific alignment ""τοῦ Χριστοῦ = to Christ"" used infrequently: 0.8% out of 255 total alignments, threshold 2.9% (5.0% of peak 58%)","","","",""
"2co","10","6","1","ἐν ἑτοίμῳ ἔχοντες",3,0,"we are ready",3,0,"ἐν ἑτοίμῳ ἔχοντες = we are ready",2.0408163265306123,"ἔχοντες","ἔχω","G21920",49,22.448979591836736,"","For ἔχοντες - Too many original language words in alignment: 3, threshold 3","","",""
"2co","10","7","17","αὐτὸς",1,0,"he is",2,0,"αὐτὸς = he is",0.6756756756756757,"αὐτὸς","αὐτός","G08460",148,45.94594594594595,"For αὐτὸς - Specific alignment ""αὐτὸς = he is"" used infrequently: 0.7% out of 148 total alignments, threshold 2.3% (5.0% of peak 46%)","","","",""
"2co","10","7","18","Χριστοῦ",1,0,"Christ s",2,0,"Χριστοῦ = Christ s",1.9607843137254901,"Χριστοῦ","χριστός","G55470",255,57.647058823529406,"For Χριστοῦ - Specific alignment ""Χριστοῦ = Christ s"" used infrequently: 2.0% out of 255 total alignments, threshold 2.9% (5.0% of peak 58%)","","","",""
"2co","10","7","9","Χριστοῦ",1,0,"Christ s",2,0,"Χριστοῦ = Christ s",1.9607843137254901,"Χριστοῦ","χριστός","G55470",255,57.647058823529406,"For Χριστοῦ - Specific alignment ""Χριστοῦ = Christ s"" used infrequently: 2.0% out of 255 total alignments, threshold 2.9% (5.0% of peak 58%)","","","",""
"2co","11","14","4","αὐτὸς",1,0,"even",1,0,"αὐτὸς = even",0.6756756756756757,"αὐτὸς","αὐτός","G08460",148,45.94594594594595,"For αὐτὸς - Specific alignment ""αὐτὸς = even"" used infrequently: 0.7% out of 148 total alignments, threshold 2.3% (5.0% of peak 46%)","","","",""
"2co","11","2","16","τῷ Χριστῷ",2,0,"to Christ",2,0,"τῷ Χριστῷ = to Christ",0.9615384615384616,"Χριστῷ","χριστός","G55470",104,90.38461538461539,"For Χριστῷ - Specific alignment ""τῷ Χριστῷ = to Christ"" used infrequently: 1.0% out of 104 total alignments, threshold 4.5% (5.0% of peak 90%)","","","",""
"2co","11","2","4","Θεοῦ",1,0,"godly",1,0,"Θεοῦ = godly",0.1404494382022472,"Θεοῦ","θεός","G23160",712,41.99438202247191,"For Θεοῦ - Specific alignment ""Θεοῦ = godly"" used infrequently: 0.1% out of 712 total alignments, threshold 2.1% (5.0% of peak 42%)","","","",""
"2co","11","21","12","λέγω",1,0,"I am speaking",3,0,"λέγω = I am speaking",2.2222222222222223,"λέγω","λέγω","G30040",225,66.22222222222223,"For λέγω - Specific alignment ""λέγω = I am speaking"" used infrequently: 2.2% out of 225 total alignments, threshold 3.3% (5.0% of peak 66%)","","","",""
"2co","11","21","2","λέγω",1,0,"I say that",3,0,"λέγω = I say that",1.3333333333333335,"λέγω","λέγω","G30040",225,66.22222222222223,"For λέγω - Specific alignment ""λέγω = I say that"" used infrequently: 1.3% out of 225 total alignments, threshold 3.3% (5.0% of peak 66%)","","","",""
"2co","11","21","5","ὡς",1,0,"for",1,0,"ὡς = for",0.19646365422396855,"ὡς","ὡς","G56130",509,39.09626719056975,"For ὡς - Specific alignment ""ὡς = for"" used infrequently: 0.2% out of 509 total alignments, threshold 2.0% (5.0% of peak 39%)","","","",""
"2co","11","28","7","ἡ καθ’ ἡμέραν",3,0,"daily",1,0,"ἡ καθ’ ἡμέραν = daily",1.5873015873015872,"ἡμέραν","ἡμέρα","G22500",63,55.55555555555556,"For ἡμέραν - Specific alignment ""ἡ καθ’ ἡμέραν = daily"" used infrequently: 1.6% out of 63 total alignments, threshold 2.8% (5.0% of peak 56%)","For ἡμέραν - Too many original language words in alignment: 3, threshold 3","","",""
"2co","11","30","1","δεῖ",1,0,"I must",2,0,"δεῖ = I must",1.2658227848101267,"δεῖ","δέω","G12100",79,58.22784810126582,"For δεῖ - Specific alignment ""δεῖ = I must"" used infrequently: 1.3% out of 79 total alignments, threshold 2.9% (5.0% of peak 58%)","","","",""
"2co","11","33","11","τὰς χεῖρας",2,0,"from",1,0,"τὰς χεῖρας = from",1.8181818181818181,"χεῖρας","χείρ","G54950",55,58.18181818181818,"For χεῖρας - Specific alignment ""τὰς χεῖρας = from"" used infrequently: 1.8% out of 55 total alignments, threshold 2.9% (5.0% of peak 58%)","","","",""
"2co","11","4","12","πνεῦμα",1,0,"a",1,0,"πνεῦμα = a",1.8867924528301887,"πνεῦμα","πνεῦμα","G41510",53,43.39622641509434,"For πνεῦμα - Specific alignment ""πνεῦμα = a"" used infrequently: 1.9% out of 53 total alignments, threshold 2.2% (5.0% of peak 43%)","","","",""
"2co","11","4","20","εὐαγγέλιον",1,0,"a",1,0,"εὐαγγέλιον = a",2.5,"εὐαγγέλιον","εὐαγγέλιον","G20980",40,80.0,"For εὐαγγέλιον - Specific alignment ""εὐαγγέλιον = a"" used infrequently: 2.5% out of 40 total alignments, threshold 4.0% (5.0% of peak 80%)","","","",""
"2co","12","1","10","Κυρίου",1,0,"from the Lord",3,0,"Κυρίου = from the Lord",0.9900990099009901,"Κυρίου","κύριος","G29620",303,28.71287128712871,"For Κυρίου - Specific alignment ""Κυρίου = from the Lord"" used infrequently: 1.0% out of 303 total alignments, threshold 1.4% (5.0% of peak 29%)","","","",""
"2co","12","10","3","Χριστοῦ",1,0,"Christ s",2,0,"Χριστοῦ = Christ s",1.9607843137254901,"Χριστοῦ","χριστός","G55470",255,57.647058823529406,"For Χριστοῦ - Specific alignment ""Χριστοῦ = Christ s"" used infrequently: 2.0% out of 255 total alignments, threshold 2.9% (5.0% of peak 58%)","","","",""
"2co","12","14","1","ἔχω",1,0,"I am",2,0,"ἔχω = I am",1.6666666666666667,"ἔχω","ἔχω","G21920",60,46.666666666666664,"For ἔχω - Specific alignment ""ἔχω = I am"" used infrequently: 1.7% out of 60 total alignments, threshold 2.3% (5.0% of peak 47%)","","","",""
"2co","12","17","6","αὐτοῦ",1,0,"of those",2,0,"αὐτοῦ = of those",0.0706713780918728,"αὐτοῦ","αὐτός","G08460",1415,67.42049469964664,"For αὐτοῦ - Specific alignment ""αὐτοῦ = of those"" used infrequently: 0.1% out of 1415 total alignments, threshold 3.4% (5.0% of peak 67%)","","","",""
"2co","12","18","17","αὐτῷ",1,0,"same",1,0,"αὐτῷ = same",0.5854800936768151,"αὐτῷ","αὐτός","G08460",854,41.92037470725995,"For αὐτῷ - Specific alignment ""αὐτῷ = same"" used infrequently: 0.6% out of 854 total alignments, threshold 2.1% (5.0% of peak 42%)","","","",""
"2co","12","18","21","αὐτοῖς",1,0,"same",1,0,"αὐτοῖς = same",0.18018018018018017,"αὐτοῖς","αὐτός","G08460",555,57.117117117117125,"For αὐτοῖς - Specific alignment ""αὐτοῖς = same"" used infrequently: 0.2% out of 555 total alignments, threshold 2.9% (5.0% of peak 57%)","","","",""
"2co","12","2","26","οὐρανοῦ",1,0,"the",1,0,"οὐρανοῦ = the",1.0101010101010102,"οὐρανοῦ","οὐρανός","G37720",99,36.36363636363637,"For οὐρανοῦ - Specific alignment ""οὐρανοῦ = the"" used infrequently: 1.0% out of 99 total alignments, threshold 1.8% (5.0% of peak 36%)","","","",""
"2co","12","3","1","οἶδα",1,0,"I know that",3,0,"οἶδα = I know that",1.4705882352941175,"οἶδα","οἶδα","G14920",68,35.294117647058826,"For οἶδα - Specific alignment ""οἶδα = I know that"" used infrequently: 1.5% out of 68 total alignments, threshold 1.8% (5.0% of peak 35%)","","","",""
"2co","12","7","14","ἄγγελος",1,0,"a messenger",2,0,"ἄγγελος = a messenger",2.1739130434782608,"ἄγγελος","ἄγγελος","G00320",46,63.04347826086957,"For ἄγγελος - Specific alignment ""ἄγγελος = a messenger"" used infrequently: 2.2% out of 46 total alignments, threshold 3.2% (5.0% of peak 63%)","","","",""
"2co","13","7","21","καλὸν",1,0,"is right",2,0,"καλὸν = is right",2.272727272727273,"καλὸν","καλός","G25700",44,61.36363636363637,"For καλὸν - Specific alignment ""καλὸν = is right"" used infrequently: 2.3% out of 44 total alignments, threshold 3.1% (5.0% of peak 61%)","","","",""
"2co","13","7","22","δὲ ὡς",2,0,"even if",2,0,"δὲ ὡς = even if",0.19646365422396855,"ὡς","ὡς","G56130",509,39.09626719056975,"For ὡς - Specific alignment ""δὲ ὡς = even if"" used infrequently: 0.2% out of 509 total alignments, threshold 2.0% (5.0% of peak 39%)","","","",""
"2co","2","11","10","αὐτοῦ",1,0,"of his",2,0,"αὐτοῦ = of his",0.35335689045936397,"αὐτοῦ","αὐτός","G08460",1415,67.42049469964664,"For αὐτοῦ - Specific alignment ""αὐτοῦ = of his"" used infrequently: 0.4% out of 1415 total alignments, threshold 3.4% (5.0% of peak 67%)","","","",""
"2co","2","14","0","τῷ δὲ Θεῷ",3,0,"But",1,0,"τῷ δὲ Θεῷ = But",1.1695906432748537,"Θεῷ","θεός","G23160",171,28.07017543859649,"For Θεῷ - Specific alignment ""τῷ δὲ Θεῷ = But"" used infrequently: 1.2% out of 171 total alignments, threshold 1.4% (5.0% of peak 28%)","For Θεῷ - Too many original language words in alignment: 3, threshold 3","","",""
"2co","2","14","18","αὐτοῦ",1,0,"of him",2,0,"αὐτοῦ = of him",0.5653710247349824,"αὐτοῦ","αὐτός","G08460",1415,67.42049469964664,"For αὐτοῦ - Specific alignment ""αὐτοῦ = of him"" used infrequently: 0.6% out of 1415 total alignments, threshold 3.4% (5.0% of peak 67%)","","","",""
"2co","2","14","2","τῷ δὲ Θεῷ",3,0,"to God",2,0,"τῷ δὲ Θεῷ = to God",1.1695906432748537,"Θεῷ","θεός","G23160",171,28.07017543859649,"For Θεῷ - Specific alignment ""τῷ δὲ Θεῷ = to God"" used infrequently: 1.2% out of 171 total alignments, threshold 1.4% (5.0% of peak 28%)","For Θεῷ - Too many original language words in alignment: 3, threshold 3","","",""
"2co","3","14","7","σήμερον",1,0,"present",1,0,"σήμερον = present",2.4390243902439024,"σήμερον","σήμερον","G45940",41,53.65853658536586,"For σήμερον - Specific alignment ""σήμερον = present"" used infrequently: 2.4% out of 41 total alignments, threshold 2.7% (5.0% of peak 54%)","","","",""
"2co","3","18","21","Πνεύματος",1,0,"the Spirit",2,0,"Πνεύματος = the Spirit",2.6548672566371683,"Πνεύματος","πνεῦμα","G41510",113,54.86725663716814,"For Πνεύματος - Specific alignment ""Πνεύματος = the Spirit"" used infrequently: 2.7% out of 113 total alignments, threshold 2.7% (5.0% of peak 55%)","","","",""
"2co","3","3","12","Πνεύματι",1,0,"with the Spirit",3,0,"Πνεύματι = with the Spirit",1.2658227848101267,"Πνεύματι","πνεῦμα","G41510",79,37.9746835443038,"For Πνεύματι - Specific alignment ""Πνεύματι = with the Spirit"" used infrequently: 1.3% out of 79 total alignments, threshold 1.9% (5.0% of peak 38%)","","","",""
"2co","3","3","13","Θεοῦ",1,0,"of the",2,0,"Θεοῦ = of the",0.7022471910112359,"Θεοῦ","θεός","G23160",712,41.99438202247191,"For Θεοῦ - Specific alignment ""Θεοῦ = of the"" used infrequently: 0.7% out of 712 total alignments, threshold 2.1% (5.0% of peak 42%)","","","",""
"2co","3","3","4","Χριστοῦ",1,0,"from Christ",2,0,"Χριστοῦ = from Christ",0.39215686274509803,"Χριστοῦ","χριστός","G55470",255,57.647058823529406,"For Χριστοῦ - Specific alignment ""Χριστοῦ = from Christ"" used infrequently: 0.4% out of 255 total alignments, threshold 2.9% (5.0% of peak 58%)","","","",""
"2co","3","4","5","τοῦ Χριστοῦ",2,0,"Christ",1,0,"τοῦ Χριστοῦ = Christ",2.7450980392156863,"Χριστοῦ","χριστός","G55470",255,57.647058823529406,"For Χριστοῦ - Specific alignment ""τοῦ Χριστοῦ = Christ"" used infrequently: 2.7% out of 255 total alignments, threshold 2.9% (5.0% of peak 58%)","","","",""
"2co","3","7","11","ὥστε",1,0,"such",1,0,"ὥστε = such",1.1904761904761905,"ὥστε","ὥστε","G56200",84,26.190476190476193,"For ὥστε - Specific alignment ""ὥστε = such"" used infrequently: 1.2% out of 84 total alignments, threshold 1.3% (5.0% of peak 26%)","","","",""
