"book_id","chapter","verse","alignment_num","origWordsText","origWordsCount","origWordsBetween","targetWordsText","targetWordsCount","targetWordsBetween","alignmentText","alignmentTxtFrequency","originalWord","lemma","strong","alignmentsTotal","alignmentsTextFreqPeak","frequencyWarning","originalWordsCountWarning","targetWordsCountWarning","originalWordsBetweenWarning","targetWordsBetweenWarning"
"act","18","8","4","Κυρίῳ",1,0,"in",1,0,"Κυρίῳ = in",0.8849557522123894,"Κυρίῳ","κύριος","G29620",113,46.902654867256636,"For Κυρίῳ - Specific alignment ""Κυρίῳ = in"" used infrequently: 0.9% out of 113 total alignments, threshold 3.8% (8.0% of peak 47%)","","","",""
"act","19","10","1","ἐγένετο",1,0,"continued",1,0,"ἐγένετο = continued",0.4807692307692308,"ἐγένετο","γίνομαι","G10960",208,22.596153846153847,"For ἐγένετο - Specific alignment ""ἐγένετο = continued"" used infrequently: 0.5% out of 208 total alignments, threshold 1.8% (8.0% of peak 23%)","","","",""
"act","19","13","18","τὰ πνεύματα",2,0,"spirits",1,0,"τὰ πνεύματα = spirits",5.555555555555555,"πνεύματα","πνεῦμα","G41510",18,88.88888888888889,"For πνεύματα - Specific alignment ""τὰ πνεύματα = spirits"" used infrequently: 5.6% out of 18 total alignments, threshold 7.1% (8.0% of peak 89%)","","","",""
"act","19","13","22","Ἰησοῦν",1,0,"by",1,0,"Ἰησοῦν = by",0.7751937984496124,"Ἰησοῦν","Ἰησοῦς","G24240",129,46.51162790697674,"For Ἰησοῦν - Specific alignment ""Ἰησοῦν = by"" used infrequently: 0.8% out of 129 total alignments, threshold 3.7% (8.0% of peak 47%)","","","",""
"act","19","13","3","Ἰουδαίων",1,0,"Jewish",1,0,"Ἰουδαίων = Jewish",2.3255813953488373,"Ἰουδαίων","Ἰουδαῖος","G24530",86,61.627906976744185,"For Ἰουδαίων - Specific alignment ""Ἰουδαίων = Jewish"" used infrequently: 2.3% out of 86 total alignments, threshold 4.9% (8.0% of peak 62%)","","","",""
"act","19","15","2","τὸ πνεῦμα",2,0,"an",1,0,"τὸ πνεῦμα = an",1.8867924528301887,"πνεῦμα","πνεῦμα","G41510",53,43.39622641509434,"For πνεῦμα - Specific alignment ""τὸ πνεῦμα = an"" used infrequently: 1.9% out of 53 total alignments, threshold 3.5% (8.0% of peak 43%)","","","",""
"act","19","2","19","Πνεῦμα",1,0,"a",1,0,"Πνεῦμα = a",0.9090909090909091,"Πνεῦμα","πνεῦμα","G41510",110,80.0,"For Πνεῦμα - Specific alignment ""Πνεῦμα = a"" used infrequently: 0.9% out of 110 total alignments, threshold 6.4% (8.0% of peak 80%)","","","",""
"act","19","26","17","λέγων",1,0,"He is saying",3,0,"λέγων = He is saying",0.5555555555555556,"λέγων","λέγω","G30040",180,74.44444444444444,"For λέγων - Specific alignment ""λέγων = He is saying"" used infrequently: 0.6% out of 180 total alignments, threshold 6.0% (8.0% of peak 74%)","","","",""
"act","19","4","2","εἶπεν",1,0,"replied",1,0,"εἶπεν = replied",1.155115511551155,"εἶπεν","λέγω","G30040",606,47.02970297029702,"For εἶπεν - Specific alignment ""εἶπεν = replied"" used infrequently: 1.2% out of 606 total alignments, threshold 3.8% (8.0% of peak 47%)","","","",""
"act","19","4","7","λέγων",1,0,"He told",2,0,"λέγων = He told",0.5555555555555556,"λέγων","λέγω","G30040",180,74.44444444444444,"For λέγων - Specific alignment ""λέγων = He told"" used infrequently: 0.6% out of 180 total alignments, threshold 6.0% (8.0% of peak 74%)","","","",""
"act","19","41","4","ἐκκλησίαν",1,0,"assembly",1,0,"ἐκκλησίαν = assembly",4.761904761904762,"ἐκκλησίαν","ἐκκλησία","G15770",21,80.95238095238095,"For ἐκκλησίαν - Specific alignment ""ἐκκλησίαν = assembly"" used infrequently: 4.8% out of 21 total alignments, threshold 6.5% (8.0% of peak 81%)","","","",""
"act","2","12","10","θέλει εἶναι",2,1,"mean",1,0,"θέλει εἶναι = mean",4.761904761904762,"θέλει","θέλω","G23090",21,28.57142857142857,"","","","For θέλει - Discontiguous original language alignment, extra words: 1, threshold 1",""
"act","2","13","3","ἔλεγον",1,0,"and saying",2,0,"ἔλεγον = and saying",1.25,"ἔλεγον","λέγω","G30040",80,42.5,"For ἔλεγον - Specific alignment ""ἔλεγον = and saying"" used infrequently: 1.2% out of 80 total alignments, threshold 3.4% (8.0% of peak 42%)","","","",""
"act","2","14","13","Ἰουδαῖοι",1,0,"of Judea",2,0,"Ἰουδαῖοι = of Judea",1.7543859649122806,"Ἰουδαῖοι","Ἰουδαῖος","G24530",57,84.21052631578947,"For Ἰουδαῖοι - Specific alignment ""Ἰουδαῖοι = of Judea"" used infrequently: 1.8% out of 57 total alignments, threshold 6.7% (8.0% of peak 84%)","","","",""
"act","2","19","5","οὐρανῷ",1,0,"sky",1,0,"οὐρανῷ = sky",2.857142857142857,"οὐρανῷ","οὐρανός","G37720",35,65.71428571428571,"For οὐρανῷ - Specific alignment ""οὐρανῷ = sky"" used infrequently: 2.9% out of 35 total alignments, threshold 5.3% (8.0% of peak 66%)","","","",""
"act","2","2","2","ἐγένετο",1,0,"there came",2,0,"ἐγένετο = there came",0.9615384615384616,"ἐγένετο","γίνομαι","G10960",208,22.596153846153847,"For ἐγένετο - Specific alignment ""ἐγένετο = there came"" used infrequently: 1.0% out of 208 total alignments, threshold 1.8% (8.0% of peak 23%)","","","",""
"act","2","21","5","ὄνομα",1,0,"on",1,0,"ὄνομα = on",1.2048192771084338,"ὄνομα","ὄνομα","G36860",83,43.373493975903614,"For ὄνομα - Specific alignment ""ὄνομα = on"" used infrequently: 1.2% out of 83 total alignments, threshold 3.5% (8.0% of peak 43%)","","","",""
"act","2","23","13","προσπήξαντες",1,0,"nailing him to a cross",5,0,"προσπήξαντες = nailing him to a cross",100.0,"προσπήξαντες","προσπήγνυμι","G43620",1,100.0,"","","For προσπήξαντες - Too many target language words in alignment: 5, threshold 5","",""
"act","2","31","5","Χριστοῦ",1,0,"of",1,0,"Χριστοῦ = of",0.7843137254901961,"Χριστοῦ","χριστός","G55470",255,57.647058823529406,"For Χριστοῦ - Specific alignment ""Χριστοῦ = of"" used infrequently: 0.8% out of 255 total alignments, threshold 4.6% (8.0% of peak 58%)","","","",""
"act","2","34","13","τῷ Κυρίῳ",2,0,"to",1,0,"τῷ Κυρίῳ = to",3.5398230088495577,"Κυρίῳ","κύριος","G29620",113,46.902654867256636,"For Κυρίῳ - Specific alignment ""τῷ Κυρίῳ = to"" used infrequently: 3.5% out of 113 total alignments, threshold 3.8% (8.0% of peak 47%)","","","",""
"act","2","34","8","λέγει",1,0,"he",1,0,"λέγει = he",1.146131805157593,"λέγει","λέγω","G30040",349,34.097421203438394,"For λέγει - Specific alignment ""λέγει = he"" used infrequently: 1.1% out of 349 total alignments, threshold 2.7% (8.0% of peak 34%)","","","",""
"act","2","37","13","ἀποστόλους",1,0,"of the apostles",3,0,"ἀποστόλους = of the apostles",6.666666666666667,"ἀποστόλους","ἀπόστολος","G06520",15,86.66666666666667,"For ἀποστόλους - Specific alignment ""ἀποστόλους = of the apostles"" used infrequently: 6.7% out of 15 total alignments, threshold 6.9% (8.0% of peak 87%)","","","",""
"act","2","7","6","λέγοντες",1,0,"they say",2,0,"λέγοντες = they say",0.6711409395973155,"λέγοντες","λέγω","G30040",149,79.86577181208054,"For λέγοντες - Specific alignment ""λέγοντες = they say"" used infrequently: 0.7% out of 149 total alignments, threshold 6.4% (8.0% of peak 80%)","","","",""
"act","20","10","13","ἡ ψυχὴ",2,1,"life",1,0,"ἡ ψυχὴ = life",37.5,"ψυχὴ","ψυχή","G55900",8,37.5,"","","","For ψυχὴ - Discontiguous original language alignment, extra words: 1, threshold 1",""
"act","20","13","15","διατεταγμένος",1,0,"he had arranged to do",5,0,"διατεταγμένος = he had arranged to do",100.0,"διατεταγμένος","διατάσσω","G12990",1,100.0,"","","For διατεταγμένος - Too many target language words in alignment: 5, threshold 5","",""
"act","20","21","11","πίστιν",1,0,"of faith",2,0,"πίστιν = of faith",1.7857142857142856,"πίστιν","πίστις","G41020",56,58.92857142857143,"For πίστιν - Specific alignment ""πίστιν = of faith"" used infrequently: 1.8% out of 56 total alignments, threshold 4.7% (8.0% of peak 59%)","","","",""
"act","20","22","7","Πνεύματι",1,0,"by",1,0,"Πνεύματι = by",1.2658227848101267,"Πνεύματι","πνεῦμα","G41510",79,37.9746835443038,"For Πνεύματι - Specific alignment ""Πνεύματι = by"" used infrequently: 1.3% out of 79 total alignments, threshold 3.0% (8.0% of peak 38%)","","","",""
"act","20","24","26","εὐαγγέλιον",1,0,"to",1,0,"εὐαγγέλιον = to",2.5,"εὐαγγέλιον","εὐαγγέλιον","G20980",40,80.0,"For εὐαγγέλιον - Specific alignment ""εὐαγγέλιον = to"" used infrequently: 2.5% out of 40 total alignments, threshold 6.4% (8.0% of peak 80%)","","","",""
"act","20","3","14","ἐγένετο γνώμης",2,0,"so he decided",3,0,"ἐγένετο γνώμης = so he decided",0.4807692307692308,"ἐγένετο","γίνομαι","G10960",208,22.596153846153847,"For ἐγένετο - Specific alignment ""ἐγένετο γνώμης = so he decided"" used infrequently: 0.5% out of 208 total alignments, threshold 1.8% (8.0% of peak 23%)","","","",""
"act","20","35","19","εἶπεν",1,0,"he",1,0,"εἶπεν = he",0.9900990099009901,"εἶπεν","λέγω","G30040",606,47.02970297029702,"For εἶπεν - Specific alignment ""εἶπεν = he"" used infrequently: 1.0% out of 606 total alignments, threshold 3.8% (8.0% of peak 47%)","","","",""
"act","20","35","5","δεῖ",1,0,"we should",2,0,"δεῖ = we should",2.5316455696202533,"δεῖ","δέω","G12100",79,58.22784810126582,"For δεῖ - Specific alignment ""δεῖ = we should"" used infrequently: 2.5% out of 79 total alignments, threshold 4.7% (8.0% of peak 58%)","","","",""
"act","21","1","4","ἐγένετο",1,0,"and",1,0,"ἐγένετο = and",0.4807692307692308,"ἐγένετο","γίνομαι","G10960",208,22.596153846153847,"For ἐγένετο - Specific alignment ""ἐγένετο = and"" used infrequently: 0.5% out of 208 total alignments, threshold 1.8% (8.0% of peak 23%)","","","",""
"act","21","1","6","ἐγένετο",1,0,"had",1,0,"ἐγένετο = had",0.4807692307692308,"ἐγένετο","γίνομαι","G10960",208,22.596153846153847,"For ἐγένετο - Specific alignment ""ἐγένετο = had"" used infrequently: 0.5% out of 208 total alignments, threshold 1.8% (8.0% of peak 23%)","","","",""
"act","21","11","32","παραδώσουσιν",1,0,"they will hand him over",5,0,"παραδώσουσιν = they will hand him over",10.0,"παραδώσουσιν","παραδίδωμι","G38600",10,30.0,"","","For παραδώσουσιν - Too many target language words in alignment: 5, threshold 5","",""
"act","21","20","21","νόμου",1,0,"for",1,0,"νόμου = for",1.36986301369863,"νόμου","νόμος","G35510",73,39.726027397260275,"For νόμου - Specific alignment ""νόμου = for"" used infrequently: 1.4% out of 73 total alignments, threshold 3.2% (8.0% of peak 40%)","","","",""
"act","21","21","14","λέγων",1,0,"telling",1,0,"λέγων = telling",0.5555555555555556,"λέγων","λέγω","G30040",180,74.44444444444444,"For λέγων - Specific alignment ""λέγων = telling"" used infrequently: 0.6% out of 180 total alignments, threshold 6.0% (8.0% of peak 74%)","","","",""
"act","21","21","6","Ἰουδαίους",1,0,"the Jews",2,0,"Ἰουδαίους = the Jews",5.88235294117647,"Ἰουδαίους","Ἰουδαῖος","G24530",17,82.35294117647058,"For Ἰουδαίους - Specific alignment ""Ἰουδαίους = the Jews"" used infrequently: 5.9% out of 17 total alignments, threshold 6.6% (8.0% of peak 82%)","","","",""
"act","21","25","13","αἷμα",1,0,"from blood",2,0,"αἷμα = from blood",2.4390243902439024,"αἷμα","αἷμα","G01290",41,68.29268292682927,"For αἷμα - Specific alignment ""αἷμα = from blood"" used infrequently: 2.4% out of 41 total alignments, threshold 5.5% (8.0% of peak 68%)","","","",""
"act","21","30","7","ἐγένετο συνδρομὴ",2,0,"ran together",2,0,"ἐγένετο συνδρομὴ = ran together",0.4807692307692308,"ἐγένετο","γίνομαι","G10960",208,22.596153846153847,"For ἐγένετο - Specific alignment ""ἐγένετο συνδρομὴ = ran together"" used infrequently: 0.5% out of 208 total alignments, threshold 1.8% (8.0% of peak 23%)","","","",""
"act","21","35","1","ἐγένετο",1,0,"he came",2,0,"ἐγένετο = he came",0.4807692307692308,"ἐγένετο","γίνομαι","G10960",208,22.596153846153847,"For ἐγένετο - Specific alignment ""ἐγένετο = he came"" used infrequently: 0.5% out of 208 total alignments, threshold 1.8% (8.0% of peak 23%)","","","",""
"act","21","4","12","ἔλεγον",1,0,"kept urging",2,0,"ἔλεγον = kept urging",1.25,"ἔλεγον","λέγω","G30040",80,42.5,"For ἔλεγον - Specific alignment ""ἔλεγον = kept urging"" used infrequently: 1.2% out of 80 total alignments, threshold 3.4% (8.0% of peak 42%)","","","",""
"act","21","5","22","θέντες τὰ γόνατα",3,0,"kneeling down",2,0,"θέντες τὰ γόνατα = kneeling down",100.0,"θέντες","τίθημι","G50870",1,100.0,"","For θέντες - Too many original language words in alignment: 3, threshold 3","","",""
"act","21","5","4","ἐγένετο",1,0,"were",1,0,"ἐγένετο = were",0.4807692307692308,"ἐγένετο","γίνομαι","G10960",208,22.596153846153847,"For ἐγένετο - Specific alignment ""ἐγένετο = were"" used infrequently: 0.5% out of 208 total alignments, threshold 1.8% (8.0% of peak 23%)","","","",""
"act","22","11","6","δόξης",1,0,"brightness",1,0,"δόξης = brightness",1.8518518518518516,"δόξης","δόξα","G13910",54,46.2962962962963,"For δόξης - Specific alignment ""δόξης = brightness"" used infrequently: 1.9% out of 54 total alignments, threshold 3.7% (8.0% of peak 46%)","","","",""
"act","22","12","6","νόμον",1,0,"to",1,0,"νόμον = to",3.125,"νόμον","νόμος","G35510",64,45.3125,"For νόμον - Specific alignment ""νόμον = to"" used infrequently: 3.1% out of 64 total alignments, threshold 3.6% (8.0% of peak 45%)","","","",""
"act","22","17","0","ἐγένετο",1,0,"It happened",2,0,"ἐγένετο = It happened",0.9615384615384616,"ἐγένετο","γίνομαι","G10960",208,22.596153846153847,"For ἐγένετο - Specific alignment ""ἐγένετο = It happened"" used infrequently: 1.0% out of 208 total alignments, threshold 1.8% (8.0% of peak 23%)","","","",""
"act","22","6","0","ἐγένετο",1,0,"It happened",2,0,"ἐγένετο = It happened",0.9615384615384616,"ἐγένετο","γίνομαι","G10960",208,22.596153846153847,"For ἐγένετο - Specific alignment ""ἐγένετο = It happened"" used infrequently: 1.0% out of 208 total alignments, threshold 1.8% (8.0% of peak 23%)","","","",""
"act","23","12","3","Ἰουδαῖοι",1,0,"of the Jews",3,0,"Ἰουδαῖοι = of the Jews",3.508771929824561,"Ἰουδαῖοι","Ἰουδαῖος","G24530",57,84.21052631578947,"For Ἰουδαῖοι - Specific alignment ""Ἰουδαῖοι = of the Jews"" used infrequently: 3.5% out of 57 total alignments, threshold 6.7% (8.0% of peak 84%)","","","",""
"act","23","12","9","λέγοντες",1,0,"and promising",2,0,"λέγοντες = and promising",0.6711409395973155,"λέγοντες","λέγω","G30040",149,79.86577181208054,"For λέγοντες - Specific alignment ""λέγοντες = and promising"" used infrequently: 0.7% out of 149 total alignments, threshold 6.4% (8.0% of peak 80%)","","","",""
"act","23","21","30","ἐπαγγελίαν",1,0,"for",1,0,"ἐπαγγελίαν = for",5.88235294117647,"ἐπαγγελίαν","ἐπαγγελία","G18600",17,76.47058823529412,"For ἐπαγγελίαν - Specific alignment ""ἐπαγγελίαν = for"" used infrequently: 5.9% out of 17 total alignments, threshold 6.1% (8.0% of peak 76%)","","","",""
"act","23","6","23","Φαρισαίων",1,0,"of Pharisees",2,0,"Φαρισαίων = of Pharisees",2.7027027027027026,"Φαρισαίων","Φαρισαῖος","G53300",37,72.97297297297297,"For Φαρισαίων - Specific alignment ""Φαρισαίων = of Pharisees"" used infrequently: 2.7% out of 37 total alignments, threshold 5.8% (8.0% of peak 73%)","","","",""
"act","23","7","5","ἐγένετο",1,0,"began",1,0,"ἐγένετο = began",0.9615384615384616,"ἐγένετο","γίνομαι","G10960",208,22.596153846153847,"For ἐγένετο - Specific alignment ""ἐγένετο = began"" used infrequently: 1.0% out of 208 total alignments, threshold 1.8% (8.0% of peak 23%)","","","",""
"act","23","8","11","Φαρισαῖοι",1,0,"the Pharisees",2,0,"Φαρισαῖοι = the Pharisees",2.0408163265306123,"Φαρισαῖοι","Φαρισαῖος","G53300",49,95.91836734693877,"For Φαρισαῖοι - Specific alignment ""Φαρισαῖοι = the Pharisees"" used infrequently: 2.0% out of 49 total alignments, threshold 7.7% (8.0% of peak 96%)","","","",""
"act","23","8","9","πνεῦμα",1,0,"spirits",1,0,"πνεῦμα = spirits",1.8867924528301887,"πνεῦμα","πνεῦμα","G41510",53,43.39622641509434,"For πνεῦμα - Specific alignment ""πνεῦμα = spirits"" used infrequently: 1.9% out of 53 total alignments, threshold 3.5% (8.0% of peak 43%)","","","",""
"act","23","9","4","ἐγένετο",1,0,"occurred",1,0,"ἐγένετο = occurred",0.9615384615384616,"ἐγένετο","γίνομαι","G10960",208,22.596153846153847,"For ἐγένετο - Specific alignment ""ἐγένετο = occurred"" used infrequently: 1.0% out of 208 total alignments, threshold 1.8% (8.0% of peak 23%)","","","",""
"act","24","1","5","ἀρχιερεὺς",1,0,"chief priest",2,0,"ἀρχιερεὺς = chief priest",4.166666666666666,"ἀρχιερεὺς","ἀρχιερεύς","G07490",24,83.33333333333334,"For ἀρχιερεὺς - Specific alignment ""ἀρχιερεὺς = chief priest"" used infrequently: 4.2% out of 24 total alignments, threshold 6.7% (8.0% of peak 83%)","","","",""
"act","24","5","9","Ἰουδαίοις",1,0,"among",1,0,"Ἰουδαίοις = among",2.857142857142857,"Ἰουδαίοις","Ἰουδαῖος","G24530",35,65.71428571428571,"For Ἰουδαίοις - Specific alignment ""Ἰουδαίοις = among"" used infrequently: 2.9% out of 35 total alignments, threshold 5.3% (8.0% of peak 66%)","","","",""
"act","25","10","11","δεῖ",1,0,"should",1,0,"δεῖ = should",3.79746835443038,"δεῖ","δέω","G12100",79,58.22784810126582,"For δεῖ - Specific alignment ""δεῖ = should"" used infrequently: 3.8% out of 79 total alignments, threshold 4.7% (8.0% of peak 58%)","","","",""
"act","25","10","16","Ἰουδαίους",1,0,"to the Jews",3,0,"Ἰουδαίους = to the Jews",5.88235294117647,"Ἰουδαίους","Ἰουδαῖος","G24530",17,82.35294117647058,"For Ἰουδαίους - Specific alignment ""Ἰουδαίους = to the Jews"" used infrequently: 5.9% out of 17 total alignments, threshold 6.6% (8.0% of peak 82%)","","","",""
"act","25","20","7","ἔλεγον",1,0,"I asked",2,0,"ἔλεγον = I asked",1.25,"ἔλεγον","λέγω","G30040",80,42.5,"For ἔλεγον - Specific alignment ""ἔλεγον = I asked"" used infrequently: 1.2% out of 80 total alignments, threshold 3.4% (8.0% of peak 42%)","","","",""
"act","25","3","1","χάριν",1,0,"a favor",2,0,"χάριν = a favor",3.7735849056603774,"χάριν","χάρις","G54850",53,49.056603773584904,"For χάριν - Specific alignment ""χάριν = a favor"" used infrequently: 3.8% out of 53 total alignments, threshold 3.9% (8.0% of peak 49%)","","","",""
"act","25","9","4","χάριν",1,0,"a favor",2,0,"χάριν = a favor",3.7735849056603774,"χάριν","χάρις","G54850",53,49.056603773584904,"For χάριν - Specific alignment ""χάριν = a favor"" used infrequently: 3.8% out of 53 total alignments, threshold 3.9% (8.0% of peak 49%)","","","",""
"act","25","9","5","Ἰουδαίοις",1,0,"for",1,0,"Ἰουδαίοις = for",2.857142857142857,"Ἰουδαίοις","Ἰουδαῖος","G24530",35,65.71428571428571,"For Ἰουδαίοις - Specific alignment ""Ἰουδαίοις = for"" used infrequently: 2.9% out of 35 total alignments, threshold 5.3% (8.0% of peak 66%)","","","",""
"act","26","15","8","εἶπεν",1,0,"replied",1,0,"εἶπεν = replied",1.155115511551155,"εἶπεν","λέγω","G30040",606,47.02970297029702,"For εἶπεν - Specific alignment ""εἶπεν = replied"" used infrequently: 1.2% out of 606 total alignments, threshold 3.8% (8.0% of peak 47%)","","","",""
"act","26","2","5","Ἰουδαίων",1,0,"the Jews",2,0,"Ἰουδαίων = the Jews",4.651162790697675,"Ἰουδαίων","Ἰουδαῖος","G24530",86,61.627906976744185,"For Ἰουδαίων - Specific alignment ""Ἰουδαίων = the Jews"" used infrequently: 4.7% out of 86 total alignments, threshold 4.9% (8.0% of peak 62%)","","","",""
"act","26","21","7","Ἰουδαῖοι",1,0,"the Jews",2,0,"Ἰουδαῖοι = the Jews",1.7543859649122806,"Ἰουδαῖοι","Ἰουδαῖος","G24530",57,84.21052631578947,"For Ἰουδαῖοι - Specific alignment ""Ἰουδαῖοι = the Jews"" used infrequently: 1.8% out of 57 total alignments, threshold 6.7% (8.0% of peak 84%)","","","",""
"act","26","24","15","τὰ γράμματα",2,2,"learning",1,0,"τὰ γράμματα = learning",14.285714285714285,"γράμματα","γράμμα","G11210",7,28.57142857142857,"","","","For γράμματα - Discontiguous original language alignment, extra words: 2, threshold 1",""
"act","26","25","10","ἀληθείας",1,0,"true",1,0,"ἀληθείας = true",2.1739130434782608,"ἀληθείας","ἀλήθεια","G02250",46,54.347826086956516,"For ἀληθείας - Specific alignment ""ἀληθείας = true"" used infrequently: 2.2% out of 46 total alignments, threshold 4.3% (8.0% of peak 54%)","","","",""
"act","26","28","8","ποιῆσαι",1,0,"to become",2,0,"ποιῆσαι = to become",2.0408163265306123,"ποιῆσαι","ποιέω","G41600",49,28.57142857142857,"For ποιῆσαι - Specific alignment ""ποιῆσαι = to become"" used infrequently: 2.0% out of 49 total alignments, threshold 2.3% (8.0% of peak 29%)","","","",""
"act","26","3","6","κατὰ Ἰουδαίους",2,0,"Jewish",1,0,"κατὰ Ἰουδαίους = Jewish",5.88235294117647,"Ἰουδαίους","Ἰουδαῖος","G24530",17,82.35294117647058,"For Ἰουδαίους - Specific alignment ""κατὰ Ἰουδαίους = Jewish"" used infrequently: 5.9% out of 17 total alignments, threshold 6.6% (8.0% of peak 82%)","","","",""
"act","26","4","0","μὲν",1,0,"Indeed",1,0,"μὲν = Indeed",0.7936507936507936,"μὲν","μέν","G33030",126,26.190476190476193,"For μὲν - Specific alignment ""μὲν = Indeed"" used infrequently: 0.8% out of 126 total alignments, threshold 2.1% (8.0% of peak 26%)","","","",""
"act","26","7","17","Ἰουδαίων",1,0,"the Jews",2,0,"Ἰουδαίων = the Jews",4.651162790697675,"Ἰουδαίων","Ἰουδαῖος","G24530",86,61.627906976744185,"For Ἰουδαίων - Specific alignment ""Ἰουδαίων = the Jews"" used infrequently: 4.7% out of 86 total alignments, threshold 4.9% (8.0% of peak 62%)","","","",""
"act","27","23","4","Θεοῦ",1,0,"of",1,0,"Θεοῦ = of",1.1235955056179776,"Θεοῦ","θεός","G23160",712,41.99438202247191,"For Θεοῦ - Specific alignment ""Θεοῦ = of"" used infrequently: 1.1% out of 712 total alignments, threshold 3.4% (8.0% of peak 42%)","","","",""
"act","27","24","12","κεχάρισταί",1,0,"in his kindness has given",5,0,"κεχάρισταί = in his kindness has given",100.0,"κεχάρισταί","χαρίζομαι","G54830",1,100.0,"","","For κεχάρισταί - Too many target language words in alignment: 5, threshold 5","",""
"act","27","27","3","ἐγένετο",1,0,"had come",2,0,"ἐγένετο = had come",0.4807692307692308,"ἐγένετο","γίνομαι","G10960",208,22.596153846153847,"For ἐγένετο - Specific alignment ""ἐγένετο = had come"" used infrequently: 0.5% out of 208 total alignments, threshold 1.8% (8.0% of peak 23%)","","","",""
"act","27","31","0","εἶπεν",1,0,"But",1,0,"εἶπεν = But",0.16501650165016502,"εἶπεν","λέγω","G30040",606,47.02970297029702,"For εἶπεν - Specific alignment ""εἶπεν = But"" used infrequently: 0.2% out of 606 total alignments, threshold 3.8% (8.0% of peak 47%)","","","",""
"act","27","34","10","τῆς σωτηρίας",2,1,"salvation",1,0,"τῆς σωτηρίας = salvation",9.523809523809524,"σωτηρίας","σωτηρία","G49910",21,42.857142857142854,"","","","For σωτηρίας - Discontiguous original language alignment, extra words: 1, threshold 1",""
"act","27","37","3","αἱ ψυχαὶ",2,1,"souls",1,0,"αἱ ψυχαὶ = souls",50.0,"ψυχαὶ","ψυχή","G55900",2,50.0,"","","","For ψυχαὶ - Discontiguous original language alignment, extra words: 1, threshold 1",""
"act","27","39","1","ἐγένετο",1,0,"it was",2,0,"ἐγένετο = it was",1.4423076923076923,"ἐγένετο","γίνομαι","G10960",208,22.596153846153847,"For ἐγένετο - Specific alignment ""ἐγένετο = it was"" used infrequently: 1.4% out of 208 total alignments, threshold 1.8% (8.0% of peak 23%)","","","",""
"act","28","1","0","διασωθέντες",1,0,"Having been brought safely through",5,0,"διασωθέντες = Having been brought safely through",100.0,"διασωθέντες","διασῴζω","G12950",1,100.0,"","","For διασωθέντες - Too many target language words in alignment: 5, threshold 5","",""
"act","28","14","2","ἀδελφοὺς",1,0,"some brothers",2,0,"ἀδελφοὺς = some brothers",3.4482758620689653,"ἀδελφοὺς","ἀδελφός","G00800",29,72.41379310344827,"For ἀδελφοὺς - Specific alignment ""ἀδελφοὺς = some brothers"" used infrequently: 3.4% out of 29 total alignments, threshold 5.8% (8.0% of peak 72%)","","","",""
"act","28","2","6","τὴν φιλανθρωπίαν",2,1,"kindness",1,0,"τὴν φιλανθρωπίαν = kindness",100.0,"φιλανθρωπίαν","φιλανθρωπία","G53630",1,100.0,"","","","For φιλανθρωπίαν - Discontiguous original language alignment, extra words: 1, threshold 1",""
"act","28","23","22","τοῦ Ἰησοῦ",2,0,"Jesus",1,0,"τοῦ Ἰησοῦ = Jesus",3.303303303303303,"Ἰησοῦ","Ἰησοῦς","G24240",333,63.66366366366366,"For Ἰησοῦ - Specific alignment ""τοῦ Ἰησοῦ = Jesus"" used infrequently: 3.3% out of 333 total alignments, threshold 5.1% (8.0% of peak 64%)","","","",""
"act","28","23","29","προφητῶν",1,0,"from",1,0,"προφητῶν = from",2.380952380952381,"προφητῶν","προφήτης","G43960",42,61.904761904761905,"For προφητῶν - Specific alignment ""προφητῶν = from"" used infrequently: 2.4% out of 42 total alignments, threshold 5.0% (8.0% of peak 62%)","","","",""
"act","28","26","0","λέγων",1,0,"He said",2,0,"λέγων = He said",5.0,"λέγων","λέγω","G30040",180,74.44444444444444,"For λέγων - Specific alignment ""λέγων = He said"" used infrequently: 5.0% out of 180 total alignments, threshold 6.0% (8.0% of peak 74%)","","","",""
"act","28","27","30","καρδίᾳ",1,0,"with",1,0,"καρδίᾳ = with",2.564102564102564,"καρδίᾳ","καρδία","G25880",39,43.58974358974359,"For καρδίᾳ - Specific alignment ""καρδίᾳ = with"" used infrequently: 2.6% out of 39 total alignments, threshold 3.5% (8.0% of peak 44%)","","","",""
"act","28","5","0","μὲν",1,0,"But",1,0,"μὲν = But",0.7936507936507936,"μὲν","μέν","G33030",126,26.190476190476193,"For μὲν - Specific alignment ""μὲν = But"" used infrequently: 0.8% out of 126 total alignments, threshold 2.1% (8.0% of peak 26%)","","","",""
"act","28","6","24","ἔλεγον",1,0,"they said that",3,0,"ἔλεγον = they said that",1.25,"ἔλεγον","λέγω","G30040",80,42.5,"For ἔλεγον - Specific alignment ""ἔλεγον = they said that"" used infrequently: 1.2% out of 80 total alignments, threshold 3.4% (8.0% of peak 42%)","","","",""
"act","28","8","0","ἐγένετο",1,0,"It happened that",3,0,"ἐγένετο = It happened that",0.4807692307692308,"ἐγένετο","γίνομαι","G10960",208,22.596153846153847,"For ἐγένετο - Specific alignment ""ἐγένετο = It happened that"" used infrequently: 0.5% out of 208 total alignments, threshold 1.8% (8.0% of peak 23%)","","","",""
