"originalWord","alignment_key","book_id","chapter","verse","alignment_num","origWordsText","origWordsCount","origWordsBetween","targetWordsText","targetWordsCount","targetWordsBetween","alignmentText","alignmentTxtFrequency","lemma","strong"
"σῶμα",45132,"luk","23","52","5","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",45174,"luk","23","55","16","τὸ σῶμα",2,0,"body",1,0,"τὸ σῶμα = body",16.666666666666664,"σῶμα","G49830"
"σῶμα",45222,"luk","24","3","6","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",45542,"luk","24","23","4","τὸ σῶμα",2,0,"body",1,0,"τὸ σῶμα = body",16.666666666666664,"σῶμα","G49830"
"σῶμα",59229,"jhn","19","38","19","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",59238,"jhn","19","38","28","τὸ σῶμα",2,0,"body",1,0,"τὸ σῶμα = body",16.666666666666664,"σῶμα","G49830"
"σῶμα",59259,"jhn","19","40","3","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",59507,"jhn","20","12","17","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",66386,"act","9","40","12","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",79950,"rom","4","19","5","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",80490,"rom","6","6","9","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",81341,"rom","8","10","6","μὲν σῶμα",2,0,"body",1,0,"μὲν σῶμα = body",1.6666666666666667,"σῶμα","G49830"
"σῶμα",86725,"1co","6","13","11","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",86815,"1co","6","18","18","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",86823,"1co","6","19","7","τὸ σῶμα",2,0,"body",1,0,"τὸ σῶμα = body",16.666666666666664,"σῶμα","G49830"
"σῶμα",88165,"1co","9","27","3","τὸ σῶμα",2,0,"body",1,0,"τὸ σῶμα = body",16.666666666666664,"σῶμα","G49830"
"σῶμα",88414,"1co","10","17","9","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",88991,"1co","11","24","8","τὸ σῶμα",2,0,"body",1,0,"τὸ σῶμα = body",16.666666666666664,"σῶμα","G49830"
"σῶμα",89082,"1co","11","29","8","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",89288,"1co","12","12","3","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",89305,"1co","12","12","20","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",89320,"1co","12","13","10","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",89336,"1co","12","14","2","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",89389,"1co","12","17","3","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",89425,"1co","12","19","9","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",89433,"1co","12","20","6","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",89496,"1co","12","24","10","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",89537,"1co","12","27","3","σῶμα",1,0,"the body",2,0,"σῶμα = the body",1.6666666666666667,"σῶμα","G49830"
"σῶμα",90874,"1co","15","37","7","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",90888,"1co","15","38","3","σῶμα",1,0,"a body",2,0,"σῶμα = a body",3.3333333333333335,"σῶμα","G49830"
"σῶμα",90896,"1co","15","38","11","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",90976,"1co","15","44","1","σῶμα",1,0,"a",1,0,"σῶμα = a",5.0,"σῶμα","G49830"
"σῶμα",90978,"1co","15","44","3","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",90980,"1co","15","44","5","σῶμα",1,0,"a",1,0,"σῶμα = a",5.0,"σῶμα","G49830"
"σῶμα",90982,"1co","15","44","7","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",90985,"1co","15","44","10","σῶμα",1,0,"a",1,0,"σῶμα = a",5.0,"σῶμα","G49830"
"σῶμα",90987,"1co","15","44","12","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",98457,"eph","1","23","3","τὸ σῶμα",2,0,"body",1,0,"τὸ σῶμα = body",16.666666666666664,"σῶμα","G49830"
"σῶμα",99188,"eph","4","4","1","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",99383,"eph","4","16","4","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",101711,"php","3","21","4","τὸ σῶμα",2,0,"body",1,0,"τὸ σῶμα = body",16.666666666666664,"σῶμα","G49830"
"σῶμα",102881,"col","2","17","8","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",102917,"col","2","19","11","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",104946,"1th","5","23","15","τὸ σῶμα",2,0,"body",1,0,"τὸ σῶμα = body",16.666666666666664,"σῶμα","G49830"
"σῶμα",112464,"heb","10","5","13","σῶμα",1,0,"a body",2,0,"σῶμα = a body",3.3333333333333335,"σῶμα","G49830"
"σῶμα",112683,"heb","10","22","18","σῶμα",1,0,"bodies",1,0,"σῶμα = bodies",1.6666666666666667,"σῶμα","G49830"
"σῶμα",115102,"jas","2","26","3","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"σῶμα",115142,"jas","3","2","17","τὸ σῶμα",2,0,"his",1,0,"τὸ σῶμα = his",1.6666666666666667,"σῶμα","G49830"
"σῶμα",115144,"jas","3","2","19","τὸ σῶμα",2,0,"body",1,0,"τὸ σῶμα = body",16.666666666666664,"σῶμα","G49830"
"σῶμα",115161,"jas","3","3","16","τὸ σῶμα",2,0,"bodies",1,0,"τὸ σῶμα = bodies",1.6666666666666667,"σῶμα","G49830"
"σῶμα",115213,"jas","3","6","16","σῶμα",1,0,"body",1,0,"σῶμα = body",66.66666666666666,"σῶμα","G49830"
"δεῖ",8640,"mat","16","21","10","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",8962,"mat","17","10","13","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",12956,"mat","24","6","10","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",15117,"mat","26","54","8","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",21586,"mrk","8","31","8","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",21910,"mrk","9","11","10","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",24692,"mrk","13","7","9","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",24742,"mrk","13","10","3","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",24814,"mrk","13","14","8","δεῖ",1,0,"it should",2,0,"δεῖ = it should",1.2658227848101267,"δέω","G12100"
"δεῖ",24816,"mrk","13","14","10","δεῖ",1,0,"be",1,0,"δεῖ = be",1.2658227848101267,"δέω","G12100"
"δεῖ",28919,"luk","2","49","14","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",30193,"luk","4","43","6","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",34187,"luk","9","22","1","δεῖ",1,0,"It is necessary",3,0,"δεῖ = It is necessary",5.063291139240507,"δέω","G12100"
"δεῖ",36858,"luk","12","12","10","δεῖ",1,0,"you ought",2,0,"δεῖ = you ought",1.2658227848101267,"δέω","G12100"
"δεῖ",37891,"luk","13","14","20","δεῖ",1,0,"it is necessary",3,0,"δεῖ = it is necessary",5.063291139240507,"δέω","G12100"
"δεῖ",38239,"luk","13","33","1","δεῖ",1,0,"it is necessary",3,0,"δεῖ = it is necessary",5.063291139240507,"δέω","G12100"
"δεῖ",40435,"luk","17","25","3","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",41339,"luk","19","5","17","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",42862,"luk","21","9","10","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",43838,"luk","22","37","6","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",45279,"luk","24","7","2","δεῖ",1,0,"it is necessary for",4,0,"δεῖ = it is necessary for",3.79746835443038,"δέω","G12100"
"δεῖ",45880,"luk","24","44","30","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",47265,"jhn","3","7","6","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",47368,"jhn","3","14","9","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",47650,"jhn","3","30","1","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",48071,"jhn","4","20","15","δεῖ",1,0,"people must",2,0,"δεῖ = people must",1.2658227848101267,"δέω","G12100"
"δεῖ",48139,"jhn","4","24","5","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",52189,"jhn","9","4","1","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",53057,"jhn","10","16","10","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",54867,"jhn","12","34","21","ὅτι δεῖ",2,0,"must",1,0,"ὅτι δεῖ = must",1.2658227848101267,"δέω","G12100"
"δεῖ",59465,"jhn","20","9","8","δεῖ",1,0,"should",1,0,"δεῖ = should",3.79746835443038,"δέω","G12100"
"δεῖ",60798,"act","1","21","1","δεῖ",1,0,"it is necessary for",4,0,"δεῖ = it is necessary for",3.79746835443038,"δέω","G12100"
"δεῖ",62061,"act","3","21","1","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",62391,"act","4","12","19","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",63385,"act","5","29","7","δεῖ",1,0,"It is necessary",3,0,"δεῖ = It is necessary",5.063291139240507,"δέω","G12100"
"δεῖ",65764,"act","9","6","13","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",65930,"act","9","16","6","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",69547,"act","14","22","13","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",69738,"act","15","5","12","δεῖ",1,0,"It is necessary",3,0,"δεῖ = It is necessary",5.063291139240507,"δέω","G12100"
"δεῖ",70820,"act","16","30","7","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",72508,"act","19","21","22","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",73441,"act","20","35","5","δεῖ",1,0,"we should",2,0,"δεῖ = we should",2.5316455696202533,"δέω","G12100"
"δεῖ",75059,"act","23","11","20","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",76115,"act","25","10","11","δεῖ",1,0,"should",1,0,"δεῖ = should",3.79746835443038,"δέω","G12100"
"δεῖ",77448,"act","27","24","5","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",77476,"act","27","26","2","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",81592,"rom","8","26","16","δεῖ",1,0,"we should",2,0,"δεῖ = we should",2.5316455696202533,"δέω","G12100"
"δεῖ",83203,"rom","12","3","16","ὃ δεῖ",2,0,"they ought",2,0,"ὃ δεῖ = they ought",1.2658227848101267,"δέω","G12100"
"δεῖ",87542,"1co","8","2","9","δεῖ",1,0,"he ought",2,0,"δεῖ = he ought",1.2658227848101267,"δέω","G12100"
"δεῖ",88887,"1co","11","19","1","δεῖ",1,0,"there must",2,0,"δεῖ = there must",1.2658227848101267,"δέω","G12100"
"δεῖ",90710,"1co","15","25","2","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",91111,"1co","15","53","3","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",92975,"2co","5","10","2","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",95176,"2co","11","30","1","δεῖ",1,0,"I must",2,0,"δεῖ = I must",1.2658227848101267,"δέω","G12100"
"δεῖ",95224,"2co","12","1","0","δεῖ",1,0,"it is necessary",3,0,"δεῖ = it is necessary",5.063291139240507,"δέω","G12100"
"δεῖ",100421,"eph","6","20","10","δεῖ",1,0,"it is necessary",3,0,"δεῖ = it is necessary",5.063291139240507,"δέω","G12100"
"δεῖ",103381,"col","4","4","6","δεῖ",1,0,"ought",1,0,"δεῖ = ought",1.2658227848101267,"δέω","G12100"
"δεῖ",103401,"col","4","6","9","δεῖ",1,0,"it is necessary for",4,0,"δεῖ = it is necessary for",3.79746835443038,"δέω","G12100"
"δεῖ",104419,"1th","4","1","16","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",105618,"2th","3","7","5","δεῖ",1,0,"proper for you",3,0,"δεῖ = proper for you",1.2658227848101267,"δέω","G12100"
"δεῖ",106297,"1ti","3","2","3","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",106354,"1ti","3","7","1","δεῖ",1,0,"he must",2,0,"δεῖ = he must",1.2658227848101267,"δέω","G12100"
"δεῖ",106459,"1ti","3","15","6","δεῖ",1,0,"one ought",2,0,"δεῖ = one ought",1.2658227848101267,"δέω","G12100"
"δεῖ",107798,"2ti","2","6","3","δεῖ",1,0,"ought to be",3,0,"δεῖ = ought to be",1.2658227848101267,"δέω","G12100"
"δεῖ",108054,"2ti","2","24","3","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",108739,"tit","1","7","3","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",108793,"tit","1","11","0","δεῖ",1,0,"It is necessary",3,0,"δεῖ = It is necessary",5.063291139240507,"δέω","G12100"
"δεῖ",108802,"tit","1","11","9","δεῖ",1,0,"they should",2,0,"δεῖ = they should",1.2658227848101267,"δέω","G12100"
"δεῖ",109853,"heb","2","1","2","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",113003,"heb","11","6","8","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",118428,"2pe","3","11","6","δεῖ",1,0,"should",1,0,"δεῖ = should",3.79746835443038,"δέω","G12100"
"δεῖ",121379,"rev","1","1","11","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",122832,"rev","4","1","27","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",125091,"rev","10","11","4","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",125195,"rev","11","5","20","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",126134,"rev","13","10","13","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",127709,"rev","17","10","13","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",128929,"rev","20","3","28","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"δεῖ",129901,"rev","22","6","23","δεῖ",1,0,"must",1,0,"δεῖ = must",60.75949367088608,"δέω","G12100"
"ἐγέννησεν",10,"mat","1","2","1","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",14,"mat","1","2","5","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",18,"mat","1","2","9","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",24,"mat","1","3","1","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",32,"mat","1","3","9","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",36,"mat","1","3","13","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",39,"mat","1","4","1","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",43,"mat","1","4","5","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",47,"mat","1","4","9","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",50,"mat","1","5","1","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",56,"mat","1","5","7","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",62,"mat","1","5","13","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",65,"mat","1","6","1","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",71,"mat","1","6","7","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",77,"mat","1","7","1","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",81,"mat","1","7","5","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",85,"mat","1","7","9","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",88,"mat","1","8","1","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",92,"mat","1","8","5","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",96,"mat","1","8","9","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",99,"mat","1","9","1","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",103,"mat","1","9","5","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",107,"mat","1","9","9","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",110,"mat","1","10","1","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",114,"mat","1","10","5","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",118,"mat","1","10","9","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",121,"mat","1","11","1","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",135,"mat","1","12","5","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",139,"mat","1","12","9","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",142,"mat","1","13","1","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",146,"mat","1","13","5","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",150,"mat","1","13","9","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",153,"mat","1","14","1","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",157,"mat","1","14","5","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",161,"mat","1","14","9","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",164,"mat","1","15","1","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",168,"mat","1","15","5","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",172,"mat","1","15","9","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",175,"mat","1","16","1","ἐγέννησεν",1,0,"became the father",3,0,"ἐγέννησεν = became the father",92.85714285714286,"γεννάω","G10800"
"ἐγέννησεν",27858,"luk","1","57","9","ἐγέννησεν",1,0,"she gave birth to",4,0,"ἐγέννησεν = she gave birth to",2.380952380952381,"γεννάω","G10800"
"ἐγέννησεν",64052,"act","7","8","7","ἐγέννησεν",1,0,"he became the father",4,0,"ἐγέννησεν = he became the father",2.380952380952381,"γεννάω","G10800"
"ἐγέννησεν",64403,"act","7","29","13","ἐγέννησεν",1,0,"he became the father of",5,0,"ἐγέννησεν = he became the father of",2.380952380952381,"γεννάω","G10800"
"ἀδελφοί",6280,"mat","12","47","8","οἱ ἀδελφοί",2,0,"brothers",1,0,"οἱ ἀδελφοί = brothers",6.0344827586206895,"ἀδελφός","G00800"
"ἀδελφοί",6300,"mat","12","48","14","οἱ ἀδελφοί",2,0,"brothers",1,0,"οἱ ἀδελφοί = brothers",6.0344827586206895,"ἀδελφός","G00800"
"ἀδελφοί",6315,"mat","12","49","14","οἱ ἀδελφοί",2,0,"brothers",1,0,"οἱ ἀδελφοί = brothers",6.0344827586206895,"ἀδελφός","G00800"
"ἀδελφοί",11989,"mat","22","25","5","ἀδελφοί",1,0,"brothers",1,0,"ἀδελφοί = brothers",86.20689655172413,"ἀδελφός","G00800"
"ἀδελφοί",12358,"mat","23","8","15","ἀδελφοί",1,0,"brothers",1,0,"ἀδελφοί = brothers",86.20689655172413,"ἀδελφός","G00800"
"ἀδελφοί",18287,"mrk","3","32","12","οἱ ἀδελφοί",2,0,"brothers",1,0,"οἱ ἀδελφοί = brothers",6.0344827586206895,"ἀδελφός","G00800"
"ἀδελφοί",18300,"mrk","3","33","9","οἱ ἀδελφοί",2,0,"brothers",1,0,"οἱ ἀδελφοί = brothers",6.0344827586206895,"ἀδελφός","G00800"
"ἀδελφοί",18315,"mrk","3","34","14","οἱ ἀδελφοί",2,0,"brothers",1,0,"οἱ ἀδελφοί = brothers",6.0344827586206895,"ἀδελφός","G00800"
"ἀδελφοί",33107,"luk","8","20","7","οἱ ἀδελφοί",2,0,"brothers",1,0,"οἱ ἀδελφοί = brothers",6.0344827586206895,"ἀδελφός","G00800"
"ἀδελφοί",33123,"luk","8","21","10","ἀδελφοί",1,0,"brothers",1,0,"ἀδελφοί = brothers",86.20689655172413,"ἀδελφός","G00800"
"ἀδελφοί",60700,"act","1","16","1","ἀδελφοί",1,0,"brothers",1,0,"ἀδελφοί = brothers",86.20689655172413,"ἀδελφός","G00800"
"ἀδελφοί",61361,"act","2","29","1","ἀδελφοί",1,0,"brothers",1,0,"ἀδελφοί = brothers",86.20689655172413,"ἀδελφός","G00800"
"ἀδελφοί",61522,"act","2","37","15","ἀδελφοί",1,0,"brothers",1,0,"ἀδελφοί = brothers",86.20689655172413,"ἀδελφός","G00800"
"ἀδελφοί",62009,"act","3","17","2","ἀδελφοί",1,0,"brothers",1,0,"ἀδελφοί = brothers",86.20689655172413,"ἀδελφός","G00800"
"ἀδελφοί",63671,"act","6","3","1","ἀδελφοί",1,0,"brothers",1,0,"ἀδελφοί = brothers",86.20689655172413,"ἀδελφός","G00800"
"ἀδελφοί",64356,"act","7","26","16","ἀδελφοί",1,0,"brothers",1,0,"ἀδελφοί = brothers",86.20689655172413,"ἀδελφός","G00800"
"ἀδελφοί",68533,"act","13","15","16","ἀδελφοί",1,0,"brothers",1,0,"ἀδελφοί = brothers",86.20689655172413,"ἀδελφός","G00800"
"ἀδελφοί",68716,"act","13","26","1","ἀδελφοί",1,0,"brothers",1,0,"ἀδελφοί = brothers",86.20689655172413,"ἀδελφός","G00800"
"ἀδελφοί",68906,"act","13","38","5","ἀδελφοί",1,0,"brothers",1,0,"ἀδελφοί = brothers",86.20689655172413,"ἀδελφός","G00800"
"ἀδελφοί",69768,"act","15","7","10","ἀδελφοί",1,0,"brothers",1,0,"ἀδελφοί = brothers",86.20689655172413,"ἀδελφός","G00800"
"ἀδελφοί",69877,"act","15","13","7","ἀδελφοί",1,0,"brothers",1,0,"ἀδελφοί = brothers",86.20689655172413,"ἀδελφός","G00800"
