"alignment_key","book_id","chapter","verse","alignment_num","origWordsText","origWordsCount","origWordsBetween","targetWordsText","targetWordsCount","targetWordsBetween","alignmentText","alignmentTxtFrequency","originalWord","lemma","strong"
72216,"act","19","5","8","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
72350,"act","19","13","13","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
72442,"act","19","17","26","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
73274,"act","20","24","24","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
73453,"act","20","35","17","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
73750,"act","21","13","27","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
76291,"act","25","19","13","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
76618,"act","26","9","11","Ἰησοῦ",1,0,"of Jesus",2,0,"Ἰησοῦ = of Jesus",9.90990990990991,"Ἰησοῦ","Ἰησοῦς","G24240"
78227,"act","28","23","22","τοῦ Ἰησοῦ",2,0,"Jesus",1,0,"τοῦ Ἰησοῦ = Jesus",3.303303303303303,"Ἰησοῦ","Ἰησοῦς","G24240"
78382,"act","28","31","11","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
78391,"rom","1","1","3","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
78426,"rom","1","4","11","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
78452,"rom","1","6","6","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
78472,"rom","1","7","18","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
78479,"rom","1","8","5","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
79123,"rom","2","16","13","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
79542,"rom","3","22","5","Ἰησοῦ",1,0,"in Jesus",2,0,"Ἰησοῦ = in Jesus",1.5015015015015014,"Ἰησοῦ","Ἰησοῦς","G24240"
79570,"rom","3","24","11","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
79610,"rom","3","26","21","Ἰησοῦ",1,0,"in Jesus",2,0,"Ἰησοῦ = in Jesus",1.5015015015015014,"Ἰησοῦ","Ἰησοῦς","G24240"
80037,"rom","5","1","11","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
80181,"rom","5","11","11","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
80279,"rom","5","15","31","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
80336,"rom","5","17","29","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
80408,"rom","5","21","16","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
80554,"rom","6","11","13","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
80744,"rom","6","23","14","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
81165,"rom","7","25","3","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
81190,"rom","8","1","8","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
81199,"rom","8","2","8","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
81810,"rom","8","39","18","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
83849,"rom","14","14","5","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
84085,"rom","15","6","13","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
84234,"rom","15","16","5","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
84256,"rom","15","17","2","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
84453,"rom","15","30","7","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
84551,"rom","16","3","8","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
84800,"rom","16","20","16","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
84860,"rom","16","25","11","Ἰησοῦ",1,0,"of Jesus",2,0,"Ἰησοῦ = of Jesus",9.90990990990991,"Ἰησοῦ","Ἰησοῦς","G24240"
84890,"rom","16","27","4","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
84899,"1co","1","1","3","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
84917,"1co","1","2","8","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
84932,"1co","1","2","23","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
84947,"1co","1","3","10","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
84965,"1co","1","4","16","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
84998,"1co","1","7","13","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
85014,"1co","1","8","14","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
85026,"1co","1","9","10","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
85040,"1co","1","10","10","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
85342,"1co","1","30","7","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
86216,"1co","4","15","19","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
86248,"1co","4","17","22","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
86367,"1co","5","4","8","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
86378,"1co","5","4","19","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
86688,"1co","6","11","13","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
90803,"1co","15","31","12","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
91170,"1co","15","57","10","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
91504,"1co","16","23","4","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
91514,"1co","16","24","7","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
91519,"2co","1","1","3","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
91553,"2co","1","2","10","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
91563,"2co","1","3","8","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
91804,"2co","1","14","17","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
92666,"2co","4","6","21","Ἰησοῦ",1,0,"of Jesus",2,0,"Ἰησοῦ = of Jesus",9.90990990990991,"Ἰησοῦ","Ἰησοῦς","G24240"
92713,"2co","4","10","8","τοῦ Ἰησοῦ",2,0,"of Jesus",2,0,"τοῦ Ἰησοῦ = of Jesus",6.906906906906906,"Ἰησοῦ","Ἰησοῦς","G24240"
92717,"2co","4","10","12","τοῦ Ἰησοῦ",2,0,"of Jesus",2,0,"τοῦ Ἰησοῦ = of Jesus",6.906906906906906,"Ἰησοῦ","Ἰησοῦς","G24240"
92737,"2co","4","11","14","τοῦ Ἰησοῦ",2,0,"of Jesus",2,0,"τοῦ Ἰησοῦ = of Jesus",6.906906906906906,"Ἰησοῦ","Ἰησοῦς","G24240"
92779,"2co","4","14","10","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
93903,"2co","8","9","7","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
95188,"2co","11","31","6","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
95864,"2co","13","13","4","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
95889,"gal","1","1","10","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
95919,"gal","1","3","10","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
96061,"gal","1","12","12","Ἰησοῦ",1,0,"of Jesus",2,0,"Ἰησοῦ = of Jesus",9.90990990990991,"Ἰησοῦ","Ἰησοῦς","G24240"
96293,"gal","2","4","14","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
96509,"gal","2","16","12","Ἰησοῦ",1,0,"in Jesus",2,0,"Ἰησοῦ = in Jesus",1.5015015015015014,"Ἰησοῦ","Ἰησοῦς","G24240"
96822,"gal","3","14","10","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
96966,"gal","3","22","12","Ἰησοῦ",1,0,"in Jesus",2,0,"Ἰησοῦ = in Jesus",1.5015015015015014,"Ἰησοῦ","Ἰησοῦς","G24240"
97013,"gal","3","26","9","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
97043,"gal","3","28","22","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
97554,"gal","5","6","3","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
97785,"gal","5","24","3","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
97982,"gal","6","12","18","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
98010,"gal","6","14","11","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
98059,"gal","6","17","14","τοῦ Ἰησοῦ",2,0,"of Jesus",2,0,"τοῦ Ἰησοῦ = of Jesus",6.906906906906906,"Ἰησοῦ","Ἰησοῦς","G24240"
98066,"gal","6","18","6","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
98076,"eph","1","1","3","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
98091,"eph","1","1","18","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
98102,"eph","1","2","10","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
98112,"eph","1","3","8","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
98149,"eph","1","5","5","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
98309,"eph","1","15","8","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
98336,"eph","1","17","6","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
98573,"eph","2","6","9","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
98593,"eph","2","7","19","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
98624,"eph","2","10","7","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
98685,"eph","2","13","4","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
98804,"eph","2","20","10","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
98839,"eph","3","1","8","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
98917,"eph","3","6","14","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
99007,"eph","3","11","8","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
99142,"eph","3","21","9","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
99484,"eph","4","21","12","τῷ Ἰησοῦ",2,0,"Jesus",1,0,"τῷ Ἰησοῦ = Jesus",6.606606606606606,"Ἰησοῦ","Ἰησοῦς","G24240"
99906,"eph","5","20","9","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
100475,"eph","6","23","13","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
100493,"php","1","1","5","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
100499,"php","1","1","11","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
100518,"php","1","2","10","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
100569,"php","1","6","16","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
100617,"php","1","8","11","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
100652,"php","1","11","5","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
100782,"php","1","19","16","Ἰησοῦ",1,0,"of Jesus",2,0,"Ἰησοῦ = of Jesus",9.90990990990991,"Ἰησοῦ","Ἰησοῦς","G24240"
100887,"php","1","26","7","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
101037,"php","2","5","10","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
101092,"php","2","10","4","Ἰησοῦ",1,0,"of Jesus",2,0,"Ἰησοῦ = of Jesus",9.90990990990991,"Ἰησοῦ","Ἰησοῦς","G24240"
101231,"php","2","19","4","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
101264,"php","2","21","8","Ἰησοῦ",1,0,"of Jesus",2,0,"Ἰησοῦ = of Jesus",9.90990990990991,"Ἰησοῦ","Ἰησοῦς","G24240"
101438,"php","3","3","13","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
101508,"php","3","8","12","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
101590,"php","3","12","22","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
101619,"php","3","14","13","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
101829,"php","4","7","16","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
102030,"php","4","19","14","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
102047,"php","4","21","5","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
102070,"php","4","23","5","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
102079,"col","1","1","3","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
102107,"col","1","2","20","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
102115,"col","1","3","6","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
102128,"col","1","4","6","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
103230,"col","3","17","13","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
103503,"col","4","12","8","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
103618,"1th","1","1","13","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
103649,"1th","1","3","13","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
104046,"1th","2","14","14","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
104152,"1th","2","19","13","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
104397,"1th","3","13","18","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
104412,"1th","4","1","9","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
104440,"1th","4","2","9","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
104620,"1th","4","14","16","τοῦ Ἰησοῦ",2,0,"him",1,0,"τοῦ Ἰησοῦ = him",0.3003003003003003,"Ἰησοῦ","Ἰησοῦς","G24240"
104811,"1th","5","9","14","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
104912,"1th","5","18","9","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
104956,"1th","5","23","25","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
104995,"1th","5","28","6","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
105013,"2th","1","1","14","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
105024,"2th","1","2","9","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
105110,"2th","1","7","11","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
105135,"2th","1","8","18","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
105205,"2th","1","12","6","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
105221,"2th","1","12","22","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
105230,"2th","2","1","7","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
105466,"2th","2","14","13","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
105595,"2th","3","6","9","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
105702,"2th","3","12","8","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
105782,"2th","3","18","5","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
105790,"1ti","1","1","3","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
105798,"1ti","1","1","11","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
105816,"1ti","1","2","14","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
105948,"1ti","1","12","6","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
105986,"1ti","1","14","14","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
106443,"1ti","3","13","17","Ἰησοῦ",1,0,"Jesus",1,0,"Ἰησοῦ = Jesus",63.96396396396396,"Ἰησοῦ","Ἰησοῦς","G24240"
