"id","orginalWord","lemma","strong","alignmentsForOriginalWord","alignmentFrequency%","alignmentFreq","alignmentFreq-min","alignmentFreq-max","alignmentFreq-mean","alignmentFreq-stddev","alignmentFreq-total","alignmentFreq-meanNormalized","alignmentFreq-stddevNormalized","origWordsCount-min","origWordsCount-max","origWordsCount-mean","origWordsCount-stddev","origWordsCount-total","origWordsCount-meanNormalized","origWordsCount-stddevNormalized","origWordsBetween-min","origWordsBetween-max","origWordsBetween-mean","origWordsBetween-stddev","origWordsBetween-total","origWordsBetween-meanNormalized","origWordsBetween-stddevNormalized","targetWordsCount-min","targetWordsCount-max","targetWordsCount-mean","targetWordsCount-stddev","targetWordsCount-total","targetWordsCount-meanNormalized","targetWordsCount-stddevNormalized","targetWordsBetween-min","targetWordsBetween-max","targetWordsBetween-mean","targetWordsBetween-stddev","targetWordsBetween-total","targetWordsBetween-meanNormalized","targetWordsBetween-stddevNormalized"
"εἰδέναι","εἰδέναι","εἴδω","G14920",3,"{'εἰδέναι = познали': 33.33333333333333, 'εἰδέναι = знают': 33.33333333333333, 'εἰδέναι = чтобы': 33.33333333333333}","[1, 1, 1]",1,1,1.0,0.0,3,0.3333333333333333,0.0,1,1,1.0,0.0,3,0.3333333333333333,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,3,0.3333333333333333,0.0,0,0,0.0,0.0,0,0,0
"εἰδωλολάτρης","εἰδωλολάτρης","εἰδωλολάτρης","G14960",1,"{'εἰδωλολάτρης = идолослужителем': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εἰδότες","εἰδότες","εἴδω","G14920",2,"{'εἰδότες = зная': 100.0}","[2]",2,2,2.0,0.0,2,1.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"εἰδὼς","εἰδὼς","εἴδω","G14920",1,"{'εἰδὼς = зная': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εἰδῆτε","εἰδῆτε","εἴδω","G14920",1,"{'εἰδῆτε = знали': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εἰρήνη","εἰρήνη","εἰρήνη","G15150",5,"{'εἰρήνη = мир': 40.0, 'εἰρήνη = Мир': 40.0, 'ἡ εἰρήνη = примирением': 20.0}","[2, 2, 1]",1,2,1.6666666666666667,0.4714045207910317,5,0.33333333333333337,0.09428090415820635,1,2,1.2,0.4000000000000001,6,0.19999999999999998,0.06666666666666667,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,5,0.2,0.0,0,0,0.0,0.0,0,0,0
"εἰρήνην","εἰρήνην","εἰρήνη","G15150",3,"{'εἰρήνην = мир': 100.0}","[3]",3,3,3.0,0.0,3,1.0,0.0,1,1,1.0,0.0,3,0.3333333333333333,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,3,0.3333333333333333,0.0,0,0,0.0,0.0,0,0,0
"εἰρήνης","εἰρήνης","εἰρήνη","G15150",2,"{'τῆς εἰρήνης = мира': 100.0}","[2]",2,2,2.0,0.0,2,1.0,0.0,2,2,2.0,0.0,4,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"εἰς","εἰς","εἰς","G15190",40,"{'εἰς = в': 42.5, 'εἰς = для': 17.5, 'εἰς = к': 12.5, 'εἰς = ко': 5.0, 'εἰς = во': 5.0, 'εἰς = по отношению ко': 2.5, 'εἰς αὐτόν = Себе': 2.5, 'εἰς = на': 2.5, 'εἰς ἀλλήλους = друг к другу': 2.5, 'εἰς σάρκα = плотью': 2.5, 'εἰς ἕνα = одного': 2.5, 'εἰς πᾶν = всею': 2.5}","[17, 7, 5, 2, 2, 1, 1, 1, 1, 1, 1, 1]",1,17,3.3333333333333335,4.515405728048023,40,0.08333333333333334,0.11288514320120056,1,2,1.125,0.33071891388307384,45,0.025,0.007349309197401639,0,0,0.0,0.0,0,0.0,0.0,1,3,1.1,0.43588989435406733,44,0.025,0.009906588508046987,0,0,0.0,0.0,0,0,0
"εἰσιν","εἰσιν","εἰμί","G15100",1,"{'εἰσιν = являются': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εἰσὶν","εἰσὶν","εἰμί","G15100",2,"{'εἰσὶν = они': 50.0, 'εἰσὶν = есть': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"εἴ","εἴ","εἰ","G14870",4,"{'εἴ = если': 50.0, 'εἴ τις = только': 25.0, 'εἴ = Если': 25.0}","[2, 1, 1]",1,2,1.3333333333333333,0.4714045207910317,4,0.3333333333333333,0.11785113019775792,1,2,1.25,0.4330127018922193,5,0.25,0.08660254037844387,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,4,0.25,0.0,0,0,0.0,0.0,0,0,0
"εἴτε","εἴτε","εἴτε","G15350",2,"{'εἴτε = ли': 50.0, 'εἴτε = или': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"εἶναι","εἶναι","εἰμί","G15100",11,"{'εἶναι = быть': 63.63636363636363, 'εἶναι = чтобы': 18.181818181818183, 'εἶναι = чтобы быть': 9.090909090909092, 'εὐαρέστους εἶναι = угождать': 9.090909090909092}","[7, 2, 1, 1]",1,7,2.75,2.48746859276655,11,0.25,0.22613350843332272,1,2,1.0909090909090908,0.28747978728803447,12,0.0909090909090909,0.02395664894066954,0,0,0.0,0.0,0,0.0,0.0,1,2,1.0909090909090908,0.28747978728803447,12,0.0909090909090909,0.023956648940669543,0,0,0.0,0.0,0,0,0
"εἶπέν","εἶπέν","λέγω","G30040",1,"{'εἶπέν = сказал': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εἶχον","εἶχον","ἔχω","G21920",1,"{'εἶχον = имел': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εἷς","εἷς","εἷς","G15200",2,"{'εἷς = один': 50.0, 'εἷς = Один': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"εὐάρεστον","εὐάρεστον","εὐάρεστος","G21010",1,"{'εὐάρεστον = приятным': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὐαγγέλιον","εὐαγγέλιον","εὐαγγέλιον","G20980",1,"{'τὸ εὐαγγέλιον = Благую Весть': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὐαγγελίου","εὐαγγελίου","εὐαγγέλιον","G20980",3,"{'τοῦ εὐαγγελίου = благовестия': 66.66666666666666, 'τοῦ εὐαγγελίου = благовестие': 33.33333333333333}","[2, 1]",1,2,1.5,0.5,3,0.5,0.16666666666666666,2,2,2.0,0.0,6,0.3333333333333333,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,3,0.3333333333333333,0.0,0,0,0.0,0.0,0,0,0
"εὐαγγελίσασθαι","εὐαγγελίσασθαι","εὐαγγελίζω","G20970",1,"{'εὐαγγελίσασθαι = благовествовать': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὐαγγελιστάς","εὐαγγελιστάς","εὐαγγελιστής","G20990",1,"{'τοὺς εὐαγγελιστάς = евангелистами': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὐαρέστους","εὐαρέστους","εὐάρεστος","G21010",1,"{'εὐαρέστους εἶναι = угождать': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὐδοκίαν","εὐδοκίαν","εὐδοκία","G21070",2,"{'τὴν εὐδοκίαν = доброму расположению': 100.0}","[2]",2,2,2.0,0.0,2,1.0,0.0,2,2,2.0,0.0,4,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,4,0.5,0.0,0,0,0.0,0.0,0,0,0
"εὐηγγελίσατο","εὐηγγελίσατο","εὐαγγελίζω","G20970",1,"{'εὐηγγελίσατο = благовествовал': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὐθέως","εὐθέως","εὐθέως","G21120",1,"{'εὐθέως = вскоре': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὐλογήσας","εὐλογήσας","εὐλογέω","G21270",1,"{'ὁ εὐλογήσας = благословивший': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὐλογίᾳ","εὐλογίᾳ","εὐλογία","G21290",1,"{'εὐλογίᾳ = благословением': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὐλογητὸς","εὐλογητὸς","εὐλογητός","G21280",1,"{'εὐλογητὸς = Благословен': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὐνοίας","εὐνοίας","εὔνοια","G21330",1,"{'εὐνοίας = усердием': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὐοδοῦσθαι","εὐοδοῦσθαι","εὐοδόω","G21370",2,"{'εὐοδοῦσθαι = чтобы': 50.0, 'εὐοδοῦσθαι = был успешен': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0,0
"εὐοδοῦταί","εὐοδοῦταί","εὐοδόω","G21370",1,"{'εὐοδοῦταί = успешна': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὐσέβειαν","εὐσέβειαν","εὐσέβεια","G21500",1,"{'τῆς εὐσέβειαν = благочестию': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὐσεβῶς","εὐσεβῶς","εὐσεβῶς","G21530",1,"{'εὐσεβῶς = благочестиво': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὐτραπελία","εὐτραπελία","εὐτραπελία","G21600",1,"{'εὐτραπελία = шутовство': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὐχαριστία","εὐχαριστία","εὐχαριστία","G21690",1,"{'εὐχαριστία = благодарение': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὐχαριστοῦντες","εὐχαριστοῦντες","εὐχαριστέω","G21680",1,"{'εὐχαριστοῦντες = благодаря': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὐχαριστῶν","εὐχαριστῶν","εὐχαριστέω","G21680",1,"{'εὐχαριστῶν = благодарить': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὐωδίας","εὐωδίας","εὐωδία","G21750",1,"{'εὐωδίας = ароматное': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὔσπλαγχνοι","εὔσπλαγχνοι","εὔσπλαγχνος","G21550",1,"{'εὔσπλαγχνοι = милосердны': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὔχομαί","εὔχομαί","εὔχομαι","G21720",1,"{'εὔχομαί = молюсь': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"εὖ","εὖ","εὖ","G20950",1,"{'εὖ = хорошо': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ζήσωμεν","ζήσωμεν","ζάω","G21980",1,"{'ζήσωμεν = мы жили': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"ζηλωτὴν","ζηλωτὴν","ζηλωτής","G22070",1,"{'ζηλωτὴν = ревнителя': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ζητήσεις","ζητήσεις","ζήτησις","G22140",1,"{'ζητήσεις = споров': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"ζωῆς","ζωῆς","ζωή","G22220",3,"{'ζωῆς = жизни': 66.66666666666666, 'τῆς ζωῆς = жизни': 33.33333333333333}","[2, 1]",1,2,1.5,0.5,3,0.5,0.16666666666666666,1,2,1.3333333333333333,0.4714045207910317,4,0.3333333333333333,0.11785113019775792,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,3,0.3333333333333333,0.0,0,0,0.0,0.0,0,0,0
"θάλπει","θάλπει","θάλπω","G22820",1,"{'θάλπει = нежно обходится': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"θέλημα","θέλημα","θέλημα","G23070",2,"{'τὸ θέλημα = воля': 50.0, 'τὸ θέλημα = волю': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,2,2,2.0,0.0,4,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"θέλω","θέλω","θέλω","G23090",1,"{'θέλω = хочу': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"θελήματα","θελήματα","θέλημα","G23070",1,"{'τὰ θελήματα = желания': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"θελήματος","θελήματος","θέλημα","G23070",4,"{'τοῦ θελήματος = желания': 75.0, 'θελήματος = воле': 25.0}","[3, 1]",1,3,2.0,1.0,4,0.5,0.25,1,2,1.75,0.4330127018922193,7,0.25,0.06185895741317418,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,4,0.25,0.0,0,0,0.0,0.0,0,0,0
"θεμελίῳ","θεμελίῳ","θεμέλιος","G23100",1,"{'τῷ θεμελίῳ = основании': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"θηρία","θηρία","θηρίον","G23420",1,"{'θηρία = звери': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"θλίψεσίν","θλίψεσίν","θλῖψις","G23470",1,"{'ταῖς θλίψεσίν = страданий': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"θυμὸς","θυμὸς","θυμός","G23720",1,"{'θυμὸς = ярость': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"θυρεὸν","θυρεὸν","θυρεός","G23750",1,"{'τὸν θυρεὸν = щит': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"θυσίαν","θυσίαν","θυσία","G23780",1,"{'θυσίαν = жертву': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"θώρακα","θώρακα","θώραξ","G23820",1,"{'τὸν θώρακα = броню': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"κάμπτω","κάμπτω","κάμπτω","G25780",1,"{'κάμπτω = склоняю': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"κέκρικα","κέκρικα","κρίνω","G29190",1,"{'κέκρικα = я решил': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"κέρδους","κέρδους","κέρδος","G27710",1,"{'κέρδους = наживы': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"καθίσας","καθίσας","καθίζω","G25230",1,"{'καθίσας = посадив': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"καθαρίσας","καθαρίσας","καθαρίζω","G25110",1,"{'καθαρίσας = очистив': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"καθαρίσῃ","καθαρίσῃ","καθαρίζω","G25110",1,"{'καθαρίσῃ = очистить': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"καθαροῖς","καθαροῖς","καθαρός","G25130",1,"{'τοῖς καθαροῖς = для чистых': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"καθαρόν","καθαρόν","καθαρός","G25130",1,"{'καθαρόν = чистого': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"καθαρὰ","καθαρὰ","καθαρός","G25130",1,"{'καθαρὰ = чисто': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"καθεύδων","καθεύδων","καθεύδω","G25180",1,"{'ὁ καθεύδων = спящий': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"καθώς","καθώς","καθώς","G25310",1,"{'καθώς = так как': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0,0
"καθὼς","καθὼς","καθώς","G25310",11,"{'καθὼς = как': 72.72727272727273, 'καθὼς = точно как и': 9.090909090909092, 'καθὼς = так как': 9.090909090909092, 'καθὼς = как и': 9.090909090909092}","[8, 1, 1, 1]",1,8,2.75,3.031088913245535,11,0.25,0.27555353756777595,1,1,1.0,0.0,11,0.09090909090909091,0.0,0,0,0.0,0.0,0,0.0,0.0,1,3,1.3636363636363635,0.642824346533225,15,0.0909090909090909,0.04285495643554833,0,0,0.0,0.0,0,0,0
"καθ’","καθ’","κατά","G25960",2,"{'καθ’ = о': 50.0, 'καθ’ = до': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
"καινὸν","καινὸν","καινός","G25370",2,"{'τὸν καινὸν = в нового': 50.0, 'καινὸν = нового': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0.0,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0,0
"καιροῖς","καιροῖς","καιρός","G25400",1,"{'καιροῖς = время': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"καιρόν","καιρόν","καιρός","G25400",1,"{'τὸν καιρόν = время': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"καιρῶν","καιρῶν","καιρός","G25400",1,"{'τῶν καιρῶν = времён': 100.0}","[1]",1,1,1.0,0.0,1,1.0,0.0,2,2,2.0,0.0,2,1.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,0,0,0.0,0.0,0,0,0
"καιρῷ","καιρῷ","καιρός","G25400",2,"{'καιρῷ = время': 50.0, 'τῷ καιρῷ = время': 50.0}","[1, 1]",1,1,1.0,0.0,2,0.5,0.0,1,2,1.5,0.5,3,0.5,0.16666666666666666,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,2,0.5,0.0,0,0,0.0,0.0,0,0,0
