"book_id","chapter","verse","alignment_num","origWordsText","origWordsCount","origWordsBetween","targetWordsText","targetWordsCount","targetWordsBetween","alignmentText","alignmentTxtFrequency","originalWord","lemma","strong","alignmentsTotal","alignmentsTextFreqPeak","frequencyWarning","originalWordsCountWarning","targetWordsCountWarning","originalWordsBetweenWarning","targetWordsBetweenWarning"
"eph","6","19","7","ἐν",1,0,"с",1,0,"ἐν = с",2.877697841726619,"ἐν","ἐν","G17220",139,60.431654676258994,"For ἐν - Specific alignment ""ἐν = с"" used infrequently: 2.9% out of 139 total alignments, threshold 4.8% (8.0% of peak 60%)","","","",""
"eph","6","2","9","ἐν",1,0,"с",1,0,"ἐν = с",2.877697841726619,"ἐν","ἐν","G17220",139,60.431654676258994,"For ἐν - Specific alignment ""ἐν = с"" used infrequently: 2.9% out of 139 total alignments, threshold 4.8% (8.0% of peak 60%)","","","",""
"eph","6","4","0","καὶ",1,0,"И",1,0,"καὶ = И",5.9459459459459465,"καὶ","καί","G25320",185,93.51351351351352,"For καὶ - Specific alignment ""καὶ = И"" used infrequently: 5.9% out of 185 total alignments, threshold 7.5% (8.0% of peak 94%)","","","",""
"eph","6","5","6","τοῖς κυρίοις",2,2,"господ",1,0,"τοῖς κυρίοις = господ",2.941176470588235,"τοῖς","ὁ","G35880",34,11.76470588235294,"","","","For τοῖς - Discontiguous original language alignment, extra words: 2, threshold 1",""
"eph","6","5","6","τοῖς κυρίοις",2,2,"господ",1,0,"τοῖς κυρίοις = господ",100.0,"κυρίοις","κύριος","G29620",1,100.0,"","","","For κυρίοις - Discontiguous original language alignment, extra words: 2, threshold 1",""
"eph","6","7","5","καὶ",1,0,"а",1,0,"καὶ = а",0.5405405405405406,"καὶ","καί","G25320",185,93.51351351351352,"For καὶ - Specific alignment ""καὶ = а"" used infrequently: 0.5% out of 185 total alignments, threshold 7.5% (8.0% of peak 94%)","","","",""
"eph","6","9","0","καὶ",1,0,"И",1,0,"καὶ = И",5.9459459459459465,"καὶ","καί","G25320",185,93.51351351351352,"For καὶ - Specific alignment ""καὶ = И"" used infrequently: 5.9% out of 185 total alignments, threshold 7.5% (8.0% of peak 94%)","","","",""
"tit","1","1","15","τῆς εὐσέβειαν",2,1,"благочестию",1,0,"τῆς εὐσέβειαν = благочестию",1.5151515151515151,"τῆς","ὁ","G35880",66,7.575757575757576,"","","","For τῆς - Discontiguous original language alignment, extra words: 1, threshold 1",""
"tit","1","1","15","τῆς εὐσέβειαν",2,1,"благочестию",1,0,"τῆς εὐσέβειαν = благочестию",100.0,"εὐσέβειαν","εὐσέβεια","G21500",1,100.0,"","","","For εὐσέβειαν - Discontiguous original language alignment, extra words: 1, threshold 1",""
"tit","1","10","11","οἱ τῆς περιτομῆς",3,1,"обрезанных",1,0,"οἱ τῆς περιτομῆς = обрезанных",1.5151515151515151,"τῆς","ὁ","G35880",66,7.575757575757576,"","For τῆς - Too many original language words in alignment: 3, threshold 3","","For τῆς - Discontiguous original language alignment, extra words: 1, threshold 1",""
"tit","1","10","11","οἱ τῆς περιτομῆς",3,1,"обрезанных",1,0,"οἱ τῆς περιτομῆς = обрезанных",5.88235294117647,"οἱ","ὁ","G35880",17,5.88235294117647,"","For οἱ - Too many original language words in alignment: 3, threshold 3","","For οἱ - Discontiguous original language alignment, extra words: 1, threshold 1",""
"tit","1","10","11","οἱ τῆς περιτομῆς",3,1,"обрезанных",1,0,"οἱ τῆς περιτομῆς = обрезанных",33.33333333333333,"περιτομῆς","περιτομή","G40610",3,33.33333333333333,"","For περιτομῆς - Too many original language words in alignment: 3, threshold 3","","For περιτομῆς - Discontiguous original language alignment, extra words: 1, threshold 1",""
"tit","1","10","9","οἱ τῆς περιτομῆς",3,1,"те кто",2,0,"οἱ τῆς περιτομῆς = те кто",1.5151515151515151,"τῆς","ὁ","G35880",66,7.575757575757576,"","For τῆς - Too many original language words in alignment: 3, threshold 3","","For τῆς - Discontiguous original language alignment, extra words: 1, threshold 1",""
"tit","1","10","9","οἱ τῆς περιτομῆς",3,1,"те кто",2,0,"οἱ τῆς περιτομῆς = те кто",5.88235294117647,"οἱ","ὁ","G35880",17,5.88235294117647,"","For οἱ - Too many original language words in alignment: 3, threshold 3","","For οἱ - Discontiguous original language alignment, extra words: 1, threshold 1",""
"tit","1","10","9","οἱ τῆς περιτομῆς",3,1,"те кто",2,0,"οἱ τῆς περιτομῆς = те кто",33.33333333333333,"περιτομῆς","περιτομή","G40610",3,33.33333333333333,"","For περιτομῆς - Too many original language words in alignment: 3, threshold 3","","For περιτομῆς - Discontiguous original language alignment, extra words: 1, threshold 1",""
"tit","1","15","4","τοῖς μεμιαμμένοις",2,1,"для осквернённых",2,0,"τοῖς μεμιαμμένοις = для осквернённых",2.941176470588235,"τοῖς","ὁ","G35880",34,11.76470588235294,"","","","For τοῖς - Discontiguous original language alignment, extra words: 1, threshold 1",""
"tit","1","15","4","τοῖς μεμιαμμένοις",2,1,"для осквернённых",2,0,"τοῖς μεμιαμμένοις = для осквернённых",100.0,"μεμιαμμένοις","μιαίνω","G33920",1,100.0,"","","","For μεμιαμμένοις - Discontiguous original language alignment, extra words: 1, threshold 1",""
"tit","1","16","4","τοῖς ἔργοις",2,1,"делами",1,0,"τοῖς ἔργοις = делами",2.941176470588235,"τοῖς","ὁ","G35880",34,11.76470588235294,"","","","For τοῖς - Discontiguous original language alignment, extra words: 1, threshold 1",""
"tit","1","16","4","τοῖς ἔργοις",2,1,"делами",1,0,"τοῖς ἔργοις = делами",33.33333333333333,"ἔργοις","ἔργον","G20410",3,33.33333333333333,"","","","For ἔργοις - Discontiguous original language alignment, extra words: 1, threshold 1",""
"tit","1","3","4","αὐτοῦ",1,0,"Своё",1,0,"αὐτοῦ = Своё",2.7777777777777777,"αὐτοῦ","αὐτός","G08460",36,50.0,"For αὐτοῦ - Specific alignment ""αὐτοῦ = Своё"" used infrequently: 2.8% out of 36 total alignments, threshold 4.0% (8.0% of peak 50%)","","","",""
"tit","1","9","1","τοῦ πιστοῦ",2,3,"верного",1,0,"τοῦ πιστοῦ = верного",1.2048192771084338,"τοῦ","ὁ","G35880",83,12.048192771084338,"","","","For τοῦ - Discontiguous original language alignment, extra words: 3, threshold 1",""
"tit","1","9","1","τοῦ πιστοῦ",2,3,"верного",1,0,"τοῦ πιστοῦ = верного",100.0,"πιστοῦ","πιστός","G41030",1,100.0,"","","","For πιστοῦ - Discontiguous original language alignment, extra words: 3, threshold 1",""
"tit","2","10","10","ἵνα",1,0,"были",1,0,"ἵνα = были",2.564102564102564,"ἵνα","ἵνα","G24430",39,97.43589743589743,"For ἵνα - Specific alignment ""ἵνα = были"" used infrequently: 2.6% out of 39 total alignments, threshold 7.8% (8.0% of peak 97%)","","","",""
"tit","2","10","13","τὴν ἡμῶν",2,2,"нашего",1,0,"τὴν ἡμῶν = нашего",4.761904761904762,"ἡμῶν","ἐγώ","G14730",21,52.38095238095239,"","","","For ἡμῶν - Discontiguous original language alignment, extra words: 2, threshold 1",""
"tit","2","10","13","τὴν ἡμῶν",2,2,"нашего",1,0,"τὴν ἡμῶν = нашего",1.9607843137254901,"τὴν","ὁ","G35880",51,3.9215686274509802,"","","","For τὴν - Discontiguous original language alignment, extra words: 2, threshold 1",""
"tit","2","3","2","ἐν",1,0,"по",1,0,"ἐν = по",1.4388489208633095,"ἐν","ἐν","G17220",139,60.431654676258994,"For ἐν - Specific alignment ""ἐν = по"" used infrequently: 1.4% out of 139 total alignments, threshold 4.8% (8.0% of peak 60%)","","","",""
"tit","2","8","4","ὁ ἐξ ἐναντίας",3,0,"тот кто от противника",4,0,"ὁ ἐξ ἐναντίας = тот кто от противника",2.7777777777777777,"ὁ","ὁ","G35880",36,13.88888888888889,"","For ὁ - Too many original language words in alignment: 3, threshold 3","","",""
"tit","2","8","4","ὁ ἐξ ἐναντίας",3,0,"тот кто от противника",4,0,"ὁ ἐξ ἐναντίας = тот кто от противника",14.285714285714285,"ἐξ","ἐκ","G15370",7,57.14285714285714,"","For ἐξ - Too many original language words in alignment: 3, threshold 3","","",""
"tit","2","8","4","ὁ ἐξ ἐναντίας",3,0,"тот кто от противника",4,0,"ὁ ἐξ ἐναντίας = тот кто от противника",100.0,"ἐναντίας","ἐναντίος","G17270",1,100.0,"","For ἐναντίας - Too many original language words in alignment: 3, threshold 3","","",""
"tit","3","5","13","τὸ αὐτοῦ",2,0,"Своей",1,0,"τὸ αὐτοῦ = Своей",2.7777777777777777,"αὐτοῦ","αὐτός","G08460",36,50.0,"For αὐτοῦ - Specific alignment ""τὸ αὐτοῦ = Своей"" used infrequently: 2.8% out of 36 total alignments, threshold 4.0% (8.0% of peak 50%)","","","",""
"tit","3","5","6","τῶν δικαιοσύνῃ",2,1,"праведности",1,0,"τῶν δικαιοσύνῃ = праведности",4.545454545454546,"τῶν","ὁ","G35880",22,13.636363636363635,"","","","For τῶν - Discontiguous original language alignment, extra words: 1, threshold 1",""
"tit","3","5","6","τῶν δικαιοσύνῃ",2,1,"праведности",1,0,"τῶν δικαιοσύνῃ = праведности",33.33333333333333,"δικαιοσύνῃ","δικαιοσύνη","G13430",3,66.66666666666666,"","","","For δικαιοσύνῃ - Discontiguous original language alignment, extra words: 1, threshold 1",""
