"id","orginalWord","lemma","strong","alignmentsForOriginalWord","alignmentFrequency%","origWordsCount-min","origWordsCount-max","origWordsCount-mean","origWordsCount-stddev","origWordsCount-total","origWordsCount-meanNormalized","origWordsCount-stddevNormalized","origWordsBetween-min","origWordsBetween-max","origWordsBetween-mean","origWordsBetween-stddev","origWordsBetween-total","origWordsBetween-meanNormalized","origWordsBetween-stddevNormalized","targetWordsCount-min","targetWordsCount-max","targetWordsCount-mean","targetWordsCount-stddev","targetWordsCount-total","targetWordsCount-meanNormalized","targetWordsCount-stddevNormalized","targetWordsBetween-min","targetWordsBetween-max","targetWordsBetween-mean","targetWordsBetween-stddev","targetWordsBetween-total","targetWordsBetween-meanNormalized","targetWordsBetween-stddevNormalized"
"ἔθνη","ἔθνη","ἔθνος","G14840",53,"{'ἔθνη = Gentiles': 43.39622641509434, 'ἔθνη = nations': 37.735849056603776, 'ἔθνη = the Gentiles': 9.433962264150944, 'τὰ ἔθνη = Gentiles': 1.8867924528301887, 'ἔθνη = you Gentiles': 1.8867924528301887, 'ἔθνη = pagans': 1.8867924528301887, 'τὰ ἔθνη = you Gentiles': 1.8867924528301887, 'τὰ ἔθνη = nations': 1.8867924528301887}",1,2,1.0566037735849056,0.23108393799841315,56,0.018867924528301886,0.004126498892828804,0,0,0.0,0.0,0,0.0,0.0,1,2,1.1320754716981132,0.33857280084766717,60,0.018867924528301886,0.005642880014127787,0,0,0.0,0.0,0,0,0
"δόξαν","δόξαν","δόξα","G13910",58,"{'δόξαν = glory': 55.172413793103445, 'τὴν δόξαν = glory': 17.24137931034483, 'δόξαν = praise': 12.068965517241379, 'δόξαν = the glory': 6.896551724137931, 'τὴν αἰώνιον αὐτοῦ δόξαν = his eternal glory': 1.7241379310344827, 'δόξαν = the praise': 1.7241379310344827, 'μέλλουσαν δόξαν ἀποκαλυφθῆναι = glory that will be revealed': 1.7241379310344827, 'εἰς τὴν δόξαν = praise': 1.7241379310344827, 'δόξαν = his glory': 1.7241379310344827}",1,4,1.293103448275862,0.6161230477657116,75,0.017241379310344827,0.008214973970209493,0,0,0.0,0.0,0,0.0,0.0,1,5,1.206896551724138,0.6367650107799789,70,0.017241379310344827,0.009096643011142554,0,0,0.0,0.0,0,0,0
"δόξης","δόξης","δόξα","G13910",54,"{'δόξης = glory': 46.2962962962963, 'τῆς δόξης = of glory': 9.25925925925926, 'τῆς δόξης = glory': 7.4074074074074066, 'δόξης = glorious': 7.4074074074074066, 'τῆς δόξης = of': 5.555555555555555, 'δόξης = of': 5.555555555555555, 'τῆς δόξης = glorious presence': 1.8518518518518516, 'δόξης = of the glory': 1.8518518518518516, 'τῆς μελλούσης ἀποκαλύπτεσθαι δόξης = in the glory that will be revealed': 1.8518518518518516, 'δόξης = honor': 1.8518518518518516, 'τῆς δόξης = glorious': 1.8518518518518516, 'δόξης = of glory': 1.8518518518518516, 'δόξης = brightness': 1.8518518518518516, 'δόξης = the glory': 1.8518518518518516, 'τῆς δόξης = the Lord of glory': 1.8518518518518516, 'δόξης = his own glory': 1.8518518518518516}",1,4,1.3333333333333333,0.5773502691896256,72,0.018518518518518517,0.008018753738744803,0,0,0.0,0.0,0,0.0,0.0,1,7,1.3888888888888888,0.989138545264714,75,0.018518518518518517,0.013188513936862857,0,0,0.0,0.0,0,0,0
"Θεός","Θεός","θεός","G23160",69,"{'ὁ Θεός = God': 79.71014492753623, 'Θεός = God': 8.695652173913043, 'ὁ Θεός = God is': 4.3478260869565215, 'Θεός = is God': 2.898550724637681, 'ὁ Θεός = is God': 1.4492753623188406, 'ὁ Θεός = O God': 1.4492753623188406, 'ὁ Θεός = he': 1.4492753623188406}",1,2,1.8840579710144927,0.320155391802529,130,0.014492753623188406,0.002462733783096379,0,1,0.014492753623188406,0.11951030798891762,1,0.014492753623188406,0.11951030798891762,1,2,1.1014492753623188,0.3019227051594154,76,0.014492753623188406,0.003972667173150202,0,0,0.0,0.0,0,0,0
"Θεὸς","Θεὸς","θεός","G23160",239,"{'ὁ Θεὸς = God': 70.7112970711297, 'Θεὸς = God': 20.0836820083682, 'Θεὸς = the God': 2.092050209205021, 'ὁ γὰρ Θεὸς = For God': 0.8368200836820083, 'ὁ Θεὸς = For God': 0.41841004184100417, 'ὁ γὰρ Θεὸς = because God': 0.41841004184100417, 'ὁ Θεὸς = it is God': 0.41841004184100417, 'ὁ δὲ Θεὸς = but God': 0.41841004184100417, 'Θεὸς = is God': 0.41841004184100417, 'καὶ ὁ Θεὸς = God': 0.41841004184100417, 'ὁ δὲ Θεὸς = But God': 0.41841004184100417, 'ὁ Θεὸς = but God': 0.41841004184100417, 'ὁ Θεὸς = out': 0.41841004184100417, 'ὁ Θεὸς = God did': 0.41841004184100417, 'ὁ Θεὸς = god is': 0.41841004184100417, 'ὁ δὲ Θεὸς = Now God': 0.41841004184100417, 'ὁ Θεὸς = may': 0.41841004184100417, 'ὁ Θεὸς = Is God': 0.41841004184100417, 'ὅτι ὁ Θεὸς = God': 0.41841004184100417}",1,3,1.8075313807531381,0.47156129670131947,432,0.004184100418410042,0.0010915770756974971,0,1,0.029288702928870293,0.16861457472476918,7,0.0041841004184100415,0.024087796389252764,1,3,1.0794979079497908,0.28556293775316455,258,0.004184100418410042,0.001106833092066526,0,0,0.0,0.0,0,0,0
"Θεοῦ","Θεοῦ","θεός","G23160",712,"{'τοῦ Θεοῦ = of God': 41.01123595505618, 'Θεοῦ = God': 17.696629213483146, 'Θεοῦ = of God': 14.325842696629213, 'τοῦ Θεοῦ = God': 13.764044943820226, 'Θεοῦ = God s': 3.2303370786516856, 'τοῦ Θεοῦ = God s': 2.9494382022471908, 'τοῦ Θεοῦ = of': 1.544943820224719, 'Θεοῦ = of': 1.1235955056179776, 'Θεοῦ = of the': 0.7022471910112359, 'τοῦ Θεοῦ = from God': 0.5617977528089888, 'τοῦ Θεοῦ = of God s': 0.2808988764044944, 'μὲν Θεοῦ = of God': 0.1404494382022472, 'Θεοῦ = for God': 0.1404494382022472, 'Θεοῦ = of a god': 0.1404494382022472, 'Θεοῦ = because of God': 0.1404494382022472, 'τοῦ Θεοῦ = for God': 0.1404494382022472, 'τὴν τοῦ Θεοῦ = of God s': 0.1404494382022472, 'ὅτι Θεοῦ = of God': 0.1404494382022472, 'Θεοῦ = the Son': 0.1404494382022472, 'Θεοῦ = the': 0.1404494382022472, 'Θεοῦ = in God': 0.1404494382022472, 'τοῦ Θεοῦ = to God': 0.1404494382022472, 'τοῦ Θεοῦ = against God': 0.1404494382022472, 'τὰ τοῦ Θεοῦ = the things that are God s': 0.1404494382022472, 'Θεοῦ = Father': 0.1404494382022472, 'Θεοῦ = godly': 0.1404494382022472, 'τοῦ Θεοῦ = godly': 0.1404494382022472, 'λόγια Θεοῦ = with God s words': 0.1404494382022472, 'τοῦ Θεοῦ = about God': 0.1404494382022472, 'Θεοῦ = by God': 0.1404494382022472, 'ἐνώπιον τοῦ Θεοῦ = and God': 0.1404494382022472}",1,3,1.6207865168539326,0.4937991328854588,1154,0.0014044943820224719,0.00042790219487474565,0,2,0.0028089887640449437,0.07490051475265923,2,0.0014044943820224719,0.037450257376329614,1,6,1.6685393258426966,0.5216860103523012,1188,0.0014044943820224719,0.0004391296383436857,0,0,0.0,0.0,0,0,0
"Θεόν","Θεόν","θεός","G23160",73,"{'τὸν Θεόν = God': 79.45205479452055, 'Θεόν = God': 15.068493150684931, 'εἰς Θεόν = God': 1.36986301369863, 'τὸν Θεόν = after God': 1.36986301369863, 'τὸν Θεόν = of God': 1.36986301369863, 'κατὰ Θεόν = as God would have you serve': 1.36986301369863}",1,2,1.8493150684931507,0.3577415029370027,135,0.013698630136986302,0.002649937058792611,0,0,0.0,0.0,0,0.0,0.0,1,6,1.095890410958904,0.6005564442954239,80,0.0136986301369863,0.007506955553692798,0,0,0.0,0.0,0,0,0
"Θεὸν","Θεὸν","θεός","G23160",73,"{'τὸν Θεὸν = God': 60.273972602739725, 'Θεὸν = God': 28.767123287671232, 'Θεὸν = the God': 2.73972602739726, 'τὸν Θεὸν = from God': 1.36986301369863, 'Θεὸν = the will of God': 1.36986301369863, 'τὸ κατὰ Θεὸν = as God intended': 1.36986301369863, 'τὸν Θεὸν = about God': 1.36986301369863, 'Θεὸν = a': 1.36986301369863, 'δὲ κατὰ Θεὸν = the way God does': 1.36986301369863}",1,3,1.6849315068493151,0.5201873300286995,123,0.013698630136986302,0.0042291652847861756,0,0,0.0,0.0,0,0.0,0.0,1,4,1.1643835616438356,0.5737093586677241,85,0.0136986301369863,0.006749521866679101,0,0,0.0,0.0,0,0,0
"Θεῷ","Θεῷ","θεός","G23160",171,"{'Θεῷ = God': 28.07017543859649, 'τῷ Θεῷ = God': 26.900584795321635, 'τῷ Θεῷ = to God': 25.730994152046783, 'Θεῷ = to God': 3.508771929824561, 'τῷ Θεῷ = for God': 2.3391812865497075, 'Θεῷ = the': 2.3391812865497075, 'τῷ Θεῷ = to': 1.7543859649122806, 'τῷ δὲ Θεῷ = to God': 1.1695906432748537, 'τῷ δὲ Θεῷ = But': 1.1695906432748537, 'καὶ Θεῷ = God': 0.5847953216374269, 'Θεῷ = it is for God': 0.5847953216374269, 'Θεῷ = an': 0.5847953216374269, 'τῷ Θεῷ = with God': 0.5847953216374269, 'Θεῷ = with God': 0.5847953216374269, 'τῷ Θεῷ = be to God': 0.5847953216374269, 'τῷ Θεῷ = divinely': 0.5847953216374269, 'τῷ Θεῷ = for': 0.5847953216374269, 'Θεῷ = to the': 0.5847953216374269, 'Θεῷ = by God': 0.5847953216374269, 'τῷ Θεῷ = belongs to': 0.5847953216374269, 'τῷ Θεῷ = God to': 0.5847953216374269}",1,3,1.654970760233918,0.522271662263535,283,0.005847953216374269,0.0018454829055248566,0,1,0.011695906432748537,0.10751331175935815,2,0.005847953216374269,0.05375665587967907,1,4,1.391812865497076,0.5339280566322017,238,0.0058479532163742695,0.0022433951959336226,0,0,0.0,0.0,0,0,0
"πατέρα","πατέρα","πατήρ","G39620",41,"{'τὸν πατέρα = father': 41.46341463414634, 'πατέρα = father': 31.70731707317073, 'πατέρα = the father': 7.317073170731707, 'τὸν πατέρα = of': 2.4390243902439024, 'πατέρα = as our father': 2.4390243902439024, 'πατέρα = for our father': 2.4390243902439024, 'πατέρα = of his father': 2.4390243902439024, 'ὅτι πατέρα = the father': 2.4390243902439024, 'πατέρα = his father': 2.4390243902439024, 'πατέρα = a father': 2.4390243902439024, 'πατέρα = a Father': 2.4390243902439024}",1,2,1.4634146341463414,0.498659714640509,60,0.024390243902439025,0.008310995244008485,0,0,0.0,0.0,0,0.0,0.0,1,3,1.3170731707317074,0.6023945870843157,54,0.024390243902439025,0.011155455316376213,0,0,0.0,0.0,0,0,0
"Πατέρα","Πατέρα","πατήρ","G39620",53,"{'Πατέρα = Father': 79.24528301886792, 'τὸν Πατέρα = Father': 16.9811320754717, 'εἰς Πατέρα = a father': 1.8867924528301887, 'Πατέρα = father': 1.8867924528301887}",1,2,1.1886792452830188,0.3912536104401457,63,0.018867924528301886,0.006210374768891201,0,0,0.0,0.0,0,0.0,0.0,1,2,1.0188679245283019,0.13605853869675427,54,0.018867924528301886,0.002519602568458412,0,0,0.0,0.0,0,0,0
"Πατρὸς","Πατρὸς","πατήρ","G39620",47,"{'Πατρὸς = Father': 44.680851063829785, 'Πατρὸς = the Father': 17.02127659574468, 'τοῦ Πατρὸς = Father': 14.893617021276595, 'τοῦ Πατρὸς = of': 12.76595744680851, 'Πατρὸς = of': 4.25531914893617, 'τοῦ Πατρὸς = of the Father': 2.127659574468085, 'τοῦ Πατρὸς = Father s': 2.127659574468085, 'Πατρὸς = our Father': 2.127659574468085}",1,2,1.3191489361702127,0.4661468574512054,62,0.02127659574468085,0.007518497700825889,0,0,0.0,0.0,0,0.0,0.0,1,3,1.2553191489361701,0.48237378930870783,59,0.02127659574468085,0.008175826937435727,0,0,0.0,0.0,0,0,0
"Πατὴρ","Πατὴρ","πατήρ","G39620",60,"{'Πατὴρ = Father': 76.66666666666667, 'ὁ Πατὴρ = Father': 21.666666666666668, 'Πατὴρ = Father is': 1.6666666666666667}",1,2,1.2166666666666666,0.4119735698102755,73,0.016666666666666666,0.0056434735590448785,0,0,0.0,0.0,0,0.0,0.0,1,2,1.0166666666666666,0.12801909579781023,61,0.016666666666666666,0.0020986737016034426,0,0,0.0,0.0,0,0,0
"Πατρός","Πατρός","πατήρ","G39620",41,"{'τοῦ Πατρός = Father': 46.34146341463415, 'Πατρός = Father': 24.390243902439025, 'τοῦ Πατρός = of': 14.634146341463413, 'τοῦ Πατρός = Father s': 7.317073170731707, 'Πατρός = the Father': 4.878048780487805, 'τοῦ Πατρός = by': 2.4390243902439024}",1,2,1.7073170731707317,0.454994100150674,70,0.024390243902439025,0.006499915716438198,0,0,0.0,0.0,0,0.0,0.0,1,2,1.1219512195121952,0.32722946012192033,46,0.024390243902439025,0.007113683915693922,0,0,0.0,0.0,0,0,0
"καλὸν","καλὸν","καλός","G25700",44,"{'καλὸν = good': 61.36363636363637, 'καλὸν = is good': 6.8181818181818175, 'καλὸν = better': 4.545454545454546, 'καλὸν = it is': 4.545454545454546, 'καλὸν = It is good': 4.545454545454546, 'καλὸν = it is good': 4.545454545454546, 'καλὸν = it would be better': 2.272727272727273, 'καλὸν = is': 2.272727272727273, 'τὸ καλὸν = good': 2.272727272727273, 'καλὸν = is right': 2.272727272727273, 'καλὸν = right': 2.272727272727273, 'καλὸν = what is good': 2.272727272727273}",1,2,1.0227272727272727,0.14903269373413636,45,0.022727272727272728,0.0033118376385363633,0,1,0.022727272727272728,0.14903269373413638,1,0.022727272727272728,0.14903269373413638,1,4,1.4318181818181819,0.7803765778813364,63,0.022727272727272728,0.01238692980764026,0,0,0.0,0.0,0,0,0
"εὐαγγέλιον","εὐαγγέλιον","εὐαγγέλιον","G20980",40,"{'εὐαγγέλιον = gospel': 80.0, 'τὸ εὐαγγέλιον = good news': 5.0, 'τὸ εὐαγγέλιον = gospel': 5.0, 'εὐαγγέλιον = the gospel': 2.5, 'εὐαγγέλιον = the': 2.5, 'εὐαγγέλιον = a': 2.5, 'εὐαγγέλιον = to': 2.5}",1,2,1.1,0.30000000000000016,44,0.025,0.006818181818181815,0,0,0.0,0.0,0,0.0,0.0,1,2,1.075,0.2633913438213188,43,0.024999999999999998,0.0061253800888678754,0,0,0.0,0.0,0,0,0
"καρδίας","καρδίας","καρδία","G25880",67,"{'τὰς καρδίας = hearts': 26.865671641791046, 'καρδίας = heart': 25.37313432835821, 'καρδίας = hearts': 14.925373134328357, 'τῆς καρδίας = heart': 5.970149253731343, 'καρδίας = a': 4.477611940298507, 'καρδίας = of': 4.477611940298507, 'τῆς καρδίας = hearts': 2.9850746268656714, 'καρδίας = of the heart': 2.9850746268656714, 'καρδίας = of heart': 2.9850746268656714, 'τῆς καρδίας = of': 2.9850746268656714, 'καρδίας = the heart': 1.4925373134328357, 'καρδίας = is that of the heart': 1.4925373134328357, 'καρδίας = your hearts': 1.4925373134328357, 'καρδίας = the hearts': 1.4925373134328357}",1,2,1.3880597014925373,0.48730829006908954,93,0.014925373134328358,0.0052398740867644076,0,0,0.0,0.0,0,0.0,0.0,1,5,1.1940298507462686,0.6286399907060498,80,0.014925373134328356,0.007857999883825628,0,0,0.0,0.0,0,0,0
"οὐρανοῦ","οὐρανοῦ","οὐρανός","G37720",99,"{'τοῦ οὐρανοῦ = heaven': 36.36363636363637, 'οὐρανοῦ = heaven': 25.252525252525253, 'οὐρανοῦ = sky': 14.14141414141414, 'τοῦ οὐρανοῦ = of heaven': 8.080808080808081, 'οὐρανοῦ = of': 7.07070707070707, 'οὐρανοῦ = air': 3.0303030303030303, 'οὐρανοῦ = of the sky': 1.0101010101010102, 'ὁ οὐρανοῦ = heaven': 1.0101010101010102, 'τοῦ οὐρανοῦ = in heaven': 1.0101010101010102, 'οὐρανοῦ = the': 1.0101010101010102, 'οὐρανοῦ = of heaven': 1.0101010101010102, 'οὐρανοῦ = heavens': 1.0101010101010102}",1,2,1.4646464646464648,0.49874856143953583,145,0.010101010101010102,0.0034396452513071425,0,1,0.010101010101010102,0.09999489834961289,1,0.010101010101010102,0.09999489834961289,1,3,1.121212121212121,0.3559800037718406,111,0.0101010101010101,0.0032070270610075682,0,0,0.0,0.0,0,0,0
"ἀρχιερεῖς","ἀρχιερεῖς","ἀρχιερεύς","G07490",50,"{'ἀρχιερεῖς = chief priests': 94.0, 'οἱ δὲ ἀρχιερεῖς = The chief priests': 2.0, 'ἀρχιερεῖς = high priests': 2.0, 'ἀρχιερεῖς = as high priests': 2.0}",1,3,1.04,0.27999999999999975,52,0.02,0.0053846153846153775,0,0,0.0,0.0,0,0.0,0.0,2,3,2.04,0.19595917942265434,102,0.02,0.0019211684257122955,0,0,0.0,0.0,0,0,0
"ἁγίων","ἁγίων","ἅγιος","G00400",41,"{'ἁγίων = saints': 58.536585365853654, 'ἁγίων = holy': 12.195121951219512, 'ἁγίων = of': 7.317073170731707, 'ἁγίων = the saints': 4.878048780487805, 'ἁγίων = of the saints': 4.878048780487805, 'τῶν ἁγίων = saints': 2.4390243902439024, 'τῶν ἁγίων = into the holy place': 2.4390243902439024, 'ἁγίων = most holy place': 2.4390243902439024, 'τῶν ἁγίων = holy': 2.4390243902439024, 'ἁγίων = holy place': 2.4390243902439024}",1,2,1.0731707317073171,0.2604165427324711,44,0.024390243902439025,0.005918557789374338,0,0,0.0,0.0,0,0.0,0.0,1,4,1.2926829268292683,0.7068964266433874,53,0.024390243902439025,0.013337668427233726,0,0,0.0,0.0,0,0,0
"Ἰησοῦ","Ἰησοῦ","Ἰησοῦς","G24240",333,"{'Ἰησοῦ = Jesus': 63.96396396396396, 'Ἰησοῦ = of Jesus': 9.90990990990991, 'τοῦ Ἰησοῦ = of Jesus': 6.906906906906906, 'τῷ Ἰησοῦ = Jesus': 6.606606606606606, 'τοῦ Ἰησοῦ = Jesus': 3.303303303303303, 'τῷ Ἰησοῦ = to Jesus': 1.8018018018018018, 'Ἰησοῦ = about Jesus': 1.8018018018018018, 'Ἰησοῦ = in Jesus': 1.5015015015015014, 'τοῦ δὲ Ἰησοῦ = Now': 0.6006006006006006, 'τοῦ δὲ Ἰησοῦ = Jesus': 0.6006006006006006, 'τοῦ Ἰησοῦ = him': 0.3003003003003003, 'Ἰησοῦ Χριστοῦ = of Jesus Christ': 0.3003003003003003, 'τοῦ Ἰησοῦ = of Joshua': 0.3003003003003003, 'Ἰησοῦ = for Jesus': 0.3003003003003003, 'τῷ Ἰησοῦ = with Jesus': 0.3003003003003003, 'Ἰησοῦ = to Jesus': 0.3003003003003003, 'τῷ Ἰησοῦ = of Jesus': 0.3003003003003003, 'Ἰησοῦ = of': 0.3003003003003003, 'Ἰησοῦ = Joshua': 0.3003003003003003, 'τοῦ δὲ Ἰησοῦ = of Jesus': 0.3003003003003003}",1,3,1.2312312312312312,0.45584359046119044,410,0.003003003003003003,0.0011118136352711906,0,0,0.0,0.0,0,0.0,0.0,1,3,1.2432432432432432,0.43598391468695097,414,0.003003003003003003,0.001053101243205194,0,0,0.0,0.0,0,0,0
"Ἰησοῦς","Ἰησοῦς","Ἰησοῦς","G24240",456,"{'ὁ Ἰησοῦς = Jesus': 59.210526315789465, 'Ἰησοῦς = Jesus': 29.385964912280706, 'ὁ δὲ Ἰησοῦς = But Jesus': 3.289473684210526, 'ὁ δὲ Ἰησοῦς = Jesus': 2.850877192982456, 'ὁ δὲ Ἰησοῦς = Then Jesus': 1.3157894736842104, 'ὁ Ἰησοῦς = and Jesus': 0.43859649122807015, 'καὶ ὁ Ἰησοῦς = Jesus': 0.43859649122807015, 'ὁ δὲ Ἰησοῦς = So Jesus': 0.43859649122807015, 'ὁ δὲ Ἰησοῦς = But': 0.21929824561403508, 'ὁ οὖν Ἰησοῦς = Since Jesus': 0.21929824561403508, 'ὁ γὰρ Ἰησοῦς = because Jesus': 0.21929824561403508, 'ὅτι Ἰησοῦς = Jesus': 0.21929824561403508, 'ὁ δὲ Ἰησοῦς = Now Jesus': 0.21929824561403508, 'Ἰησοῦς = Jesus had': 0.21929824561403508, 'ὁ οὖν Ἰησοῦς = Therefore': 0.21929824561403508, 'Ἰησοῦς = he': 0.21929824561403508, 'Ἰησοῦς = JESUS': 0.21929824561403508, 'Ἰησοῦς = Joshua': 0.21929824561403508, 'ὁ οὖν Ἰησοῦς = Therefore Jesus': 0.21929824561403508, 'ὁ οὖν Ἰησοῦς = Jesus': 0.21929824561403508}",1,3,1.7960526315789473,0.5997676720095948,819,0.0021929824561403508,0.0007323170598407781,0,1,0.010964912280701754,0.10413780763670002,5,0.0021929824561403508,0.02082756152734008,1,2,1.0657894736842106,0.24791373265022185,486,0.002192982456140351,0.0005101105610086814,0,0,0.0,0.0,0,0,0
"Ἰησοῦν","Ἰησοῦν","Ἰησοῦς","G24240",129,"{'Ἰησοῦν = Jesus': 47.286821705426355, 'τὸν Ἰησοῦν = Jesus': 45.73643410852713, 'τὸν δὲ Ἰησοῦν = but': 1.550387596899225, 'τὸν δὲ Ἰησοῦν = Jesus': 1.550387596899225, 'Ἰησοῦν = with Jesus': 0.7751937984496124, 'Ἰησοῦν = Jesus himself': 0.7751937984496124, 'Ἰησοῦν = Jesus is': 0.7751937984496124, 'Ἰησοῦν = by': 0.7751937984496124, 'Ἰησοῦν τὸν = the things concerning Jesus': 0.7751937984496124}",1,3,1.5271317829457365,0.5579241617192743,197,0.007751937984496124,0.0028321023437526613,0,1,0.007751937984496124,0.08770316665879666,1,0.007751937984496124,0.08770316665879666,1,4,1.0465116279069768,0.3014297999259471,135,0.007751937984496125,0.002232813332784789,0,0,0.0,0.0,0,0,0
"Κυρίου","Κυρίου","κύριος","G29620",303,"{'Κυρίου = Lord': 28.71287128712871, 'Κυρίου = of the Lord': 20.13201320132013, 'τοῦ Κυρίου = Lord': 16.17161716171617, 'Κυρίου = of': 11.221122112211221, 'τοῦ Κυρίου = of': 10.231023102310232, 'Κυρίου = the Lord': 7.920792079207921, 'Κυρίου = Lord s': 1.65016501650165, 'Κυρίου = from the Lord': 0.9900990099009901, 'τοῦ Κυρίου = in': 0.6600660066006601, 'τοῦ Κυρίου = Lord s': 0.6600660066006601, 'Κυρίου = to': 0.33003300330033003, 'τοῦ Κυρίου = of our Lord': 0.33003300330033003, 'τοῦ Κυρίου = about': 0.33003300330033003, 'Κυρίου = the Lord s': 0.33003300330033003, 'Κυρίου = about': 0.33003300330033003}",1,2,1.283828382838284,0.4508545574059201,389,0.003300330033003301,0.0011590091450023642,0,0,0.0,0.0,0,0.0,0.0,1,3,1.537953795379538,0.8271656870136284,466,0.0033003300330033004,0.001775033663119365,0,0,0.0,0.0,0,0,0
"Κύριον","Κύριον","κύριος","G29620",65,"{'Κύριον = Lord': 63.07692307692307, 'Κύριον = the Lord': 20.0, 'τὸν Κύριον = Lord': 7.6923076923076925, 'Κύριον = as Lord': 3.076923076923077, 'Κύριον = Lord s': 1.5384615384615385, 'Κύριον = a master': 1.5384615384615385, 'τὸν Κύριον = Christ': 1.5384615384615385, 'Κύριον = about': 1.5384615384615385}",1,2,1.0923076923076922,0.28945981111118113,71,0.015384615384615384,0.004076898748044806,0,0,0.0,0.0,0,0.0,0.0,1,2,1.2615384615384615,0.43947251867956,82,0.015384615384615384,0.00535942095950683,0,0,0.0,0.0,0,0,0
"Κυρίῳ","Κυρίῳ","κύριος","G29620",113,"{'Κυρίῳ = the Lord': 46.902654867256636, 'Κυρίῳ = Lord': 23.893805309734514, 'Κυρίῳ = to': 10.619469026548673, 'τῷ Κυρίῳ = Lord': 8.849557522123893, 'τῷ Κυρίῳ = to': 3.5398230088495577, 'Κυρίῳ = for the Lord': 3.5398230088495577, 'Κυρίῳ = in': 0.8849557522123894, 'Κυρίῳ = with': 0.8849557522123894, 'τῷ Κυρίῳ = to the Lord': 0.8849557522123894}",1,2,1.1327433628318584,0.3392971595164746,128,0.008849557522123894,0.002650759058722458,0,0,0.0,0.0,0,0.0,0.0,1,3,1.5575221238938053,0.5789531764175618,176,0.008849557522123894,0.003289506684190694,0,0,0.0,0.0,0,0,0
"Κύριε","Κύριε","κύριος","G29620",99,"{'Κύριε = Lord': 87.87878787878788, 'Κύριε = Master': 8.080808080808081, 'τὰ Κύριε = Lord': 1.0101010101010102, 'Κύριε = Sir': 1.0101010101010102, 'Κύριε = master': 1.0101010101010102, 'Κύριε = you Lord': 1.0101010101010102}",1,2,1.0101010101010102,0.09999489834961281,100,0.010101010101010102,0.0009999489834961281,0,1,0.010101010101010102,0.09999489834961281,1,0.010101010101010102,0.09999489834961281,1,2,1.0101010101010102,0.09999489834961278,100,0.010101010101010102,0.000999948983496128,0,0,0.0,0.0,0,0,0
"Κύριος","Κύριος","κύριος","G29620",138,"{'Κύριος = Lord': 59.42028985507246, 'Κύριος = the Lord': 22.463768115942027, 'Κύριος = The Lord': 7.971014492753622, 'ὁ Κύριος = Lord': 5.072463768115942, 'Κύριος = master': 1.4492753623188406, 'Κύριος = is Lord': 1.4492753623188406, 'ὁ Κύριος = the Lord': 0.7246376811594203, 'ὁ Κύριος = he': 0.7246376811594203, 'Κύριος = is the Lord': 0.7246376811594203}",1,2,1.065217391304348,0.24690905851305536,147,0.007246376811594203,0.001679653459272485,0,0,0.0,0.0,0,0.0,0.0,1,3,1.3405797101449275,0.488955953850358,185,0.007246376811594203,0.002643005155947881,0,0,0.0,0.0,0,0,0
"Ἰουδαίων","Ἰουδαίων","Ἰουδαῖος","G24530",86,"{'Ἰουδαίων = Jews': 61.627906976744185, 'Ἰουδαίων = of': 20.930232558139537, 'τῶν Ἰουδαίων = Jewish': 5.813953488372093, 'Ἰουδαίων = the Jews': 4.651162790697675, 'Ἰουδαίων = Jewish': 2.3255813953488373, 'Ἰουδαίων = of Jews': 2.3255813953488373, 'Ἰουδαίων = JEWS': 1.1627906976744187, 'τῶν Ἰουδαίων = of the Jews': 1.1627906976744187}",1,2,1.069767441860465,0.25475467790937983,92,0.011627906976744184,0.00276907258597152,0,0,0.0,0.0,0,0.0,0.0,1,3,1.0930232558139534,0.3280636274340905,94,0.011627906976744186,0.0034900385897243657,0,0,0.0,0.0,0,0,0
"Ἰουδαῖοι","Ἰουδαῖοι","Ἰουδαῖος","G24530",57,"{'Ἰουδαῖοι = Jews': 84.21052631578947, 'Ἰουδαῖοι = of the Jews': 3.508771929824561, 'Ἰουδαῖοι = Jewish authorities': 3.508771929824561, 'Ἰουδαῖοι = are Jews': 1.7543859649122806, 'Ἰουδαῖοι = of Judea': 1.7543859649122806, 'Ἰουδαῖοι = some Jews': 1.7543859649122806, 'Ἰουδαῖοι = the Jews': 1.7543859649122806, 'Ἰουδαῖοι = unbelieving Jews': 1.7543859649122806}",1,1,1.0,0.0,57,0.017543859649122806,0.0,0,0,0.0,0.0,0,0.0,0.0,1,3,1.1929824561403508,0.4753058661103181,68,0.017543859649122806,0.006989792148681148,0,0,0.0,0.0,0,0,0
"Βασιλεία","Βασιλεία","βασιλεία","G09320",46,"{'Βασιλεία = kingdom': 97.82608695652173, 'Βασιλεία = of': 2.1739130434782608}",1,1,1.0,0.0,46,0.021739130434782608,0.0,0,0,0.0,0.0,0,0.0,0.0,1,1,1.0,0.0,46,0.021739130434782608,0.0,0,0,0.0,0.0,0,0,0
