"book_id","chapter","verse","alignment_num","origWordsText","origWordsCount","origWordsBetween","targetWordsText","targetWordsCount","targetWordsBetween","alignmentText","alignmentTxtFrequency","originalWord","lemma","strong","alignmentsTotal","frequencyWarning","originalWordsCountWarning","targetWordsCountWarning","originalWordsBetweenWarning","targetWordsBetweenWarning"
"1co","7","29","14","ὡς",1,0,"as though",2,0,"ὡς = as though",1.768172888015717,"ὡς","ὡς","G56130",509,"For ὡς - Specific alignment ""ὡς = as though"" used infrequently: 1.8% out of 509 total alignments, threshold 5%","","","",""
"1co","7","29","15","ἔχοντες",1,0,"they had",2,0,"ἔχοντες = they had",2.0408163265306123,"ἔχοντες","ἔχω","G21920",49,"For ἔχοντες - Specific alignment ""ἔχοντες = they had"" used infrequently: 2.0% out of 49 total alignments, threshold 5%","","","",""
"1co","7","30","14","ὡς",1,0,"as though",2,0,"ὡς = as though",1.768172888015717,"ὡς","ὡς","G56130",509,"For ὡς - Specific alignment ""ὡς = as though"" used infrequently: 1.8% out of 509 total alignments, threshold 5%","","","",""
"1co","7","30","2","ὡς",1,0,"as though",2,0,"ὡς = as though",1.768172888015717,"ὡς","ὡς","G56130",509,"For ὡς - Specific alignment ""ὡς = as though"" used infrequently: 1.8% out of 509 total alignments, threshold 5%","","","",""
"1co","7","30","8","ὡς",1,0,"as though",2,0,"ὡς = as though",1.768172888015717,"ὡς","ὡς","G56130",509,"For ὡς - Specific alignment ""ὡς = as though"" used infrequently: 1.8% out of 509 total alignments, threshold 5%","","","",""
"1co","7","31","4","ὡς",1,0,"as though",2,0,"ὡς = as though",1.768172888015717,"ὡς","ὡς","G56130",509,"For ὡς - Specific alignment ""ὡς = as though"" used infrequently: 1.8% out of 509 total alignments, threshold 5%","","","",""
"1co","7","32","1","θέλω",1,0,"I would like",3,0,"θέλω = I would like",2.0408163265306123,"θέλω","θέλω","G23090",49,"For θέλω - Specific alignment ""θέλω = I would like"" used infrequently: 2.0% out of 49 total alignments, threshold 5%","","","",""
"1co","7","35","4","αὐτῶν",1,0,"own",1,0,"αὐτῶν = own",0.5357142857142857,"αὐτῶν","αὐτός","G08460",560,"For αὐτῶν - Specific alignment ""αὐτῶν = own"" used infrequently: 0.5% out of 560 total alignments, threshold 5%","","","",""
"1co","7","36","17","θέλει",1,0,"he wants",2,0,"θέλει = he wants",4.761904761904762,"θέλει","θέλω","G23090",21,"For θέλει - Specific alignment ""θέλει = he wants"" used infrequently: 4.8% out of 21 total alignments, threshold 5%","","","",""
"1co","7","37","10","ἔχει",1,0,"having",1,0,"ἔχει = having",0.9174311926605505,"ἔχει","ἔχω","G21920",109,"For ἔχει - Specific alignment ""ἔχει = having"" used infrequently: 0.9% out of 109 total alignments, threshold 5%","","","",""
"1co","7","37","8","ἔχων ἀνάγκην",2,0,"under compulsion",2,0,"ἔχων ἀνάγκην = under compulsion",1.1111111111111112,"ἔχων","ἔχω","G21920",90,"For ἔχων - Specific alignment ""ἔχων ἀνάγκην = under compulsion"" used infrequently: 1.1% out of 90 total alignments, threshold 5%","","","",""
"1co","7","39","0","γυνὴ",1,0,"A wife",2,0,"γυνὴ = A wife",1.6129032258064515,"γυνὴ","γυνή","G11350",62,"For γυνὴ - Specific alignment ""γυνὴ = A wife"" used infrequently: 1.6% out of 62 total alignments, threshold 5%","","","",""
"1co","7","39","16","θέλει",1,0,"she wishes",2,0,"θέλει = she wishes",4.761904761904762,"θέλει","θέλω","G23090",21,"For θέλει - Specific alignment ""θέλει = she wishes"" used infrequently: 4.8% out of 21 total alignments, threshold 5%","","","",""
"1co","7","5","13","ἐπὶ τὸ αὐτὸ",3,0,"together",1,0,"ἐπὶ τὸ αὐτὸ = together",1.3333333333333335,"αὐτὸ","αὐτός","G08460",75,"For αὐτὸ - Specific alignment ""ἐπὶ τὸ αὐτὸ = together"" used infrequently: 1.3% out of 75 total alignments, threshold 5%","For αὐτὸ - Too many original language words in alignment: 3, threshold 3","","",""
"1co","7","7","0","θέλω δὲ",2,0,"I wish that",3,0,"θέλω δὲ = I wish that",2.0408163265306123,"θέλω","θέλω","G23090",49,"For θέλω - Specific alignment ""θέλω δὲ = I wish that"" used infrequently: 2.0% out of 49 total alignments, threshold 5%","","","",""
"1co","7","8","6","λέγω",1,0,"I say that",3,0,"λέγω = I say that",1.3333333333333335,"λέγω","λέγω","G30040",225,"For λέγω - Specific alignment ""λέγω = I say that"" used infrequently: 1.3% out of 225 total alignments, threshold 5%","","","",""
"1co","7","8","7","καλὸν",1,0,"it is good",3,0,"καλὸν = it is good",4.545454545454546,"καλὸν","καλός","G25700",44,"For καλὸν - Specific alignment ""καλὸν = it is good"" used infrequently: 4.5% out of 44 total alignments, threshold 5%","","","",""
"1co","7","8","9","αὐτοῖς",1,0,"they",1,0,"αὐτοῖς = they",1.981981981981982,"αὐτοῖς","αὐτός","G08460",555,"For αὐτοῖς - Specific alignment ""αὐτοῖς = they"" used infrequently: 2.0% out of 555 total alignments, threshold 5%","","","",""
"1co","8","1","11","ἡ δὲ ἀγάπη",3,0,"but love",2,0,"ἡ δὲ ἀγάπη = but love",2.7777777777777777,"ἀγάπη","ἀγάπη","G00260",36,"For ἀγάπη - Specific alignment ""ἡ δὲ ἀγάπη = but love"" used infrequently: 2.8% out of 36 total alignments, threshold 5%","For ἀγάπη - Too many original language words in alignment: 3, threshold 3","","",""
"1co","8","10","4","τὸν ἔχοντα",2,0,"the one who has",4,0,"τὸν ἔχοντα = the one who has",3.571428571428571,"ἔχοντα","ἔχω","G21920",28,"For ἔχοντα - Specific alignment ""τὸν ἔχοντα = the one who has"" used infrequently: 3.6% out of 28 total alignments, threshold 5%","","","",""
"1co","8","13","9","εἰς τὸν αἰῶνα",3,0,"ever",1,0,"εἰς τὸν αἰῶνα = ever",29.03225806451613,"αἰῶνα","αἰών","G01650",31,"","For αἰῶνα - Too many original language words in alignment: 3, threshold 3","","",""
"1co","8","2","9","δεῖ",1,0,"he ought",2,0,"δεῖ = he ought",1.2658227848101267,"δεῖ","δέω","G12100",79,"For δεῖ - Specific alignment ""δεῖ = he ought"" used infrequently: 1.3% out of 79 total alignments, threshold 5%","","","",""
"1co","8","4","9","κόσμῳ",1,0,"this world",2,0,"κόσμῳ = this world",2.7777777777777777,"κόσμῳ","κόσμος","G28890",36,"For κόσμῳ - Specific alignment ""κόσμῳ = this world"" used infrequently: 2.8% out of 36 total alignments, threshold 5%","","","",""
"1co","8","6","13","αὐτόν",1,0,"whom",1,0,"αὐτόν = whom",0.3436426116838488,"αὐτόν","αὐτός","G08460",291,"For αὐτόν - Specific alignment ""αὐτόν = whom"" used infrequently: 0.3% out of 291 total alignments, threshold 5%","","","",""
"1co","8","6","2","εἷς",1,0,"there is only one",4,0,"εἷς = there is only one",1.0416666666666665,"εἷς","εἷς","G15200",96,"For εἷς - Specific alignment ""εἷς = there is only one"" used infrequently: 1.0% out of 96 total alignments, threshold 5%","","","",""
"1co","8","6","26","αὐτοῦ",1,0,"whom",1,0,"αὐτοῦ = whom",0.0706713780918728,"αὐτοῦ","αὐτός","G08460",1415,"For αὐτοῦ - Specific alignment ""αὐτοῦ = whom"" used infrequently: 0.1% out of 1415 total alignments, threshold 5%","","","",""
"1co","8","7","12","ἐσθίουσιν",1,0,"that they eat this food",5,0,"ἐσθίουσιν = that they eat this food",10.0,"ἐσθίουσιν","ἐσθίω","G20680",10,"","","For ἐσθίουσιν - Too many target language words in alignment: 5, threshold 5","",""
"1co","8","9","1","βλέπετε",1,0,"take care that",3,0,"βλέπετε = take care that",2.857142857142857,"βλέπετε","βλέπω","G09910",35,"For βλέπετε - Specific alignment ""βλέπετε = take care that"" used infrequently: 2.9% out of 35 total alignments, threshold 5%","","","",""
"1co","8","9","6","γένηται",1,0,"become",1,0,"γένηται = become",1.8867924528301887,"γένηται","γίνομαι","G10960",53,"For γένηται - Specific alignment ""γένηται = become"" used infrequently: 1.9% out of 53 total alignments, threshold 5%","","","",""
"1co","9","1","16","τὸ ἔργον",2,0,"workmanship",1,0,"τὸ ἔργον = workmanship",2.4390243902439024,"ἔργον","ἔργον","G20410",41,"For ἔργον - Specific alignment ""τὸ ἔργον = workmanship"" used infrequently: 2.4% out of 41 total alignments, threshold 5%","","","",""
"1co","9","10","1","λέγει",1,0,"is he speaking",3,0,"λέγει = is he speaking",0.28653295128939826,"λέγει","λέγω","G30040",349,"For λέγει - Specific alignment ""λέγει = is he speaking"" used infrequently: 0.3% out of 349 total alignments, threshold 5%","","","",""
"1co","9","15","14","γένηται",1,0,"might be done",3,0,"γένηται = might be done",1.8867924528301887,"γένηται","γίνομαι","G10960",53,"For γένηται - Specific alignment ""γένηται = might be done"" used infrequently: 1.9% out of 53 total alignments, threshold 5%","","","",""
"1co","9","15","18","καλὸν",1,0,"it would be better",4,0,"καλὸν = it would be better",2.272727272727273,"καλὸν","καλός","G25700",44,"For καλὸν - Specific alignment ""καλὸν = it would be better"" used infrequently: 2.3% out of 44 total alignments, threshold 5%","","","",""
"1co","9","17","10","πεπίστευμαι",1,0,"I have been entrusted with",5,0,"πεπίστευμαι = I have been entrusted with",50.0,"πεπίστευμαι","πιστεύω","G41000",2,"","","For πεπίστευμαι - Too many target language words in alignment: 5, threshold 5","",""
"1co","9","18","6","εὐαγγελιζόμενος",1,0,"when I preach the gospel",5,0,"εὐαγγελιζόμενος = when I preach the gospel",33.33333333333333,"εὐαγγελιζόμενος","εὐαγγελίζω","G20970",3,"","","For εὐαγγελιζόμενος - Too many target language words in alignment: 5, threshold 5","",""
"1co","9","20","11","ὡς",1,0,"I became like",3,0,"ὡς = I became like",0.3929273084479371,"ὡς","ὡς","G56130",509,"For ὡς - Specific alignment ""ὡς = I became like"" used infrequently: 0.4% out of 509 total alignments, threshold 5%","","","",""
"1co","9","21","2","ὡς",1,0,"I became like",3,0,"ὡς = I became like",0.3929273084479371,"ὡς","ὡς","G56130",509,"For ὡς - Specific alignment ""ὡς = I became like"" used infrequently: 0.4% out of 509 total alignments, threshold 5%","","","",""
"1co","9","23","8","αὐτοῦ",1,0,"of it",2,0,"αὐτοῦ = of it",0.35335689045936397,"αὐτοῦ","αὐτός","G08460",1415,"For αὐτοῦ - Specific alignment ""αὐτοῦ = of it"" used infrequently: 0.4% out of 1415 total alignments, threshold 5%","","","",""
"1co","9","24","12","εἷς",1,0,"only one",2,0,"εἷς = only one",3.125,"εἷς","εἷς","G15200",96,"For εἷς - Specific alignment ""εἷς = only one"" used infrequently: 3.1% out of 96 total alignments, threshold 5%","","","",""
"1co","9","24","7","πάντες μὲν",2,0,"all",1,0,"πάντες μὲν = all",0.78125,"μὲν","μέν","G33030",128,"For μὲν - Specific alignment ""πάντες μὲν = all"" used infrequently: 0.8% out of 128 total alignments, threshold 5%","","","",""
"1co","9","25","6","ἐκεῖνοι μὲν",2,0,"they do it",3,0,"ἐκεῖνοι μὲν = they do it",0.78125,"μὲν","μέν","G33030",128,"For μὲν - Specific alignment ""ἐκεῖνοι μὲν = they do it"" used infrequently: 0.8% out of 128 total alignments, threshold 5%","","","",""
"1co","9","5","6","γυναῖκα",1,0,"a",1,0,"γυναῖκα = a",3.9215686274509802,"γυναῖκα","γυνή","G11350",51,"For γυναῖκα - Specific alignment ""γυναῖκα = a"" used infrequently: 3.9% out of 51 total alignments, threshold 5%","","","",""
"1co","9","6","5","ἔχομεν",1,0,"who",1,0,"ἔχομεν = who",2.0,"ἔχομεν","ἔχω","G21920",50,"For ἔχομεν - Specific alignment ""ἔχομεν = who"" used infrequently: 2.0% out of 50 total alignments, threshold 5%","","","",""
"1co","9","7","11","αὐτοῦ",1,0,"its",1,0,"αὐτοῦ = its",1.9081272084805656,"αὐτοῦ","αὐτός","G08460",1415,"For αὐτοῦ - Specific alignment ""αὐτοῦ = its"" used infrequently: 1.9% out of 1415 total alignments, threshold 5%","","","",""
"1co","9","8","0","λαλῶ",1,0,"Am I",2,0,"λαλῶ = Am I",4.3478260869565215,"λαλῶ","λαλέω","G29800",23,"For λαλῶ - Specific alignment ""λαλῶ = Am I"" used infrequently: 4.3% out of 23 total alignments, threshold 5%","","","",""
"1co","9","8","11","λέγει",1,0,"say",1,0,"λέγει = say",1.7191977077363898,"λέγει","λέγω","G30040",349,"For λέγει - Specific alignment ""λέγει = say"" used infrequently: 1.7% out of 349 total alignments, threshold 5%","","","",""
"1co","9","9","9","ἀλοῶντα",1,0,"when it is treading out the grain",7,0,"ἀλοῶντα = when it is treading out the grain",50.0,"ἀλοῶντα","ἀλοάω","G02480",2,"","","For ἀλοῶντα - Too many target language words in alignment: 7, threshold 5","",""
"1jn","1","1","19","λόγου",1,0,"Word",1,0,"λόγου = Word",3.225806451612903,"λόγου","λόγος","G30560",31,"For λόγου - Specific alignment ""λόγου = Word"" used infrequently: 3.2% out of 31 total alignments, threshold 5%","","","",""
"1jn","1","2","11","τὴν αἰώνιον",2,0,"eternal",1,0,"τὴν αἰώνιον = eternal",4.444444444444445,"αἰώνιον","αἰώνιος","G01660",45,"For αἰώνιον - Specific alignment ""τὴν αἰώνιον = eternal"" used infrequently: 4.4% out of 45 total alignments, threshold 5%","","","",""
"1jn","1","2","19","ἐφανερώθη",1,0,"which has been made known",5,0,"ἐφανερώθη = which has been made known",10.0,"ἐφανερώθη","φανερόω","G53190",10,"","","For ἐφανερώθη - Too many target language words in alignment: 5, threshold 5","",""
"1jn","1","2","7","μαρτυροῦμεν",1,0,"we bear witness to it",5,0,"μαρτυροῦμεν = we bear witness to it",25.0,"μαρτυροῦμεν","μαρτυρέω","G31400",4,"","","For μαρτυροῦμεν - Too many target language words in alignment: 5, threshold 5","",""
"1jn","1","3","16","καὶ ἡ κοινωνία",3,0,"fellowship",1,0,"καὶ ἡ κοινωνία = fellowship",14.285714285714285,"κοινωνία","κοινωνία","G28420",7,"","For κοινωνία - Too many original language words in alignment: 3, threshold 3","","",""
"1jn","1","5","11","ὅτι ὁ Θεὸς",3,0,"God",1,0,"ὅτι ὁ Θεὸς = God",0.41841004184100417,"Θεὸς","θεός","G23160",239,"For Θεὸς - Specific alignment ""ὅτι ὁ Θεὸς = God"" used infrequently: 0.4% out of 239 total alignments, threshold 5%","For Θεὸς - Too many original language words in alignment: 3, threshold 3","","",""
"1jn","2","1","20","δίκαιον",1,0,"the one who is righteous",5,0,"δίκαιον = the one who is righteous",6.666666666666667,"δίκαιον","δίκαιος","G13420",15,"","","For δίκαιον - Too many target language words in alignment: 5, threshold 5","",""
"1jn","2","11","14","οἶδεν",1,0,"He",1,0,"οἶδεν = He",3.571428571428571,"οἶδεν","οἶδα","G14920",28,"For οἶδεν - Specific alignment ""οἶδεν = He"" used infrequently: 3.6% out of 28 total alignments, threshold 5%","","","",""
"1jn","2","12","8","τὸ ὄνομα",2,0,"of",1,0,"τὸ ὄνομα = of",1.1904761904761905,"ὄνομα","ὄνομα","G36860",84,"For ὄνομα - Specific alignment ""τὸ ὄνομα = of"" used infrequently: 1.2% out of 84 total alignments, threshold 5%","","","",""
"1jn","2","15","16","τοῦ Πατρὸς",2,0,"of the Father",3,0,"τοῦ Πατρὸς = of the Father",2.127659574468085,"Πατρὸς","πατήρ","G39620",47,"For Πατρὸς - Specific alignment ""τοῦ Πατρὸς = of the Father"" used infrequently: 2.1% out of 47 total alignments, threshold 5%","","","",""
"1jn","2","17","13","εἰς τὸν αἰῶνα",3,0,"forever",1,0,"εἰς τὸν αἰῶνα = forever",45.16129032258064,"αἰῶνα","αἰών","G01650",31,"","For αἰῶνα - Too many original language words in alignment: 3, threshold 3","","",""
"1jn","2","17","3","αὐτοῦ",1,0,"its",1,0,"αὐτοῦ = its",1.9081272084805656,"αὐτοῦ","αὐτός","G08460",1415,"For αὐτοῦ - Specific alignment ""αὐτοῦ = its"" used infrequently: 1.9% out of 1415 total alignments, threshold 5%","","","",""
"1jn","2","18","4","καὶ καθὼς",2,0,"Just as",2,0,"καὶ καθὼς = Just as",1.1363636363636365,"καθὼς","καθώς","G25310",176,"For καθὼς - Specific alignment ""καὶ καθὼς = Just as"" used infrequently: 1.1% out of 176 total alignments, threshold 5%","","","",""
"1jn","2","2","0","καὶ αὐτὸς",2,0,"He",1,0,"καὶ αὐτὸς = He",2.7027027027027026,"αὐτὸς","αὐτός","G08460",148,"For αὐτὸς - Specific alignment ""καὶ αὐτὸς = He"" used infrequently: 2.7% out of 148 total alignments, threshold 5%","","","",""
"1jn","2","20","6","Ἁγίου",1,0,"Holy One",2,0,"Ἁγίου = Holy One",2.564102564102564,"Ἁγίου","ἅγιος","G00400",39,"For Ἁγίου - Specific alignment ""Ἁγίου = Holy One"" used infrequently: 2.6% out of 39 total alignments, threshold 5%","","","",""
"1jn","2","24","2","ὃ ἠκούσατε",2,0,"what you have heard",4,0,"ὃ ἠκούσατε = what you have heard",3.8461538461538463,"ἠκούσατε","ἀκούω","G01910",26,"For ἠκούσατε - Specific alignment ""ὃ ἠκούσατε = what you have heard"" used infrequently: 3.8% out of 26 total alignments, threshold 5%","","","",""
"1jn","2","25","8","τὴν αἰώνιον",2,0,"eternal",1,0,"τὴν αἰώνιον = eternal",4.444444444444445,"αἰώνιον","αἰώνιος","G01660",45,"For αἰώνιον - Specific alignment ""τὴν αἰώνιον = eternal"" used infrequently: 4.4% out of 45 total alignments, threshold 5%","","","",""
"1jn","2","27","12","χρείαν ἔχετε",2,0,"you",1,0,"χρείαν ἔχετε = you",1.4492753623188406,"ἔχετε","ἔχω","G21920",69,"For ἔχετε - Specific alignment ""χρείαν ἔχετε = you"" used infrequently: 1.4% out of 69 total alignments, threshold 5%","","","",""
"1jn","2","27","14","χρείαν ἔχετε",2,0,"need",1,0,"χρείαν ἔχετε = need",1.4492753623188406,"ἔχετε","ἔχω","G21920",69,"For ἔχετε - Specific alignment ""χρείαν ἔχετε = need"" used infrequently: 1.4% out of 69 total alignments, threshold 5%","","","",""
"1jn","2","27","21","τὸ αὐτοῦ",2,0,"his",1,0,"τὸ αὐτοῦ = his",0.1413427561837456,"αὐτοῦ","αὐτός","G08460",1415,"For αὐτοῦ - Specific alignment ""τὸ αὐτοῦ = his"" used infrequently: 0.1% out of 1415 total alignments, threshold 5%","","","",""
"1jn","2","29","11","τὴν δικαιοσύνην",2,0,"what is right",3,0,"τὴν δικαιοσύνην = what is right",2.7027027027027026,"δικαιοσύνην","δικαιοσύνη","G13430",37,"For δικαιοσύνην - Specific alignment ""τὴν δικαιοσύνην = what is right"" used infrequently: 2.7% out of 37 total alignments, threshold 5%","","","",""
"1jn","2","4","0","ὁ λέγων",2,0,"The one who says",4,0,"ὁ λέγων = The one who says",0.5555555555555556,"λέγων","λέγω","G30040",180,"For λέγων - Specific alignment ""ὁ λέγων = The one who says"" used infrequently: 0.6% out of 180 total alignments, threshold 5%","","","",""
"1jn","2","4","2","αὐτὸν",1,0,"God",1,0,"αὐτὸν = God",0.1510574018126888,"αὐτὸν","αὐτός","G08460",662,"For αὐτὸν - Specific alignment ""αὐτὸν = God"" used infrequently: 0.2% out of 662 total alignments, threshold 5%","","","",""
"1jn","2","6","1","λέγων",1,0,"says that",2,0,"λέγων = says that",0.5555555555555556,"λέγων","λέγω","G30040",180,"For λέγων - Specific alignment ""λέγων = says that"" used infrequently: 0.6% out of 180 total alignments, threshold 5%","","","",""
"1jn","2","6","4","αὐτῷ",1,0,"God",1,0,"αὐτῷ = God",0.11723329425556857,"αὐτῷ","αὐτός","G08460",853,"For αὐτῷ - Specific alignment ""αὐτῷ = God"" used infrequently: 0.1% out of 853 total alignments, threshold 5%","","","",""
"1jn","2","7","9","ἐντολὴν",1,0,"an",1,0,"ἐντολὴν = an",4.545454545454546,"ἐντολὴν","ἐντολή","G17850",22,"For ἐντολὴν - Specific alignment ""ἐντολὴν = an"" used infrequently: 4.5% out of 22 total alignments, threshold 5%","","","",""
"1jn","2","9","0","ὁ λέγων",2,0,"The one who says that",5,0,"ὁ λέγων = The one who says that",0.5555555555555556,"λέγων","λέγω","G30040",180,"For λέγων - Specific alignment ""ὁ λέγων = The one who says that"" used infrequently: 0.6% out of 180 total alignments, threshold 5%","","For λέγων - Too many target language words in alignment: 5, threshold 5","",""
"1jn","3","10","13","ποιῶν",1,0,"do",1,0,"ποιῶν = do",3.7037037037037033,"ποιῶν","ποιέω","G41600",27,"For ποιῶν - Specific alignment ""ποιῶν = do"" used infrequently: 3.7% out of 27 total alignments, threshold 5%","","","",""
"1jn","3","10","14","δικαιοσύνην",1,0,"what is righteous",3,0,"δικαιοσύνην = what is righteous",2.7027027027027026,"δικαιοσύνην","δικαιοσύνη","G13430",37,"For δικαιοσύνην - Specific alignment ""δικαιοσύνην = what is righteous"" used infrequently: 2.7% out of 37 total alignments, threshold 5%","","","",""
"1jn","3","12","0","καθὼς",1,0,"We should",2,0,"καθὼς = We should",0.5681818181818182,"καθὼς","καθώς","G25310",176,"For καθὼς - Specific alignment ""καθὼς = We should"" used infrequently: 0.6% out of 176 total alignments, threshold 5%","","","",""
"1jn","3","12","13","καὶ χάριν",2,0,"reason",1,0,"καὶ χάριν = reason",1.9230769230769231,"χάριν","χάρις","G54850",52,"For χάριν - Specific alignment ""καὶ χάριν = reason"" used infrequently: 1.9% out of 52 total alignments, threshold 5%","","","",""
"1jn","3","12","2","καθὼς",1,0,"be like",2,0,"καθὼς = be like",0.5681818181818182,"καθὼς","καθώς","G25310",176,"For καθὼς - Specific alignment ""καθὼς = be like"" used infrequently: 0.6% out of 176 total alignments, threshold 5%","","","",""
"1jn","3","12","21","τὰ δὲ τοῦ ἀδελφοῦ",4,0,"and",1,0,"τὰ δὲ τοῦ ἀδελφοῦ = and",4.545454545454546,"ἀδελφοῦ","ἀδελφός","G00800",22,"For ἀδελφοῦ - Specific alignment ""τὰ δὲ τοῦ ἀδελφοῦ = and"" used infrequently: 4.5% out of 22 total alignments, threshold 5%","For ἀδελφοῦ - Too many original language words in alignment: 4, threshold 3","","",""
"1jn","3","12","23","τὰ δὲ τοῦ ἀδελφοῦ",4,0,"brother s",2,0,"τὰ δὲ τοῦ ἀδελφοῦ = brother s",4.545454545454546,"ἀδελφοῦ","ἀδελφός","G00800",22,"For ἀδελφοῦ - Specific alignment ""τὰ δὲ τοῦ ἀδελφοῦ = brother s"" used infrequently: 4.5% out of 22 total alignments, threshold 5%","For ἀδελφοῦ - Too many original language words in alignment: 4, threshold 3","","",""
"1jn","3","13","2","ἀδελφοί",1,0,"my brothers",2,0,"ἀδελφοί = my brothers",0.8620689655172413,"ἀδελφοί","ἀδελφός","G00800",116,"For ἀδελφοί - Specific alignment ""ἀδελφοί = my brothers"" used infrequently: 0.9% out of 116 total alignments, threshold 5%","","","",""
"1jn","3","15","6","καὶ οἴδατε",2,0,"You know",2,0,"καὶ οἴδατε = You know",2.1739130434782608,"οἴδατε","οἶδα","G14920",92,"For οἴδατε - Specific alignment ""καὶ οἴδατε = You know"" used infrequently: 2.2% out of 92 total alignments, threshold 5%","","","",""
"1jn","3","17","3","τοῦ κόσμου",2,0,"world s",2,0,"τοῦ κόσμου = world s",1.2048192771084338,"κόσμου","κόσμος","G28890",83,"For κόσμου - Specific alignment ""τοῦ κόσμου = world s"" used infrequently: 1.2% out of 83 total alignments, threshold 5%","","","",""
"1jn","3","17","9","χρείαν ἔχοντα",2,0,"in need",2,0,"χρείαν ἔχοντα = in need",3.571428571428571,"ἔχοντα","ἔχω","G21920",28,"For ἔχοντα - Specific alignment ""χρείαν ἔχοντα = in need"" used infrequently: 3.6% out of 28 total alignments, threshold 5%","","","",""
"1jn","3","18","4","λόγῳ",1,0,"in word",2,0,"λόγῳ = in word",2.0408163265306123,"λόγῳ","λόγος","G30560",49,"For λόγῳ - Specific alignment ""λόγῳ = in word"" used infrequently: 2.0% out of 49 total alignments, threshold 5%","","","",""
"1jn","3","20","9","τῆς καρδίας",2,0,"hearts",1,0,"τῆς καρδίας = hearts",2.9850746268656714,"καρδίας","καρδία","G25880",67,"For καρδίας - Specific alignment ""τῆς καρδίας = hearts"" used infrequently: 3.0% out of 67 total alignments, threshold 5%","","","",""
"1jn","3","24","0","καὶ ὁ τηρῶν",3,0,"The one who keeps",4,0,"καὶ ὁ τηρῶν = The one who keeps",14.285714285714285,"τηρῶν","τηρέω","G50830",7,"","For τηρῶν - Too many original language words in alignment: 3, threshold 3","","",""
"1jn","3","24","7","αὐτὸς",1,0,"he remains",2,0,"αὐτὸς = he remains",0.6756756756756757,"αὐτὸς","αὐτός","G08460",148,"For αὐτὸς - Specific alignment ""αὐτὸς = he remains"" used infrequently: 0.7% out of 148 total alignments, threshold 5%","","","",""
"1jn","3","3","1","ὁ ἔχων",2,0,"who has",2,0,"ὁ ἔχων = who has",1.1111111111111112,"ἔχων","ἔχω","G21920",90,"For ἔχων - Specific alignment ""ὁ ἔχων = who has"" used infrequently: 1.1% out of 90 total alignments, threshold 5%","","","",""
"1jn","3","4","1","ὁ ποιῶν",2,0,"who",1,0,"ὁ ποιῶν = who",3.7037037037037033,"ποιῶν","ποιέω","G41600",27,"For ποιῶν - Specific alignment ""ὁ ποιῶν = who"" used infrequently: 3.7% out of 27 total alignments, threshold 5%","","","",""
"1jn","3","4","2","τὴν ἁμαρτίαν",2,0,"sins",1,0,"τὴν ἁμαρτίαν = sins",3.571428571428571,"ἁμαρτίαν","ἁμαρτία","G02660",28,"For ἁμαρτίαν - Specific alignment ""τὴν ἁμαρτίαν = sins"" used infrequently: 3.6% out of 28 total alignments, threshold 5%","","","",""
"1jn","3","4","3","ποιεῖ",1,0,"is",1,0,"ποιεῖ = is",3.225806451612903,"ποιεῖ","ποιέω","G41600",31,"For ποιεῖ - Specific alignment ""ποιεῖ = is"" used infrequently: 3.2% out of 31 total alignments, threshold 5%","","","",""
"1jn","3","4","5","ποιεῖ",1,0,"committing",1,0,"ποιεῖ = committing",3.225806451612903,"ποιεῖ","ποιέω","G41600",31,"For ποιεῖ - Specific alignment ""ποιεῖ = committing"" used infrequently: 3.2% out of 31 total alignments, threshold 5%","","","",""
"1jn","3","5","0","καὶ οἴδατε",2,0,"You know",2,0,"καὶ οἴδατε = You know",2.1739130434782608,"οἴδατε","οἶδα","G14920",92,"For οἴδατε - Specific alignment ""καὶ οἴδατε = You know"" used infrequently: 2.2% out of 92 total alignments, threshold 5%","","","",""
"1jn","3","6","1","ὁ ἐν αὐτῷ μένων",4,0,"who remains in him",4,0,"ὁ ἐν αὐτῷ μένων = who remains in him",0.11723329425556857,"αὐτῷ","αὐτός","G08460",853,"For αὐτῷ - Specific alignment ""ὁ ἐν αὐτῷ μένων = who remains in him"" used infrequently: 0.1% out of 853 total alignments, threshold 5%","For αὐτῷ - Too many original language words in alignment: 4, threshold 3","","",""
"1jn","3","7","1","μηδεὶς πλανάτω",2,0,"do not let anyone lead",5,0,"μηδεὶς πλανάτω = do not let anyone lead",50.0,"πλανάτω","πλανάω","G41050",2,"","","For πλανάτω - Too many target language words in alignment: 5, threshold 5","",""
"1jn","3","7","4","ὁ ποιῶν",2,0,"The one who does",4,0,"ὁ ποιῶν = The one who does",3.7037037037037033,"ποιῶν","ποιέω","G41600",27,"For ποιῶν - Specific alignment ""ὁ ποιῶν = The one who does"" used infrequently: 3.7% out of 27 total alignments, threshold 5%","","","",""
"1jn","3","8","0","ὁ ποιῶν",2,0,"The one who commits",4,0,"ὁ ποιῶν = The one who commits",3.7037037037037033,"ποιῶν","ποιέω","G41600",27,"For ποιῶν - Specific alignment ""ὁ ποιῶν = The one who commits"" used infrequently: 3.7% out of 27 total alignments, threshold 5%","","","",""
